,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations
45598,Dysidiolide:  A Novel Protein Phosphatase Inhibitor from the Caribbean Sponge Dysidea etheria de Laubenfels,1996,Sarath P Gunasekera and Peter J McCarthy and Michelle Kelly-Borges and Emil Lobkovsky and Jon Clardy,118,Journal of the American Chemical Society,36,8759-8760,American Chemical Society,Marine sponges continue to be a rich source of secondary metabolites with novel structures and desirable biological activity. 1 In a continuing search for new protein phosphatase inhibitors from marine organisms. we have isolated a novel cdc25A inhibitor from the marine sponge Dysidea etheria de Laubenfels. The inhibitor. trivially named dysidiolide. is a sesterterpene γ-hydroxybutenolide. and the structure. which represents an unusual cyclization of a C25 isoprenoid. was determined by single-crystal X-ray diffraction. The cdc25 protein phosphatase has been shown to activate the G2/M transition of the cell cycle by the dephosphorylation of the p34cdc2/cyclin B complex at both the Tyr-15 and Thr-14 residues. 2 Cdc25 exists as three human homologs termed cdc25A.-B and-C. the precise functions of which have yet to be fully described. The cdc25A homolog has been cloned and expressed as a GST conjugate in …,True,7lp2ziEAAAAJ:qxL8FJ1GzNcC,216,https://pubs.acs.org/doi/abs/10.1021/ja961961+,615535866510132477,/scholar?cites=615535866510132477,,https://pubs.acs.org/doi/full/10.1021/ja961961+,0
45599,Three New Cytochalasins Produced by an Endophytic Fungus in the Genus Rhinocladiella,2000,Melissa M Wagenaar and Jennifer Corwin and Gary Strobel and Jon Clardy,63,Journal of Natural Products,12,1692-1695,American Chemical Society,Three new cytotoxic cytochalasins (1−3) and the previously reported cytochalasin E (4) were isolated from a culture of the endophytic fungus Rhinocladiella sp. using bioassay-guided fractionation. Extensive NMR and HRCIMS experiments identified these new compounds as 22-oxa-[12]-cytochalasins. ,True,7lp2ziEAAAAJ:YFjsv_pBGBYC,205,https://pubs.acs.org/doi/abs/10.1021/np0002942,2617806966665826706,/scholar?cites=2617806966665826706,,,0
45600,The cytosporones. new octaketide antibiotics isolated from an endophytic fungus,2000,Sean F Brady and Melissa M Wagenaar and Maya P Singh and Jeff E Janso and Jon Clardy,2,Organic letters,25,4043-4046,American Chemical Society,Organic extracts from cultures of endophytic fungi collected in the Guanacaste Conservation Area of Costa Rica were screened for antibiotic activity. Two endophytes CR200 (Cytospora sp.) and CR146 (Diaporthe sp.) were found to have potent antibiotic activity. Bioassay-guided fractionation of the extracts from these fungi led to the identification of cytosporones D and E. antibacterial active trihydroxybenzene lactones. and three related but inactive metabolites. The five new octaketides were characterized using X-ray crystallography and NMR. ,True,7lp2ziEAAAAJ:70eg2SAEIzsC,200,https://pubs.acs.org/doi/abs/10.1021/ol006680s,15814945826945884353,/scholar?cites=15814945826945884353,,,0
45601,Nigellidine‐A New Indazole Alkaloid from the Seeds of Nigella sativa.,1995,ATTA‐UR‐RAHMAN ATTA‐UR‐RAHMAN and S Malik and SS Hasan and M Iqbal Choudhary and C‐Z Ni and J Clardy,26,ChemInform,30,no-no,WILEY‐VCH Verlag,Nigellidine-A New Indazole Alkaloid from the Seeds of Nigella sativa.—Nigellidine (I) represents the second example of a natural product comprising an indazole ring.—(ATTA-UR-RAHMAN; MALIK. S.; HASAN. SS; CHOUDHARY. MI; NI. C.-Z.; CLARDY. J.; Tetrahedron Lett. 36 (1995) 12. 1993-1996; HEJ Res. Inst. Chem.. Univ.. Karachi-75270. Pak.; EN),True,7lp2ziEAAAAJ:cFHS6HbyZ2cC,199,http://scholar.google.com/scholar?cluster=1854781887968749960&hl=en&oi=scholarr,1854781887968749960,/scholar?cites=1854781887968749960,,,0
45602,Transannular Diels-Alder route to systems related to dynemicin A,1990,John A Porco Jr and Frank J Schoenen and Thomas J Stout and Jon Clardy and Stuart L Schreiber,112,Journal of the American Chemical Society,20,7410-7411,American Chemical Society,"The bicyclic ring systems of the esperamicin and calicheamicin aglycons have been synthesized by a Diels-Alder based strategy. but not without the use of a pinacol reaction that rearranges the isomeric skeleton that was initially obtained. 6 6A new Diels-Alder based strategy that reverses the previously observed regiochemistry and results in a remarkably facile polycyclization routeto dynemicin-type molecules is illustrated in Scheme I. A Stille coupling reaction7 of 3-bromo-6-methoxyquinoline8 910 (2) and vi-nylstannane9 3 resulted in the formation of the 3-alkenylquinoline 4 (85% yield). Application of the Yamaguchi protocol™ for the1.¿-addition of acetylide anions to pyridinium salts with quinoline 4 proved highly successful. In situ generation of the quinolinium salt of 4 with methyl chloroformate. addition of the bromomagnesium salt 5."" and subsequent silyl deprotection (TBAF.",True,7lp2ziEAAAAJ:iH-uZ7U-co4C,192,https://pubs.acs.org/doi/abs/10.1021/ja00176a060,4496315195740802284,/scholar?cites=4496315195740802284,,https://pubs.acs.org/doi/pdf/10.1021/ja00176a060,0
45603,A Bacillus subtilis sensor kinase involved in triggering biofilm formation on the roots of tomato plants,2012,Yun Chen and Shugeng Cao and Yunrong Chai and Jon Clardy and Roberto Kolter and Jian‐hua Guo and Richard Losick,85,Molecular microbiology,3,418-430,Blackwell Publishing Ltd,The soil bacterium Bacillus subtilis is widely used in agriculture as a biocontrol agent able to protect plants from a variety of pathogens. Protection is thought to involve the formation of bacterial communities – biofilms – on the roots of the plants. Here we used confocal microscopy to visualize biofilms on the surface of the roots of tomato seedlings and demonstrated that biofilm formation requires genes governing the production of the extracellular matrix that holds cells together. We further show that biofilm formation was dependent on the sensor histidine kinase KinD and in particular on an extracellular CACHE domain implicated in small molecule sensing. Finally. we report that exudates of tomato roots strongly stimulated biofilm formation ex planta and that an abundant small molecule in the exudates. L‐malic acid. was able to stimulate biofilm formation at high concentrations in a manner that depended on the KinD …,True,7lp2ziEAAAAJ:wUn16MOA3RoC,190,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2958.2012.08109.x,7395553220463037264,/scholar?cites=7395553220463037264,,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-2958.2012.08109.x,0
45604,High-throughput Plasmodium falciparum growth assay for malaria drug discovery,2007,Mary Lynn Baniecki and Dyann F Wirth and Jon Clardy,51,Antimicrobial agents and chemotherapy,2,716-723,American Society for Microbiology Journals,New therapeutic agents for the treatment of malaria. the world9s most deadly parasitic disease. are urgently needed. Malaria afflicts 300 to 500 million people and results in 1 to 2 million deaths annually. and more than 85% of all malaria-related mortality involves young children and pregnant women in sub-Saharan Africa. The emergence of multidrug-resistant parasites. especially in Plasmodium falciparum. has eroded the efficacy of almost all currently available therapeutic agents. The discovery of new drugs. including drugs with novel cellular targets. could be accelerated with a whole-organism high-throughput screen (HTS) of structurally diverse small-molecule libraries. The standard whole-organism screen is based on incorporation of [3H]hypoxanthine and has liabilities. such as limited throughput. high cost. multiple labor-intensive steps. and disposal of radioactive waste. Recently. screens have been …,True,7lp2ziEAAAAJ:JV2RwH3_ST0C,188,https://aac.asm.org/content/51/2/716.short,5090081771574191189,/scholar?cites=5090081771574191189,,https://aac.asm.org/content/aac/51/2/716.full.pdf,0
45605,One pathway. many products,2007,Michael A Fischbach and Jon Clardy,3,Nature chemical biology,7,353-355,Nature Publishing Group,Biosynthetic pathways for secondary metabolites usually make many products. not just one. In this Commentary. we consider why molecular promiscuity might be an evolutionarily advantageous feature of these pathways. view. which was proposed by D. Williams in 1989. is that natural products confer a survival benefit through their ability to bind to cellular targets in competing organisms1. 2. Evolutionary pressure on natural product biosynthetic pathways yields widespread “natural product/receptor interactions of sophistication comparable to enzyme/substrate interactions” 2. Today. one is tempted to describe this model as the ‘target-based’model of natural product evolution. because a molecule is carefully sculpted by evolution to bind tightly and specifically to its target. The model has compelling supporting evidence from numerous structural studies that show the exquisite fit between a natural product and its …,True,7lp2ziEAAAAJ:a0OBvERweLwC,186,https://www.nature.com/articles/nchembio0707-353,12299539746885007945,/scholar?cites=12299539746885007945,,,0
45606,New anti-inflammatory pseudopterosins from the marine octocoral Pseudopterogorgia elisabethae,1990,Vassilios Roussis and Zhongde Wu and William Fenical and Scott A Strobel and Gregory D Van Duyne and Jon Clardy,55,The Journal of Organic Chemistry,16,4916-4922,American Chemical Society,Eight new diterpene glycosides. pseudopterosins EL (1-8). along with the methylated aglycon from pseu-dopterosin E (9). have been isolated from the organic extracts of two individual collections of the tropical Atlantic sea whip Pseudopterogorgia elisabethae. The aglycon portions of pseudopterosins E and F (1. 2) are identical with that of pseudopterosin A. but both metabolites have sugar moieties (-L-fucose for pseudopterosin E and aD-arabinose for pseudopterosin F) attachedat the C-10 hydroxyl. Pseudopterosin G and its monoacetates (pseudopterosins HJ) are C-9-L-fucose glycosides. The diterpene aglycon of these molecules is a methyl epimer at the C-7 chiral center. in relation to the aglycons derived from pseudopterosins E and F. Pseudopterosins K and L (7. 8) are-L-fucosides with the same diterpene skeleton as pseudopterosins E and F. but with the sugar attached at the C-9 hydroxyl. However. the …,True,7lp2ziEAAAAJ:hC7cP41nSMkC,186,https://pubs.acs.org/doi/abs/10.1021/jo00303a030,17043176214215473295,/scholar?cites=17043176214215473295,,,0
45607,Two chemoreceptors mediate developmental effects of dauer pheromone in C. elegans,2009,Kyuhyung Kim and Koji Sato and Mayumi Shibuya and Danna M Zeiger and Rebecca A Butcher and Justin R Ragains and Jon Clardy and Kazushige Touhara and Piali Sengupta,326,Science,5955,994-998,American Association for the Advancement of Science,Intraspecific chemical communication is mediated by signals called pheromones. Caenorhabditis elegans secretes a mixture of small molecules (collectively termed dauer pheromone) that regulates entry into the alternate dauer larval stage and also modulates adult behavior via as yet unknown receptors. Here. we identify two heterotrimeric GTP-binding protein (G protein)–coupled receptors (GPCRs) that mediate dauer formation in response to a subset of dauer pheromone components. The SRBC-64 and SRBC-66 GPCRs are members of the large Caenorhabditis-specific SRBC subfamily and are expressed in the ASK chemosensory neurons. which are required for pheromone-induced dauer formation. Expression of both. but not each receptor alone. confers pheromone-mediated effects on heterologous cells. Identification of dauer pheromone receptors will allow a better understanding of the signaling …,True,7lp2ziEAAAAJ:kzcrU_BdoSEC,185,https://science.sciencemag.org/content/326/5955/994.abstract,266733662362444796,/scholar?cites=266733662362444796,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4448937/,0
45608,Long-chain N-acyl amino acid antibiotics isolated from heterologously expressed environmental DNA,2000,Sean F Brady and Jon Clardy,122,Journal of the American Chemical Society,51,12903-12904,American Chemical Society,The tiny minority of soil microorganisms that can easily be cultured with standard techniques. roughly 0.1 to 1.0%. 1 produce a spectacular array of biologically active natural products. The uncultured majority likely produces natural products with chemical diversity and biological activity similar to that of cultured microorganisms. To access the natural products produced by uncultured microorganisms. 2 a cosmid library of DNA extracted directly from soil samples (environmental DNA. eDNA) was constructed and screened for the production of biologically active small molecules. 3 One of the active cosmid clones. CSL12. produces a series of long-chain N-acyl-L-tyrosine antibiotics. Long-chain N-acyl amino acids are a growing family of bacterial natural products for which no biosynthesis genes have yet been identified. Analysis of the eDNA cloned in CSL12 indicated that a single open reading frame (ORF) was …,True,7lp2ziEAAAAJ:RHpTSmoSYBkC,185,https://pubs.acs.org/doi/abs/10.1021/ja002990u,10332589442197255485,/scholar?cites=10332589442197255485,,https://pubs.acs.org/doi/full/10.1021/ja002990u,0
45609,Asymmetric synthesis of chiral organosulfur compounds using N-sulfinyloxazolidinones,1992,David A Evans and Margaret M Faul and Lino Colombo and John J Bisaha and Jon Clardy and David Cherry,114,Journal of the American Chemical Society,15,5977-5985,American Chemical Society,This paper describes a new class of chiral sulfinyl transfer reagents. 4 and 5 (R= aryl. alkyl). which are readily prepared from the oxazolidinones derived from (4R. 5S')-norephedrine (HXN) and (4S)-phenylalanine (HXP). respectively.,True,7lp2ziEAAAAJ:_Qo2XoVZTnwC,185,https://pubs.acs.org/doi/pdf/10.1021/ja00041a011,10132656790568406070,/scholar?cites=10132656790568406070,,https://pubs.acs.org/doi/pdf/10.1021/ja00041a011,0
45610,Fascaplysin. an unusual antimicrobial pigment from the marine sponge Fascaplysinopsis sp,1988,Deborah M Roll and Chris M Ireland and Helen SM Lu and Jon Clardy,53,The Journal of Organic Chemistry,14,3276-3278,American Chemical Society,Fascaplysin J. Org. Chem.. Vol. 53. No. 14. 1988 3277 cerevisiae (20-mm zone at 0.1 Mg/disk); it also exhibits an IC50 of 0.2 ng/mL against the murine leukemia L1210. Fascaplysinopsis sp. was collected near Ndravuni. Fiji. and kept frozen until workup. Extraction of the lyophi-lized sponge with MeOH followed by Kupchan partitioning led to a mildly cytotoxic CC14 fraction and a CHC13 par-tition displaying more substantial cytotoxic and antimi-crobial activity. Purification of the CC14 extract by column chromatography over Bio-Beads S-X12 (hexanes/CH2Cl2. 7: 3) followed by HPLC on Partisil (isooctane/EtOAc. 7: 3) led to the isolation of luffariellolide (5) as a colorless oil.,True,7lp2ziEAAAAJ:maZDTaKrznsC,185,https://pubs.acs.org/doi/abs/10.1021/jo00249a025,14281779801414101810,/scholar?cites=14281779801414101810,,,0
45611,Dicerandrols. New Antibiotic and Cytotoxic Dimers Produced by the Fungus Phomopsis longicolla Isolated from an Endangered Mint,2001,Melissa M Wagenaar and Jon Clardy,64,,8,1006-1009,American Chemical Society,Bioassay-guided fractionation of the organic extract from a culture of Phomopsis longicolla. an endophytic fungus of the endangered mint Dicerandra frutescens. led to the isolation of dicerandrols A. B. and C. Extensive NMR and HRFABMS experiments were used to identify these new yellow antibiotic and cytotoxic compounds as 2.2‘-dimeric tetrahydroxanthones. ,True,7lp2ziEAAAAJ:NhqRSupF_l8C,184,https://pubs.acs.org/doi/abs/10.1021/np010020u,15859234899186236177,/scholar?cites=15859234899186236177,,,0
45612,Thirteen posttranslational modifications convert a 14-residue peptide into the antibiotic thiocillin,2009,Laura C Wieland Brown and Michael G Acker and Jon Clardy and Christopher T Walsh and Michael A Fischbach,106,Proceedings of the National Academy of Sciences,8,2549-2553,National Academy of Sciences,The thiazolylpeptides are a family of >50 bactericidal antibiotics that block the initial steps of bacterial protein synthesis. Here. we report a biosynthetic gene cluster for thiocillin and establish that it. and by extension the whole class. is ribosomally synthesized. Remarkably. the C-terminal 14 residues of a 52-residue peptide precursor undergo 13 posttranslational modifications to give rise to thiocillin. making this antibiotic the most heavily posttranslationally-modified peptide known to date.,True,7lp2ziEAAAAJ:zA6iFVUQeVQC,183,https://www.pnas.org/content/106/8/2549.short,13166737538056055823,/scholar?cites=13166737538056055823,,https://www.pnas.org/content/pnas/106/8/2549.full.pdf,0
45613,Guanacastepene. a fungal-derived diterpene antibiotic with a new carbon skeleton,2000,Sean F Brady and Maya P Singh and Jeff E Janso and Jon Clardy,122,Journal of the American Chemical Society,9,2116-2117,American Chemical Society,Roughly a quarter of all known biologically active natural products have come from fungi. 1. 2 and the overwhelming majority of fungal natural products have come from filamentous fungi. 3 Since the number of fungal species is conservatively estimated at 1.5 million of which only 5000-7000 are currently in culture collections and available for study. 3-5 fungi should remain a rewarding source of new natural products. Endophytic fungi. the fungi including filamentous fungi that live in the intracellular spaces of vascular plants. are thought to be the largest pool of fungal diversity. 4. 6. 7 As part of a project exploring the endophytic fungi of Costa Rica. fungal extracts were screened for antibiotic activity against drug-resistant strains of Staphylococcus aureus and Enterococcus faecalis. Methicillin-resistant S. aureus (MRSA) and vancomycin-resistant E. faecalis (VREF) are two of the most problematic drug-resistant …,True,7lp2ziEAAAAJ:isC4tDSrTZIC,183,https://pubs.acs.org/doi/abs/10.1021/ja993835m,8494118044480002838,/scholar?cites=8494118044480002838,,https://pubs.acs.org/doi/full/10.1021/ja993835m,0
45614,New natural product families from an environmental DNA (eDNA) gene cluster,2002,Sean F Brady and Carol J Chao and Jon Clardy,124,Journal of the American Chemical Society,34,9968-9969,American Chemical Society,Uncultured bacteria represent a potentially rich source of new and useful natural products. Studying these natural products requires the development of effective yet straightforward methods to access the small-molecule chemical diversity produced by uncultured bacteria. In this study. DNA extracted directly from soil samples (environmental DNA. eDNA) was used to construct cosmid libraries in Escherichia coli. and these clones were then assayed for the production of antibiosis. A 13 open reading frame (ORF) biosynthetic gene cluster (feeA-M) found in one of the antibacterial active clones. CSLC-2. confers to E. coli the production of two new families of natural products that are derived from long chain N-acyltyrosines. The fee gene cluster and three families of the long chain acyl phenols derived from tyrosine (families 1. 2. and 3) are described. ,True,7lp2ziEAAAAJ:R3hNpaxXUhUC,182,https://pubs.acs.org/doi/abs/10.1021/ja0268985,8548730098782783168,/scholar?cites=8548730098782783168,,https://pubs.acs.org/doi/full/10.1021/ja0268985,0
45615,RETRACTED: A Self-Produced Trigger for Biofilm Disassembly that Targets Exopolysaccharide,2012,Ilana Kolodkin-Gal and Shugeng Cao and Liraz Chai and Thomas Böttcher and Roberto Kolter and Jon Clardy and Richard Losick,149,,3,684-692,Cell Press,Biofilms are structured communities of bacteria that are held together by an extracellular matrix consisting of protein and exopolysaccharide. Biofilms often have a limited lifespan. disassembling as nutrients become exhausted and waste products accumulate. D-amino acids were previously identified as a self-produced factor that mediates biofilm disassembly by causing the release of the protein component of the matrix in Bacillus subtilis. Here we report that B. subtilis produces an additional biofilm-disassembly factor. norspermidine. Dynamic light scattering and scanning electron microscopy experiments indicated that norspermidine interacts directly and specifically with exopolysaccharide. D-amino acids and norspermidine acted together to break down existing biofilms and mutants blocked in the production of both factors formed long-lived biofilms. Norspermidine. but not closely related polyamines. prevented …,True,7lp2ziEAAAAJ:CYCckWUYoCcC,180,https://www.sciencedirect.com/science/article/pii/S0092867412004047,7349251113039175901,/scholar?cites=7349251113039175901,,https://www.sciencedirect.com/science/article/pii/S0092867412004047,0
45616,Structure of the PIN/LC8 dimer with a bound peptide,1999,Jun Liang and Samie R Jaffrey and Wei Guo and Solomon H Snyder and Jon Clardy,6,Nature structural biology,8,735-740,Nature Publishing Group,The structure of the protein known both as neuronal nitric oxide synthase inhibitory protein. PIN (protein inhibitor of nNOS). and also as the 8 kDa dynein light chain (LC8) has been solved by X-ray diffraction. Two PIN/LC8 monomers related by a two-fold axis form a rectangular dimer. Two pairs of α-helices cover opposite faces. and each pair of helices packs against a β-sheet with five antiparallel β-strands. Each five-stranded β-sheet contains four strands from one monomer and a fifth strand from the other monomer. A 13-residue peptide from nNOS is bound to the dimer in a deep hydrophobic groove as a sixth antiparallel β-strand. The structure provides key insights into dimerization of and peptide binding by the multifunctional PIN/LC8 protein.,True,7lp2ziEAAAAJ:ZeXyd9-uunAC,180,https://www.nature.com/articles/nsb0899_735,13949028198089381757,/scholar?cites=13949028198089381757,,,0
45617,9-Isocyanopupukeanane. a marine invertebrate allomone with a new sesquiterpene skeleton,1975,B Jay Burreson and Paul J Scheuer and Janet Finer and Jon Clardy,97,Journal of the American Chemical Society,16,4763-4764,American Chemical Society,Locating and netting the relatively rare P. varicosa by SCUBA and maintaining the mollusks in aquaria proved to be difficult. By gently squeezing and rinsing 20 animals with sea water we gradually accumulated sufficient mucus for purification by vacuum distillation of the wet salty se-cretion. followed by extraction of the distillate with methy-lene chloride. TLC on alumina (methylene chloride-hex-ane. 15: 85. R/0.6). thus yielding 20 mg of a mobile oil with the typical odor of the animal and lethal to fish. We characterized this metabolite as an isocyanide (vmax 2120 cm-1; thermal isomerization to nitrile. i/max 2250 cm-1; acid hy-drolysis to formamide. i> max 1685 cm-1) possessing a sesqui-terpenoid (C16H25N; highest m/e 205. prominent losses of Me2CH. Me; isopropyl doublet of doublets and tertiary methyls in NMR) skeleton. which clearly differed from a sponge-derived bicyclic isocyanosesquiterpene which we …,True,7lp2ziEAAAAJ:qUcmZB5y_30C,179,https://pubs.acs.org/doi/abs/10.1021/ja00849a053,7167078491810158071,/scholar?cites=7167078491810158071,,https://pubs.acs.org/doi/pdfplus/10.1021/ja00849a053,0
45618,Total synthesis of carpanone,1971,OL Chapman and MR Engel and JP Springer and JC Clardy,93,Journal of the American Chemical Society,24,6696-6698,American Chemical Society,Carpanone (1). a lignan obtained from the bark of the carpano tree. 2 poses a significant synthetic challenge. The molecule possesses no element of symmetry and has five contiguous asymmetric centers. In analyzing the problem. one can imagine the benzodioxane ring to be formed by nucleophilic attack of an enol ether unit on an o-quinonemethide (2). This approach has particular appeal because it may be related to the biosynthesis of carpanone. 2 The required precursor 2 has a C2 axis of symmetry which passes through the midpoint of the bond joining the two o-quinonemethide units but has neither a center nor a plane of symmetry. Synthesis of a reactive species such as the bis-o-quinonemethide (2) is a formidable task. but Barton’s brilliant synthesis of usnic acid3 suggests that phenolic coupling might succeed. Two problems must be faced in this approach. First. coupling must occur on the styryl double …,True,7lp2ziEAAAAJ:35N4QoGY0k4C,177,https://pubs.acs.org/doi/pdf/10.1021/ja00753a073,776753752650396009,/scholar?cites=776753752650396009,,https://pubs.acs.org/doi/pdf/10.1021/ja00753a073,0
45619,Production of α-galactosylceramide by a prominent member of the human gut microbiota,2013,Laura C Wieland Brown and Cristina Penaranda and Purna C Kashyap and Brianna B Williams and Jon Clardy and Mitchell Kronenberg and Justin L Sonnenburg and Laurie E Comstock and Jeffrey A Bluestone and Michael A Fischbach,11,PLoS Biol,7,e1001610,Public Library of Science,A common human gut bacterium. Bacteroides fragilis. produces a sphingolipid ligand for the conserved host receptor CD1d and can modulate natural killer T cell activity.,True,7lp2ziEAAAAJ:SgM-ki2adj0C,176,https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1001610,655503937382029888,/scholar?cites=655503937382029888,,https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1001610,0
45620,Trichodermamides A and B. cytotoxic modified dipeptides from the marine-derived fungus Trichoderma virens,2003,Eliane Garo and Courtney M Starks and Paul R Jensen and William Fenical and Emil Lobkovsky and Jon Clardy,66,Journal of natural products,3,423-426,American Chemical Society,Trichodermamides A (1) and B (2). two modified dipeptides. have been isolated from cultures of the marine-derived fungus Trichoderma virens. The trichodermamides possess a rare cyclic O-alkyl-oxime functionality incorporated into a six-membered ring. The structure of trichodermamide B was established by X-ray diffraction analysis. while the structure assignment of trichodermamide A. and determination of the absolute stereochemistry. was accomplished by spectral and chemical methods. Trichodermamide B displayed significant in vitro cytotoxicity against HCT-116 human colon carcinoma with an IC50 of 0.32 μg/mL. ,True,7lp2ziEAAAAJ:f2IySw72cVMC,176,https://pubs.acs.org/doi/abs/10.1021/np0204390,2198307534539173736,/scholar?cites=2198307534539173736,,,0
45621,New alkaloids of the lamellarin class from the marine ascidian Didemnum chartaceum (Sluiter. 1909),1988,Niels Lindquist and William Fenical and Gregory D Van Duyne and Jon Clardy,53,The Journal of Organic Chemistry,19,4570-4574,American Chemical Society,Chemical investigation of the marine ascidian Didemnum chartaceum from the Indian Oceanhas resulted in the isolation of four new alkaloids of the recently reported lamellarin class. The structure of lamellarin E (2) was determined by spectroscopic and X-ray crystallographic methods. The structures of lamellarins FH (3-5) were elucidated by interpretation of NMR spectral data. which relied heavily upon VC-h and 12~'VC_H correlation experiments. Isolation of lamellarins EH from D. chartaceum indicates that lamellarins AD. isolated from the prosobranch mollusc Lamellaria sp.. were most likely sequestered from an ascidian in the diet of thismollusc.Prior chemical studieshave shown marine ascidiansto be a rich source of unique and extremely biologically active secondary metabolites. 1 Examples of some of thediverse. biologically active ascidian metabolites are didemnin B. an antineoplastic cyclic depsipeptide …,True,7lp2ziEAAAAJ:j3f4tGmQtD8C,175,https://pubs.acs.org/doi/abs/10.1021/jo00254a029,9560982011241723178,/scholar?cites=9560982011241723178,,,0
45622,Ilimaquinone. a sesquiterpenoid quinone from a marine sponge,1979,Richard T Luibrand and Timothy R Erdman and John J Vollmer and Paul J Scheuer and Janet Finer and Jon Clardy,35,Tetrahedron,5,609-612,Pergamon,Ilimaquinone (1) is a new sponge metabolite of composition C22H30O4. Its structure. which was determined by spectral correlations and X-ray crystallography. comprises a rearranged drimane sesquiterpene moiety linked to a 2-hydroxy-5-methoxybenzoquinone at C-3.,True,7lp2ziEAAAAJ:bEWYMUwI8FkC,175,https://www.sciencedirect.com/science/article/pii/0040402079870040,5545975061985511341,/scholar?cites=5545975061985511341,,,0
45623,Derivatives of 1-methoxy-3-trimethylsilyloxy-1. 3-butadiene for Diels-Alder reactions,1979,Samuel Danishefsky and Cheng-Feng Yan and Rajendra K Singh and Ronald B Gammill and Patrick M McCurry Jr and Nancy Fritsch and Jon Clardy,101,Journal of the American Chemical Society,23,7001-7008,American Chemical Society,The preparationand Diels-Alder cycloadditions of the following highly functionalized drenes are described:(1)(£)-1-methoxy-2-methyl-3-trimethylsilyloxy-1. 3-butadiene (5).(2)(E. Z)-\-methoxy-3-trimethylsilyloxy-4-methyl-l. 3-butadi-ene (6).(3)(.)-1-methoxy-2. 4-dimethyl-3-trimethylsilyloxy-1. 3-butadiene (7).(4){E. Z)-\-methoxy-3-trimethylsilyloxy-1. 3-butadiene (25). and (5) 1. 1-dimethoxy-3-trimethylsilyloxy-1. 3-butadiene (46). The use of these dienes in Diels-Alder re-actions enables rapid access to diversely functionalized aromatics. cyclohexenones. cyclohexadienones. and 3-methoxycyclo-hexenones.,True,7lp2ziEAAAAJ:HDshCWvjkbEC,174,https://pubs.acs.org/doi/abs/10.1021/ja00517a037,10334358982185620862,/scholar?cites=10334358982185620862,,https://pubs.acs.org/doi/pdfplus/10.1021/ja00517a037,0
45624,A pentahalogenated monoterpene from the red alga Portieria hornemannii produces a novel cytotoxicity profile against a diverse panel of human tumor cell lines,1992,Richard W Fuller and John H Cardellina and Yoko Kato and Linda S Brinen and Jon Clardy and Kenneth M Snader and Michael R Boyd,35,Journal of medicinal chemistry,16,3007-3011,American Chemical Society,A polyhalogenatedacyclic monoterpene. 6 (fi)-bromo-3 (S)-(bromomethyl)-7-methyl-2. 3. 7-trichloro-l-octene (1) was obtained as a major component of the organic extract of the red alga Portieria hornemannii. X-ray diffraction analysis provided the complete structure. including correct placement of the different halogen atoms and determination of the absolute stereochemistry. Detailed NMR analyses provided complete* H and 13C assignments. Compound 1 exhibited highly differential cytotoxicity against the US National Cancer Institute’s new in vitro human tumor cell line screening panel; brain tumor. renal. and colon tumor cell lines were most sensitive to 1. while leukemia and melanoma lines were relatively less sensitive. A second collection of P. homemanni yielded the novel. monocyclic 2. considerably less cytotoxic and devoid of differential activity. On the basis of its unprecedented cytotoxicity profile in the …,True,7lp2ziEAAAAJ:SP6oXDckpogC,171,https://pubs.acs.org/doi/pdf/10.1021/jm00094a012,11919822761211211213,/scholar?cites=11919822761211211213,,,0
45625,Isolation and structure determination of nigellicine. a novel alkaloid from the seeds of Nigella sativa,1985,Sohail Malik and He Cun-Heng and Jon Clardy,26,Tetrahedron letters,23,2759-2762,Pergamon,The structure of nigellicine (1). an unusual alkaloid from the seeds of Nigella sativa. was determined by x-ray diffraction and spectroscopic techniques.,True,7lp2ziEAAAAJ:SeFeTyx0c_EC,171,https://www.sciencedirect.com/science/article/pii/S0040403900949049,7329614605426807166,/scholar?cites=7329614605426807166,,,0
45626,Pseudopterolide. an irregular diterpenoid with unusual cytotoxic properties from the Caribbean sea whip Pseudopterogorgia acerosa (Pallas)(Gorgonacea),1982,Maury M Bandurraga and William Fenical and Stephen F Donovan and Jon Clardy,104,Journal of the American Chemical Society,23,6463-6465,American Chemical Society,a recent Caribbean expedition on board the researchvessel Calanus. 3 we were attracted to the common red sea whip Pseudo-pterogorgia acerosa(Pallas). extracts of which showed consid-erable cytotoxic activity. We now report the isolation and structure determination of an interesting irregular diterpenoid. pseudo-pterolide (1). which is a major metabolite of P. acerosa. Pseu-,True,7lp2ziEAAAAJ:ns9cj8rnVeAC,169,https://pubs.acs.org/doi/abs/10.1021/ja00387a059,412758903821987904,/scholar?cites=412758903821987904,,https://pubs.acs.org/doi/pdf/10.1021/ja00387a059,0
