1091938,NF-κB and Rel proteins: evolutionarily conserved mediators of immune responses,1998,"['S Ghosh', 'MJ May', 'EB Kopp']",SyQ-MLQAAAAJ | n0Q6Yk0AAAAJ | ,,,,,,▪ Abstract The transcription factor NF-κB. more than a decade after its discovery. remains an exciting and active area of study. The involvement of NF-κB in the expression of numerous cytokines and adhesion molecules has supported its role as an evolutionarily conserved,False,,6371,https://www.annualreviews.org/doi/abs/10.1146/annurev.immunol.16.1.225,,"/scholar?cites=16486073563276412025&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091974,Physical association and functional antagonism between the p65 subunit of transcription factor NF-kappa B and the glucocorticoid receptor.,1994,"['A Ray', 'KE Prefontaine']", | ,,,,,,Glucocorticoids. which are widely used as antiinflammatory agents. downregulate the expression of the interleukin 6 gene and of additional cytokine genes involved in inflammatory responses. Conversely. the transcription factor NF-kappa B. a member of the,False,,1198,https://www.pnas.org/content/91/2/752.short,,"/scholar?cites=8399338974341814565&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/91/2/752.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091975,IKKβ couples hepatocyte death to cytokine-driven compensatory proliferation that promotes chemical hepatocarcinogenesis,2005,"['S Maeda', 'H Kamata', 'JL Luo', 'H Leffert', 'M Karin']", |  |  |  | xVvyb1gAAAAJ,,,,,,IκB kinase β (IKKβ). required for NF-κB activation. links chronic inflammation with carcinogenesis. We investigated whether IKKβ is involved in chemically induced liver cancer. a model not involving overt inflammation. Surprisingly. mice lacking IKKβ only in,False,,1186,https://www.sciencedirect.com/science/article/pii/S0092867405003946,,"/scholar?cites=10981034268196057224&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867405003946,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091976,New insights into the molecular mechanisms of its multiple actions,1991,"['J Vilcek', 'TH Lee']",zG9xTAcAAAAJ | ,,,,,,Sauf mention contraire ci-dessus. le contenu de cette notice bibliographique peut être utilisé dans le cadre d'une licence CC BY 4.0 Inist-CNRS/Unless otherwise stated above. the content of this bibliographic record may be used under a CC BY 4.0 licence by Inist-CNRS/A,False,,1140,https://pascal-francis.inist.fr/vibad/index.php?action=getRecordDetail&idt=19786798,,"/scholar?cites=6551195276660239979&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091977,Molecular cloning of APRF. a novel IFN-stimulated gene factor 3 p91-related transcription factor involved in the gp130-mediated signaling pathway,1994,"['S Akira', 'Y Nishio', 'M Inoue', 'XJ Wang', 'S We']",0TG2laoAAAAJ |  |  |  | ,,,,,,Acute-phase response factor (APRF) is a transcription factor that binds to the interleukin-6 (IL-6)-responsive elements identified in the promoters of various acute-phase protein genes. We report here the purification and cloning of APRF. APRF exhibits a 52.5% overall,False,,1137,https://www.sciencedirect.com/science/article/pii/0092867494902356,,"/scholar?cites=3564813955293096058&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091978,A liver-enriched transcriptional activator protein. LAP. and a transcriptional inhibitory protein. LIP. are translated from the sam mRNA,1991,"['P Descombes', 'U Schibler']", | ,,,,,,LAP. a transcriptional activator. and LIP. a transcriptional repressor. are translated from a single mRNA species by using two AUGs within the same reading frame. These two proteins share the 145 C-terminal amino acids that contain the basic DNA-binding domain and the,False,,1123,https://www.sciencedirect.com/science/article/pii/0092867491905313,,"/scholar?cites=67129266233181327&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091979,Compilation of vertebrate-encoded transcription factors.,1992,"['S Faisst', 'S Meyer']", | ,,,,,,In the following columns. structural features. tissue specificity and some general informations of each factor are noted. Unfortunately. the broad range of this listing left little space to describe all important features of well characterized factors such as API. NFxB or Spl. Also,False,,1057,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC310320/,,"/scholar?cites=13785379144619174303&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC310320/,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091980,Transcription factors NF-IL6 and NF-kappa B synergistically activate transcription of the inflammatory cytokines. interleukin 6 and interleukin 8,1993,"['T Matsusaka', 'K Fujikawa', 'Y Nishio']", |  | ,,,,,,Single binding sites for transcription factors NF-IL6 and NF-kappa B are present in the promoter of the interleukin (IL) 6 gene. Previous studies of internally deleted promoter mutants demonstrated that these two sites are important for the transcriptional regulation of,False,,1055,https://www.pnas.org/content/90/21/10193.short,,"/scholar?cites=17285758417423234961&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/90/21/10193.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091981,Interleukin-6 and its receptor: a paradigm for cytokines,1992,"['T Kishimoto', 'S Akira', 'T Taga']", | 0TG2laoAAAAJ | ,,,,,,Many cytokines and cytokine receptors involved in the regulation of hematopoiesis. immune responses. and inflammation have been identified and characterized at the molecular level. Several characteristic features of cytokines. such as pleiotropy and redundancy. are now,False,,1048,https://science.sciencemag.org/content/258/5082/593.abstract,,"/scholar?cites=18349748797016585042&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091982,Interleukin-6: from basic science to medicine—40 years in immunology,2005,['T Kishimoto'],,,,,,,▪ Abstract This essay summarizes my 40 years of research in immunology. As a young physician. I encountered a patient with Waldenström's macroglobulinemia. and this inspired me to study the structure of IgM. I began to ask how antibody responses are regulated. In the,False,,1040,https://www.annualreviews.org/doi/full/10.1146/annurev.immunol.23.021704.115806,,"/scholar?cites=13755911009355161332&as_sdt=5,33&sciodt=0,33&hl=en",https://www.annualreviews.org/doi/full/10.1146/annurev.immunol.23.021704.115806,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091983,Absence of granulocyte colony-stimulating factor signaling and neutrophil development in CCAAT enhancer binding protein α-deficient mice,1997,"['DE Zhang', 'P Zhang', 'N Wang']", |  | ,,,,,,Transcription factors are master regulatory switches of differentiation. including the development of specific hematopoietic lineages from stem cells. Here we show that mice with targeted disruption of the CCAAT enhancer binding protein α gene (C/EBPα),False,,1019,https://www.pnas.org/content/94/2/569.short,,"/scholar?cites=4210930062812415573&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/94/2/569.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091984,Stepwise reprogramming of B cells into macrophages,2004,"['H Xie', 'M Ye', 'R Feng', 'T Graf']",QgJlaX0AAAAJ |  |  | KuyX2RkAAAAJ,,,,,,Starting with multipotent progenitors. hematopoietic lineages are specified by lineage-restricted transcription factors. The transcription factors that determine the decision between lymphoid and myeloid cell fates. and the underlying mechanisms. remain largely unknown,False,,997,https://www.sciencedirect.com/science/article/pii/S0092867404004192,,"/scholar?cites=8725098519507234348&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867404004192,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091985,Hormonal control of gene expression in the ovary,1994,['JS Richards'],,,,,,,The maturation of ovarian follicles involves several sequential stages: initiation. growth. selection. ovulation. and luteinization (Fig. 1). Although the factor (s) that initiates the growth of “resting” primordial follicles remain elusive. the key endocrine events controlling follicular,False,,987,https://academic.oup.com/edrv/article-abstract/15/6/725/2548481,,"/scholar?cites=1264319206557779933&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091986,The expression of the gene coding for the antibacterial peptide LL-37 is induced in human keratinocytes during inflammatory disorders,1997,"['M Frohm', 'B Agerberth', 'G Ahangari']", | 07g8tUkAAAAJ | pBnTOY8AAAAJ,,,,,,The epithelia constitute a major barrier to the environment and provide the first line of defense against invading microbes. Antimicrobial peptides are emerging as participants in the defense system of epithelial barriers in general. Originally we isolated the human,False,,919,https://www.sciencedirect.com/science/article/pii/S0021925818394729,,"/scholar?cites=4561354298620077593&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0021925818394729,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091987,Biological role of the CCAAT/enhancer-binding protein family of transcription factors,1998,"['J Lekstrom-Himes', 'KG Xanthopoulos']", | ,,,,,,CCAAT/enhancer-binding proteins (C/EBPs) comprise a family of transcription factors that are critical for normal cellular differentiation and function in a variety of tissues. The prototypic C/EBP is a modular protein. consisting of an activation domain. a dimerization,False,,922,https://www.sciencedirect.com/science/article/pii/S0021925819594212,,"/scholar?cites=17000030561632926662&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0021925819594212,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091988,Transcription factors. normal myeloid development. and leukemia,1997,"['DG Tenen', 'R Hromas', 'JD Licht']",dhm8UsEAAAAJ |  | Dl2AP34AAAAJ,,,,,,Our understanding of myeloid factors has been brought about we will focus on how alteration of myeloid transcription by a number of different methods. Initially. myeloid factors were factors (changes in expression and structure) could lead to identified by investigations,False,,897,https://ashpublications.org/blood/article/90/2/489/236572,,"/scholar?cites=7319185554215427992&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Jonathan_Licht3/publication/13993762_Tenen_DG_Hromas_R_Licht_JD_Zhang_DE_Transcription_factors_normal_myeloid_development_and_leukemia_Blood_90_489-519/links/5449796b0cf2ea654134021f/Tenen-DG-Hromas-R-Licht-JD-Zhang-DE-Transcription-factors-normal-myeloid-development-and-leukemia-Blood-90-489-519.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091989,Interleukin (IL)-6 Directs the Differentiation of IL-4–producing CD4+ T Cells,1997,"['M Rincón', 'J Anguita', 'T Nakamura', 'E Fikrig']",dlpQcnkAAAAJ | w7e4MjIAAAAJ |  | ,,,,,,Interleukin (IL)-4 is the most potent factor that causes naive CD4+ T cells to differentiate to the T helper cell (Th) 2 phenotype. while IL-12 and interferon γ trigger the differentiation of Th1 cells. However. the source of the initial polarizing IL-4 remains unclear. Here. we show,False,,901,https://rupress.org/jem/article-abstract/185/3/461/7091,,"/scholar?cites=14937261893800910670&as_sdt=5,33&sciodt=0,33&hl=en",https://rupress.org/jem/article/185/3/461/7091,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091990,How cells respond to interferons,1998,"['GR Stark', 'IM Kerr', 'BRG Williams']", |  | Xsuty5oAAAAJ,,,,,,Interferons play key roles in mediating antiviral and antigrowth responses and in modulating immune response. The main signaling pathways are rapid and direct. They involve tyrosine phosphorylation and activation of signal transducers and activators of transcription factors by,False,,4785,https://www.annualreviews.org/doi/abs/10.1146/annurev.biochem.67.1.227,,"/scholar?cites=13347465132163741297&as_sdt=5,33&sciodt=0,33&hl=en",https://www.annualreviews.org/doi/full/10.1146/annurev.biochem.67.1.227,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091991,Inflammation and Alzheimer's disease,2000,"['H Akiyama', 'S Barger', 'S Barnum', 'B Bradt', 'J Bauer']", | kWUXkyMAAAAJ | YHytSsoAAAAJ |  | ,,,,,,Inflammation clearly occurs in pathologically vulnerable regions of the Alzheimer's disease (AD) brain. and it does so with the full complexity of local peripheral inflammatory responses. In the periphery. degenerating tissue and the deposition of highly insoluble abnormal,False,,4595,https://www.sciencedirect.com/science/article/pii/S019745800000124X,,"/scholar?cites=13711623131996492294&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3887148/,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091992,Principles of interleukin (IL)-6-type cytokine signalling and its regulation,2003,"['PC Heinrich', 'I Behrmann', 'S Haan']", |  | ,,,,,,The IL (interleukin)-6-type cytokines IL-6. IL-11. LIF (leukaemia inhibitory factor). OSM (oncostatin M). ciliary neurotrophic factor. cardiotrophin-1 and cardiotrophin-like cytokine are an important family of mediators involved in the regulation of the acute-phase response to,False,,3452,https://portlandpress.com/biochemj/article/374/1/1/43650,,"/scholar?cites=2377558300071585019&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1223585/pdf/12773095.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091993,Interleukin-6-type cytokine signalling through the gp130/Jak/STAT pathway,1998,"['PC Heinrich', 'I Behrmann', 'G Müller-Newen']", |  | ,,,,,,The family of cytokines signalling through the common receptor subunit gp130 comprises interleukin (IL)-6. IL-11. leukaemia inhibitory factor. oncostatin M. ciliary neurotrophic factor and cardiotrophin-1. These so-called IL-6-type cytokines play an important role in the,False,,2507,https://portlandpress.com/biochemj/article/334/2/297/33830,,"/scholar?cites=10593357976485119259&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1219691/pdf/9716487.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091994,gp130 AND THE INTERLEUKIN-6 FAMILY OF CYTOKINES,1997,"['T Taga', 'T Kishimoto']", | ,,,,,,▪ Abstract Receptors for most interleukins and cytokines that regulate immune and hematopoietic systems belong to the class I cytokine receptor family. These molecules form multichain receptor complexes in order to exhibit high-affinity binding to. and mediate,False,,1756,https://www.annualreviews.org/doi/abs/10.1146/annurev.immunol.15.1.797,,"/scholar?cites=235755790731511202&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091995,Structure and function of a new STAT-induced STAT inhibitor,1997,"['T Naka', 'M Narazaki', 'M Hirata', 'T Matsumoto']", | ouwDJYsAAAAJ |  | ,,,,,,The signalling pathway that comprises JAK kinases and STAT proteins (for signal transducer and activator of transcription) is important for relaying signals from various cytokines outside the cell to the inside 1. 2. 3. The feedback mechanism responsible for switching off the,False,,1530,https://www.nature.com/articles/43219,,"/scholar?cites=5014183901469946925&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/43219,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091996,The pathophysiologic roles of interleukin-6 in human disease,1998,"['DA Papanicolaou', 'RL Wilder']", | ,,,,,,Interleukin-6. an inflammatory cytokine. is characterized by pleiotropy and redundancy of action. Apart from its hematologic. immune. and hepatic effects. it has many endocrine and metabolic actions. Specifically. it is a potent stimulator of the hypothalamic-pituitary-adrenal,False,,1472,https://www.acpjournals.org/doi/abs/10.7326/0003-4819-128-2-199801150-00009,,"/scholar?cites=11368133543978453275&as_sdt=5,33&sciodt=0,33&hl=en",https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.957.6811&rep=rep1&type=pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091997,Regulation of the hypothalamic-pituitary-adrenal axis by cytokines: actions and mechanisms of action,1999,"['AV Turnbull', 'CL Rivier']", | ,,,,,,Turnbull. Andrew V.. and Catherine L. Rivier. Regulation of the Hypothalamic-Pituitary-Adrenal Axis by Cytokines: Actions and Mechanisms of Action. Physiol. Rev. 79: 1–71. 1999.—Glucocorticoids are hormone products of the adrenal gland. which have long,False,,1439,https://journals.physiology.org/doi/full/10.1152/physrev.1999.79.1.1?view=long&pmid=9922367,,"/scholar?cites=17702180249631182364&as_sdt=5,33&sciodt=0,33&hl=en",https://journals.physiology.org/doi/pdf/10.1152/physrev.1999.79.1.1,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091998,IL-6 in inflammation. immunity. and disease,2014,"['T Tanaka', 'M Narazaki']", | ouwDJYsAAAAJ,,,,,,Interleukin 6 (IL-6). promptly and transiently produced in response to infections and tissue injuries. contributes to host defense through the stimulation of acute phase responses. hematopoiesis. and immune reactions. Although its expression is strictly controlled by,False,,1465,https://cshperspectives.cshlp.org/content/6/10/a016295.short,,"/scholar?cites=4464990971350781379&as_sdt=5,33&sciodt=0,33&hl=en",https://cshperspectives.cshlp.org/content/6/10/a016295.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091999,The role of cytokines in the pathogenesis of acute pancreatitis,1998,['J Norman'],,,,,,,Background: The systemic manifestations of acute pancreatitis are responsible for the majority of pancreatitis-associated morbidity and mortality and are now believed to be due to the actions of specific inflammatory cytokines. This report summarizes what is known about,False,,1280,https://www.sciencedirect.com/science/article/pii/S0002961097002407,,"/scholar?cites=3419525530803688562&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092000,Role of IL-6 and its soluble receptor in induction of chemokines and leukocyte recruitment,1997,"['M Romano', 'M Sironi', 'C Toniatti', 'N Polentarutti']", |  |  | ,,,,,,IL-6−/− mice showed impaired leukocyte accumulation in subcutaneous air pouches. Defective leukocyte accumulation was not due to a reduced migratory capacity of IL-6−/− leukocytes and was associated with a reduced in situ production of chemokines,False,,1218,https://www.sciencedirect.com/science/article/pii/S1074761300803349,,"/scholar?cites=9130472209102830764&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761300803349,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092001,Heme oxygenase-1 mediates the anti-inflammatory effect of interleukin-10 in mice,2002,"['TS Lee', 'LY Chau']",EOyTKGkAAAAJ | ,,,,,,The mechanisms underlying the action of the potent anti-inflammatory interleukin-10 (IL-10) are poorly understood. Here we show that. in murine macrophages. IL-10 induces expression of heme oxygenase-1 (HO-1). a stress-inducible protein with potential anti,False,,1112,https://www.nature.com/articles/nm0302-240,,"/scholar?cites=2425625760285151990&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Lee-Young_Chau/publication/11486218_Heme_Oxygenase-1_mediates_the_anti-inflammatory_effect_of_interleukin-10_in_mice/links/5bd667d492851c6b27962d34/Heme-Oxygenase-1-mediates-the-anti-inflammatory-effect-of-interleukin-10-in-mice.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092002,Visfatin. an adipocytokine with proinflammatory and immunomodulating properties,2007,"['AR Moschen', 'A Kaser', 'B Enrich']",dLuSsKYAAAAJ |  | ,,,,,,Adipocytokines are mainly adipocyte-derived cytokines regulating metabolism and as such are key regulators of insulin resistance. Some adipocytokines such as adiponectin and leptin affect immune and inflammatory functions. Visfatin (pre-B cell colony-enhancing,False,,1086,https://www.jimmunol.org/content/178/3/1748.short,,"/scholar?cites=14890012593520496433&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jimmunol.org/content/jimmunol/178/3/1748.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092003,Stem cell factor and hematopoiesis,1997,['VC Broudy'],,,,,,,Stem cell factor (SCF; also known as kit ligand. mast cell ultimate destinations during development. Hematopoietic cells growth factor. or steel factor) is a hematopoietic cytokine expressing the c-kit receptor protein were detected at gestathat triggers its biologic effects by,False,,1086,https://ashpublications.org/blood/article/90/4/1345/238115,,"/scholar?cites=2164651412127169817&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092004,Intracellular signalling pathways activated by leptin,2006,['G Frühbeck'],iUSM45oAAAAJ,,,,,,Leptin is a versatile 16 kDa peptide hormone. with a tertiary structure resembling that of members of the long-chain helical cytokine family. It is mainly produced by adipocytes in proportion to fat size stores. and was originally thought to act only as a satiety factor,False,,1019,https://portlandpress.com/biochemj/article-abstract/393/1/7/42355,,"/scholar?cites=17992040024493145798&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1383660/,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092005,The full-length leptin receptor has signaling capabilities of interleukin 6-type cytokine receptors,1996,"['H Baumann', 'KK Morella', 'DW White']", |  | ,,,,,,The leptin receptor (OB-R) is a single membrane-spanning protein that mediates the weight regulatory effects of leptin (OB protein). The mutant allele (db) of the OB-R gene encodes a protein with a truncated cytoplasmic domain that is predicted to be functionally inactive,False,,1016,https://www.pnas.org/content/93/16/8374.short,,"/scholar?cites=5840347458602767765&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/93/16/8374.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092006,Inflammatory mechanisms in the regulation of insulin resistance,2008,"['H Tilg', 'AR Moschen']", | dLuSsKYAAAAJ,,,,,,Insulin resistance (IR) plays a key role in the pathophysiology of obesity-related diseases such as type 2 diabetes and nonalcoholic fatty liver disease. It has been demonstrated that IR is associated with a state of chronic low-grade inflammation. and several mediators,False,,931,https://link.springer.com/article/10.2119/2007-00119.Tilg,,"/scholar?cites=15897031521409929200&as_sdt=5,33&sciodt=0,33&hl=en",https://link.springer.com/article/10.2119/2007-00119.Tilg,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092007,Disruption of the Jak1 gene demonstrates obligatory and nonredundant roles of the Jaks in cytokine-induced biologic responses,1998,"['SJ Rodig', 'MA Meraz', 'JM White', 'PA Lampe', 'JK Riley']",hPVUGKoAAAAJ | 5STbn4UAAAAJ |  |  | ,,,,,,Herein we report the generation of mice lacking the ubiquitously expressed Janus kinase. Jak1. Jak1−/− mice are runted at birth. fail to nurse. and die perinatally. Although Jak1−/− cells are responsive to many cytokines. they fail to manifest biologic responses to cytokines,False,,916,https://www.sciencedirect.com/science/article/pii/S0092867400811666,,"/scholar?cites=15217884394332234419&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867400811666,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092008,Directing transition from innate to acquired immunity: defining a role for IL-6,2005,['SA Jones'],,,,,,,Appropriate control of leukocyte recruitment and activation is a fundamental requirement for competent host defense and resolving inflammation. A pivotal event that defines the successful outcome of any inflammatory event is the transition from innate to acquired,False,,909,https://www.jimmunol.org/content/175/6/3463.short,,"/scholar?cites=18194566729244112726&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jimmunol.org/content/jimmunol/175/6/3463.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092009,IL-6 in autoimmune disease and chronic inflammatory proliferative disease,2002,"['K Ishihara', 'T Hirano']", | m5gIzNUAAAAJ,,,,,,Interleukin 6 (IL-6). which was originally identified as a B-cell differentiation factor. is now known to be a multifunctional cytokine that regulates the immune response. hematopoiesis. the acute phase response. and inflammation. Deregulation of IL-6,False,,904,https://www.sciencedirect.com/science/article/pii/S1359610102000278,,"/scholar?cites=8190134739337660181&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092010,Interleukin 6 and its receptor: ten years later,1998,['T Hirano'],m5gIzNUAAAAJ,,,,,,Ten years have passed since the molecular cloning of interleukin 6 (IL-6) in 1986. IL-6 is a typical cytokine. exhibiting functional pleiotropy and redundancy. IL-6 is involved in the immune response. inflammation. and hematopoiesis. The IL-6 receptor consists of an IL-6,False,,882,https://www.tandfonline.com/doi/abs/10.3109/08830189809042997,,"/scholar?cites=392054252703601774&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
