,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1090416,Absence of a``Threshold Effect''in the Energy Loss of Slow Protons Traversing Large-Band-Gap Insulators,1997,,,,,,,,False,AjP3gEkAAAAJ:zYLM7Y9cAGgC,119,,,,,,,0,0,0
1090417,Theoretical study of two-state reactivity of transition metal cations: the “difficult” case of iron ion interacting with water. ammonia. and methane,2004,,,,,,,,False,AjP3gEkAAAAJ:Y0pCki6q_DkC,114,,,,,,,0,0,0
1090418,Structure and properties of ZnS nanoclusters,2005,,,,,,,,False,AjP3gEkAAAAJ:Tyk-4Ss8FVUC,113,,,,,,,0,0,0
1090419,A natural orbital functional for multiconfigurational states,2011,,,,,,,,False,AjP3gEkAAAAJ:_FxGoFyzp5QC,112,,,,,,,0,0,0
1090420,On the directionality of halogen bonding,2013,,,,,,,,False,AjP3gEkAAAAJ:M3NEmzRMIkIC,109,,,,,,,0,0,0
1090421,Unexpected trends in halogen-bond based noncovalent adducts,2012,,,,,,,,False,AjP3gEkAAAAJ:e5wmG9Sq2KIC,109,,,,,,,0,0,0
1090422,Reactivity of Sc+ (3D. 1D) and V+ (5D. 3F): Reaction of Sc+ and V+ with Water,1999,,,,,,,,False,AjP3gEkAAAAJ:W7OEmFMy1HYC,104,,,,,,,0,0,0
1090423,Electronic excitation energies of Zn i O i clusters,2003,,,,,,,,False,AjP3gEkAAAAJ:WF5omc3nYNoC,103,,,,,,,0,0,0
1090424,Pro-oxidant activity of aluminum: promoting the Fenton reaction by reducing Fe (III) to Fe (II),2012,,,,,,,,False,AjP3gEkAAAAJ:r0BpntZqJG4C,93,,,,,,,0,0,0
1090425,Unravelling phenomenon of internal rotation in B 13+ through chemical bonding analysis,2011,,,,,,,,False,AjP3gEkAAAAJ:qUcmZB5y_30C,92,,,,,,,0,0,0
1090426,Recent developments and future prospects of all-metal aromatic compounds,2015,,,,,,,,False,AjP3gEkAAAAJ:anf4URPfarAC,80,,,,,,,0,0,0
1090427,Bond paths show preferable interactions: ab initio and QTAIM studies on the X− H··· π hydrogen bond,2010,,,,,,,,False,AjP3gEkAAAAJ:8k81kl-MbHgC,80,,,,,,,0,0,0
1090428,Designing 3-D molecular stars,2009,,,,,,,,False,AjP3gEkAAAAJ:LkGwnXOMwfcC,77,,,,,,,0,0,0
1090429,Measuring the spin‐polarization power of a single chiral molecule,2017,,,,,,,,False,AjP3gEkAAAAJ:P7Ujq4OLJYoC,74,,,,,,,0,0,0
1090430,On the stereochemical outcome of the catalyzed and uncatalyzed cycloaddition reaction between activated ketenes and aldehydes to form cis-and trans-2-oxetanones. an ab initio study,1995,,,,,,,,False,AjP3gEkAAAAJ:UebtZRa9Y70C,73,,,,,,,0,0,0
1090431,Iterative diagonalization for orbital optimization in natural orbital functional theory,2009,,,,,,,,False,AjP3gEkAAAAJ:YOwf2qJgpHMC,72,,,,,,,0,0,0
1090432,Size-selected (2− 10 nm) gold nanoparticles for matrix assisted laser desorption ionization of peptides,2005,,,,,,,,False,atieGE0AAAAJ:URolC5Kub84C,394,,,,,,,0,0,0
1090433,Ion mobility–mass spectrometry: a new paradigm for proteomics,2005,,,,,,,,False,atieGE0AAAAJ:QIV2ME_5wuYC,333,,,,,,,0,0,0
1090434,Conformational ordering of biomolecules in the gas phase: nitrogen collision cross sections measured on a prototype high resolution drift tube ion mobility-mass spectrometer,2014,,,,,,,,False,atieGE0AAAAJ:ye4kPcJQO24C,296,,,,,,,0,0,0
1090435,Untargeted metabolomics strategies—challenges and emerging directions,2016,,,,,,,,False,atieGE0AAAAJ:VOx2b1Wkg3QC,283,,,,,,,0,0,0
1090436,Ion mobility-mass spectrometry: time-dispersive instrumentation,2015,,,,,,,,False,atieGE0AAAAJ:JoZmwDi-zQgC,246,,,,,,,0,0,0
1090437,A direct injection high-efficiency nebulizer for inductively coupled plasma mass spectrometry,1998,,,,,,,,False,atieGE0AAAAJ:UebtZRa9Y70C,211,,,,,,,0,0,0
1090438,Profiling and imaging of tissues by imaging ion mobility‐mass spectrometry,2007,,,,,,,,False,atieGE0AAAAJ:xtRiw3GOFMkC,209,,,,,,,0,0,0
1090439,Characterizing ion mobility-mass spectrometry conformation space for the analysis of complex biological samples,2009,,,,,,,,False,atieGE0AAAAJ:l7t_Zn2s7bgC,203,,,,,,,0,0,0
1090440,Lipid analysis and lipidomics by structurally selective ion mobility-mass spectrometry,2011,,,,,,,,False,atieGE0AAAAJ:Wp0gIr-vW9MC,185,,,,,,,0,0,0
1090441,An interlaboratory evaluation of drift tube ion mobility–mass spectrometry collision cross section measurements,2017,,,,,,,,False,atieGE0AAAAJ:hFOr9nPyWt4C,178,,,,,,,0,0,0
1090442,Ag 44 (SR) 30 4−: a silver–thiolate superatom complex,2012,,,,,,,,False,atieGE0AAAAJ:ULOm3_A8WrAC,160,,,,,,,0,0,0
1090443,Biomolecular structural separations by ion mobility–mass spectrometry,2008,,,,,,,,False,atieGE0AAAAJ:YsMSGLbcyi4C,146,,,,,,,0,0,0
1090444,Recommendations for reporting ion mobility Mass Spectrometry measurements,2019,,,,,,,,False,atieGE0AAAAJ:SeFeTyx0c_EC,134,,,,,,,0,0,0
1090445,Engineering challenges for instrumenting and controlling integrated organ-on-chip systems,2013,,,,,,,,False,atieGE0AAAAJ:eJXPG6dFmWUC,132,,,,,,,0,0,0
1090446,Structural resolution of carbohydrate positional and structural isomers based on gas-phase ion mobility-mass spectrometry,2011,,,,,,,,False,atieGE0AAAAJ:VL0QpB8kHFEC,128,,,,,,,0,0,0
1090447,Internalization of carcinogenic lead chromate particles by cultured normal human lung epithelial cells: formation of intracellular lead-inclusion bodies and induction of apoptosis,1999,,,,,,,,False,atieGE0AAAAJ:pyW8ca7W8N0C,113,,,,,,,0,0,0
1090448,Evaluation of collision cross section calibrants for structural analysis of lipids by traveling wave ion mobility-mass spectrometry,2016,,,,,,,,False,atieGE0AAAAJ:WbkHhVStYXYC,111,,,,,,,0,0,0
1090449,Nebulizer diagnostics: fundamental parameters. challenges. and techniques on the horizon,1998,,,,,,,,False,atieGE0AAAAJ:2P1L_qKh6hAC,108,,,,,,,0,0,0
1090450,Ultratrace and isotope analysis of long-lived radionuclides by inductively coupled plasma quadrupole mass spectrometry using a direct injection high efficiency nebulizer,1999,,,,,,,,False,atieGE0AAAAJ:hC7cP41nSMkC,106,,,,,,,0,0,0
1090451,The mass-mobility correlation redux: the conformational landscape of anhydrous biomolecules,2009,,,,,,,,False,atieGE0AAAAJ:NaGl4SEjCO4C,101,,,,,,,0,0,0
1090452,Determination of 236 U/238 U isotope ratio in contaminated environmental samples using different ICP-MS instruments,2002,,,,,,,,False,atieGE0AAAAJ:bEWYMUwI8FkC,98,,,,,,,0,0,0
1090453,Structural characterization of phospholipids and peptides directly from tissue sections by MALDI traveling-wave ion mobility-mass spectrometry,2010,,,,,,,,False,atieGE0AAAAJ:sSrBHYA8nusC,94,,,,,,,0,0,0
1090454,Comparative mass spectrometry-based metabolomics strategies for the investigation of microbial secondary metabolites,2017,,,,,,,,False,atieGE0AAAAJ:J_g5lzvAfSwC,92,,,,,,,0,0,0
1090455,Peak capacity of ion mobility mass spectrometry: the utility of varying drift gas polarizability for the separation of tryptic peptides,2004,,,,,,,,False,atieGE0AAAAJ:HDshCWvjkbEC,92,,,,,,,0,0,0
1090456,A large bore-direct injection high efficiency nebulizer for inductively coupled plasma spectrometry,2000,,,,,,,,False,atieGE0AAAAJ:_B80troHkn4C,91,,,,,,,0,0,0
1090457,Ion mobility collision cross section compendium,2017,,,,,,,,False,atieGE0AAAAJ:RHpTSmoSYBkC,90,,,,,,,0,0,0
