1092510,The anti-inflammatory effects of exercise: mechanisms and implications for the prevention and treatment of disease,2011,"['M Gleeson', 'NC Bishop', 'DJ Stensel']",KzgzuMoAAAAJ | Goj-2dkAAAAJ | P0r5qIAAAAAJ,,,,,,Regular exercise reduces the risk of chronic metabolic and cardiorespiratory diseases. in part because exercise exerts anti-inflammatory effects. However. these effects are also likely to be responsible for the suppressed immunity that makes elite athletes more susceptible to,False,,1523,https://www.nature.com/articles/nri3041,,"/scholar?cites=16969019458944455828&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Michael_Gleeson/publication/51548683_The_anti-inflammatory_effects_of_exercise_Mechanisms_and_implications_for_the_prevention_and_treatment_of_disease/links/0d1c84f9501ec70b5c000000/The-anti-inflammatory-effects-of-exercise-Mechanisms-and-implications-for-the-prevention-and-treatment-of-disease.pdf,0,0,0
1092541,Emergence and pandemic potential of swine-origin H1N1 influenza virus,2009,"['G Neumann', 'T Noda', 'Y Kawaoka']", |  | 2UPZsqoAAAAJ,,,,,,Influenza viruses cause annual epidemics and occasional pandemics that have claimed the lives of millions. The emergence of new strains will continue to pose challenges to public health and the scientific communities. A prime example is the recent emergence of swine,False,,1812,https://www.nature.com/articles/nature08157,,"/scholar?cites=14463602403618798754&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/nature08157,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092542,Nonresolving inflammation,2010,"['C Nathan', 'A Ding']",-KMNTS8AAAAJ | ,,,,,,Nonresolving inflammation is a major driver of disease. Perpetuation of inflammation is an inherent risk because inflammation can damage tissue and necrosis can provoke inflammation. Nonetheless. multiple mechanisms normally ensure resolution. Cells like,False,,1616,https://www.sciencedirect.com/science/article/pii/S0092867410001820,,"/scholar?cites=3787468366042625644&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867410001820,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092543,The acute respiratory distress syndrome,2012,"['MA Matthay', 'LB Ware']", | ,,,,,,The acute respiratory distress syndrome (ARDS) is an important cause of acute respiratory failure that is often associated with multiple organ failure. Several clinical disorders can precipitate ARDS. including pneumonia. sepsis. aspiration of gastric contents. and major,False,,1447,https://www.jci.org/articles/view/60331,,"/scholar?cites=4201804139445317107&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jci.org/articles/view/60331,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092544,IL-6 in inflammation. immunity. and disease,2014,"['T Tanaka', 'M Narazaki']", | ouwDJYsAAAAJ,,,,,,Interleukin 6 (IL-6). promptly and transiently produced in response to infections and tissue injuries. contributes to host defense through the stimulation of acute phase responses. hematopoiesis. and immune reactions. Although its expression is strictly controlled by,False,,1465,https://cshperspectives.cshlp.org/content/6/10/a016295.short,,"/scholar?cites=4464990971350781379&as_sdt=5,33&sciodt=0,33&hl=en",https://cshperspectives.cshlp.org/content/6/10/a016295.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092545,Pathogenic human coronavirus infections: causes and consequences of cytokine storm and immunopathology,2017,"['R Channappanavar', 'S Perlman']", | i6_uehUAAAAJ,,,,,,Human coronaviruses (hCoVs) can be divided into low pathogenic and highly pathogenic coronaviruses. The low pathogenic CoVs infect the upper respiratory tract and cause mild. cold-like respiratory illness. In contrast. highly pathogenic hCoVs such as severe acute,False,,1419,https://link.springer.com/article/10.1007/s00281-017-0629-x,,"/scholar?cites=13126255349183661712&as_sdt=5,33&sciodt=0,33&hl=en",https://link.springer.com/article/10.1007/s00281-017-0629-x,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092546,Into the eye of the cytokine storm,2012,"['JR Tisoncik', 'MJ Korth', 'CP Simmons']", |  | VLHhH34AAAAJ,,,,,,The cytokine storm has captured the attention of the public and the scientific community alike. and while the general notion of an excessive or uncontrolled release of proinflammatory cytokines is well known. the concept of a cytokine storm and the biological,False,,1167,https://mmbr.asm.org/content/76/1/16.short,,"/scholar?cites=4929360979825703933&as_sdt=5,33&sciodt=0,33&hl=en",https://mmbr.asm.org/content/mmbr/76/1/16.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092547,Free radical lipid peroxidation: mechanisms and analysis,2011,"['H Yin', 'L Xu', 'NA Porter']",p032JwkAAAAJ | 1JG79_4AAAAJ | ,,,,,,Oxygen is indispensable to metabolism and energy production for almost all life forms. However. reactive oxygen species (ROS) generated from life processes can cause damage to cells. tissues. and organs. In response to this threat from oxygen. organisms utilize,False,,1050,https://pubs.acs.org/doi/full/10.1021/cr200084z,,"/scholar?cites=1506936742625162937&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092548,The pathogenesis and treatment of theCytokine Storm'in COVID-19,2020,"['Q Ye', 'B Wang', 'J Mao']", |  | ,,,,,,Cytokine storm is a general term applied to maladaptive cytokine release in response to infection and other stimuli. The pathogenesis is complex but includes loss of regulatory control of proinflammatory cytokine production. both at local and systemic levels. The,False,,1042,https://www.journalofinfection.com/article/S0163-4453(20)30165-1/abstract,,"/scholar?cites=2444985896014881171&as_sdt=5,33&sciodt=0,33&hl=en",https://www.journalofinfection.com/article/S0163-4453(20)30165-1/fulltext,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092549,Innate immunity to influenza virus infection,2014,"['A Iwasaki', 'PS Pillai']", | ,,,,,,Influenza viruses are a major pathogen of both humans and animals. Recent studies using gene-knockout mice have led to an in-depth understanding of the innate sensors that detect influenza virus infection in a variety of cell types. Signalling downstream of these sensors,False,,695,https://www.nature.com/articles/nri3665,,"/scholar?cites=12908833591004120491&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/nri3665,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092550,Inflammatory dendritic cells—not basophils—are necessary and sufficient for induction of Th2 immunity to inhaled house dust mite allergen,2010,"['H Hammad', 'M Plantinga', 'K Deswarte']", |  | ,,,,,,It is unclear how Th2 immunity is induced in response to allergens like house dust mite (HDM). Here. we show that HDM inhalation leads to the TLR4/MyD88-dependent recruitment of IL-4 competent basophils and eosinophils. and of inflammatory DCs to the,False,,571,https://rupress.org/jem/article-abstract/207/10/2097/40726,,"/scholar?cites=14955415189938882059&as_sdt=5,33&sciodt=0,33&hl=en",https://rupress.org/jem/article/207/10/2097/40726,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092551,Pathological inflammation in patients with COVID-19: a key role for monocytes and macrophages,2020,"['M Merad', 'JC Martin']",BwnLjw0AAAAJ | OFrNxo4AAAAJ,,,,,,The COVID-19 pandemic caused by infection with SARS-CoV-2 has led to more than 200.000 deaths worldwide. Several studies have now established that the hyperinflammatory response induced by SARS-CoV-2 is a major cause of disease severity,False,,669,https://www.nature.com/articles/s41577-020-0331-4,,"/scholar?cites=17091172283802102624&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/s41577-020-0331-4,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092552,Endogenous ligands of TLR2 and TLR4: agonists or assistants?,2010,['C Erridge'],,,,,,,The mammalian TLRs serve as key sensors of PAMPs. such as bacterial LPS. lipopeptides. and flagellins. which are present in microbial cells but not host cells. TLRs have therefore been considered to play a central role in the discrimination between “self” and “non‐self”,False,,552,https://jlb.onlinelibrary.wiley.com/doi/abs/10.1189/jlb.1209775,,"/scholar?cites=12002770736110845915&as_sdt=5,33&sciodt=0,33&hl=en",https://jlb.onlinelibrary.wiley.com/doi/pdf/10.1189/jlb.1209775,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092553,Oxidation-specific epitopes are danger-associated molecular patterns recognized by pattern recognition receptors of innate immunity,2011,"['YI Miller', 'SH Choi', 'P Wiesner', 'L Fang']",BZJeG7AAAAAJ |  |  | xXRfCMcAAAAJ,,,,,,Oxidation reactions are vital parts of metabolism and signal transduction. However. they also produce reactive oxygen species. which damage lipids. proteins and DNA. generating “oxidation-specific” epitopes. In this review. we discuss the hypothesis that such common,False,,551,https://www.ahajournals.org/doi/abs/10.1161/CIRCRESAHA.110.223875,,"/scholar?cites=3541440372852632467&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ahajournals.org/doi/full/10.1161/circresaha.110.223875,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092554,A decade after SARS: strategies for controlling emerging coronaviruses,2013,"['RL Graham', 'EF Donaldson', 'RS Baric']",QvEQLbAAAAAJ |  | ,,,,,,Two novel coronaviruses have emerged in humans in the twenty-first century: severe acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus (MERS-CoV). both of which cause acute respiratory distress syndrome (ARDS),False,,531,https://www.nature.com/articles/nrmicro3143,,"/scholar?cites=10048034734577083908&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/nrmicro3143,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092555,Linking oxidative stress to inflammation: Toll-like receptors,2010,"['R Gill', 'A Tsung', 'T Billiar']", |  | tB9o-rIAAAAJ,,,,,,Injury caused by oxidative stress occurs in many clinical scenarios involving ischemia and reperfusion such as organ transplantation. hemorrhagic shock (HS). myocardial infarction. and cerebral vascular accidents. Activation of the immune system as a result of disturbances,False,,467,https://www.sciencedirect.com/science/article/pii/S0891584910000110?casa_token=fyIrMrfbnLsAAAAA:DHs_D775MI_AqVITeCta0gSCj06YzEw4zbaWjlpfH07_gBy20OcVb3N_79TLSC7n_JjWnhKt7YY,,"/scholar?cites=7828986754561835737&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0891584910000110?casa_token=fyIrMrfbnLsAAAAA:DHs_D775MI_AqVITeCta0gSCj06YzEw4zbaWjlpfH07_gBy20OcVb3N_79TLSC7n_JjWnhKt7YY,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092556,Anti–spike IgG causes severe acute lung injury by skewing macrophage responses during acute SARS-CoV infection,2019,"['L Liu', 'Q Wei', 'Q Lin', 'J Fang', 'H Wang', 'H Kwok', 'H Tang']",dNmj7gEAAAAJ |  |  |  |  |  | ,,,,,,Newly emerging viruses. such as severe acute respiratory syndrome coronavirus (SARS-CoV). Middle Eastern respiratory syndrome CoVs (MERS-CoV). and H7N9. cause fatal acute lung injury (ALI) by driving hypercytokinemia and aggressive inflammation through,False,,500,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc6478436/,,"/scholar?cites=691928694298718891&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc6478436/,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092557,Generation and biological activities of oxidized phospholipids,2010,"['VN Bochkov', 'OV Oskolkova', 'KG Birukov']", |  | bfR2JcYAAAAJ,,,,,,Glycerophospholipids represent a common class of lipids critically important for integrity of cellular membranes. Oxidation of esterified unsaturated fatty acids dramatically changes biological activities of phospholipids. Apart from impairment of their structural function,False,,443,https://www.liebertpub.com/doi/abs/10.1089/ars.2009.2597,,"/scholar?cites=1300575292110093343&as_sdt=5,33&sciodt=0,33&hl=en",https://www.liebertpub.com/doi/full/10.1089/ars.2009.2597,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092558,Innate immune function by Toll-like receptors: distinct responses in newborns and the elderly,2012,"['TR Kollmann', 'O Levy', 'RR Montgomery', 'S Goriely']",zwFCs0UAAAAJ | Kvtn7BsAAAAJ |  | X8DS2bwAAAAJ,,,,,,"Given the"" inborn"" nature of the innate immune system. it is surprising to find that innate immune function does in fact change with age. Similar patterns of distinct Toll-like-receptor-mediated immune responses come to light when one contrasts innate immune development",False,,432,https://www.sciencedirect.com/science/article/pii/S107476131200475X,,"/scholar?cites=13652683319297156395&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S107476131200475X,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092559,The co-pathogenesis of influenza viruses with bacteria in the lung,2014,['JA McCullers'],,,,,,,Concern that a highly pathogenic virus might cause the next influenza pandemic has spurred recent research into influenza and its complications. Bacterial superinfection in the lungs of people suffering from influenza is a key element that promotes severe disease and,False,,443,https://www.nature.com/articles/nrmicro3231,,"/scholar?cites=12105737966766679079&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/nrmicro3231,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092560,Oxidation-specific epitopes are dominant targets of innate natural antibodies in mice and humans,2009,"['MY Chou', 'L Fogelstrand', 'K Hartvigsen']", |  | ,,,,,,Atherosclerosis is a chronic inflammatory disease characterized by the accumulation of oxidized lipoproteins and apoptotic cells. Adaptive immune responses to various oxidation-specific epitopes play an important role in atherogenesis. However. accumulating evidence,False,,424,https://www.jci.org/articles/view/36800,,"/scholar?cites=4982189501514751894&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jci.org/articles/view/36800,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092561,Endogenous toll‐like receptor ligands and their biological significance,2010,"['L Yu', 'L Wang', 'S Chen']", |  | ,,,,,,Introduction• TLR signalling• Endogenous TLR ligands• Biological significance of signalling triggered by endogenous TLR ligands‐Ischemia and reperfusion injury‐Tissue repair and regeneration‐Endogenous ligands and autoimmune diseases‐Tumorigenesis and tumour,False,,434,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1582-4934.2010.01127.x,,"/scholar?cites=559960495037322124&as_sdt=5,33&sciodt=0,33&hl=en",https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1582-4934.2010.01127.x,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092562,Pattern recognition receptors and inflammation,2010,"['O Takeuchi', 'S Akira']",V8JiuA0AAAAJ | 0TG2laoAAAAJ,,,,,,Infection of cells by microorganisms activates the inflammatory response. The initial sensing of infection is mediated by innate pattern recognition receptors (PRRs). which include Toll-like receptors. RIG-I-like receptors. NOD-like receptors. and C-type lectin receptors. The,False,,6544,https://www.sciencedirect.com/science/article/pii/S0092867410000231,,"/scholar?cites=17429871908973328912&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867410000231,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092563,Pathogen recognition by the innate immune system,2011,"['H Kumar', 'T Kawai', 'S Akira']",FmH7LksAAAAJ |  | 0TG2laoAAAAJ,,,,,,Microbial infection initiates complex interactions between the pathogen and the host. Pathogens express several signature molecules. known as pathogen-associated molecular patterns (PAMPs). which are essential for survival and pathogenicity. PAMPs are sensed by,False,,1940,https://www.tandfonline.com/doi/abs/10.3109/08830185.2010.529976,,"/scholar?cites=8668990322115570841&as_sdt=5,33&sciodt=0,33&hl=en",https://www.academia.edu/download/48618136/Iljazovic1_1.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092564,STING is an endoplasmic reticulum adaptor that facilitates innate immune signalling,2008,"['H Ishikawa', 'GN Barber']", | ,,,,,,The cellular innate immune system is essential for recognizing pathogen infection and for establishing effective host defence. But critical molecular determinants responsible for facilitating an appropriate immune response—following infection with DNA and RNA,False,,1913,https://www.nature.com/articles/nature07317,,"/scholar?cites=15460007576503273824&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2804933/,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092565,Length-dependent recognition of double-stranded ribonucleic acids by retinoic acid–inducible gene-I and melanoma differentiation–associated gene 5,2008,"['H Kato', 'O Takeuchi', 'E Mikamo-Satoh', 'R Hirai']", | V8JiuA0AAAAJ |  | ,,,,,,The ribonucleic acid (RNA) helicases retinoic acid-inducible gene-I (RIG-I) and melanoma differentiation–associated gene 5 (MDA5) recognize distinct viral and synthetic RNAs. leading to the production of interferons. Although 5′-triphosphate single-stranded RNA is a,False,,1483,https://rupress.org/jem/article-abstract/205/7/1601/46724,,"/scholar?cites=2104704403102537511&as_sdt=5,33&sciodt=0,33&hl=en",https://rupress.org/jem/article/205/7/1601/46724,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092566,Immune signaling by RIG-I-like receptors,2011,"['YM Loo', 'M Gale Jr']", | JO6gCPIAAAAJ,,,,,,The RIG-I-like receptors (RLRs) RIG-I. MDA5. and LGP2 play a major role in pathogen sensing of RNA virus infection to initiate and modulate antiviral immunity. The RLRs detect viral RNA ligands or processed self RNA in the cytoplasm to trigger innate immunity and,False,,1421,https://www.sciencedirect.com/science/article/pii/S1074761311001877,,"/scholar?cites=12300775312331653629&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761311001877,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092567,Innate immunity to virus infection,2009,"['O Takeuchi', 'S Akira']",V8JiuA0AAAAJ | 0TG2laoAAAAJ,,,,,,The innate immune system is essential for the initial detection of invading viruses and subsequent activation of adaptive immunity. Three classes of receptors. designated retinoic acid‐inducible gene I (RIG‐I)‐like receptors (RLRs). Toll‐like receptors (TLRs). and,False,,1140,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1600-065X.2008.00737.x?casa_token=DbjiXouAXqYAAAAA:8Le59PN_opTgylehmXQJd-mjlKdSHfErOjRPUHcRO4ACQysr7oEcW14i_Re17LubSB2k4wkL2XJekMM,,"/scholar?cites=8754527121836229850&as_sdt=5,33&sciodt=0,33&hl=en",https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1600-065X.2008.00737.x?casa_token=yiETeCd_0j8AAAAA:FCG3JaW1ql1JVHuzJXc0-hn7QFiDmBNQi0c4kYZSFI1Z6Dy1kjTnd9UeIiu3zJX2Rv4OIPAY40JiQHw,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092568,Into the eye of the cytokine storm,2012,"['JR Tisoncik', 'MJ Korth', 'CP Simmons']", |  | VLHhH34AAAAJ,,,,,,The cytokine storm has captured the attention of the public and the scientific community alike. and while the general notion of an excessive or uncontrolled release of proinflammatory cytokines is well known. the concept of a cytokine storm and the biological,False,,1167,https://mmbr.asm.org/content/76/1/16.short,,"/scholar?cites=4929360979825703933&as_sdt=5,33&sciodt=0,33&hl=en",https://mmbr.asm.org/content/mmbr/76/1/16.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092569,Respiratory viral infections in infants: causes. clinical symptoms. virology. and immunology,2010,"['JS Tregoning', 'J Schwarze']",VBWefqUAAAAJ | ZRyiNdcAAAAJ,,,,,,In global terms. respiratory viral infection is a major cause of morbidity and mortality. Infancy. in particular. is a time of increased disease susceptibility and severity. Early-life viral infection causes acute illness and can be associated with the development of wheezing and,False,,794,https://cmr.asm.org/content/23/1/74.short,,"/scholar?cites=3192336567970673079&as_sdt=5,33&sciodt=0,33&hl=en",https://cmr.asm.org/content/cmr/23/1/74.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092570,Influenza A virus NS1 targets the ubiquitin ligase TRIM25 to evade recognition by the host viral RNA sensor RIG-I,2009,"['MU Gack', 'RA Albrecht', 'T Urano', 'KS Inn', 'IC Huang']",TpLB3bsAAAAJ | tFasIfsAAAAJ |  | J3keCNkAAAAJ | ,,,,,,The ubiquitin ligase TRIM25 mediates Lysine 63-linked ubiquitination of the N-terminal CARD domains of the viral RNA sensor RIG-I to facilitate type I interferon (IFN) production and antiviral immunity. Here. we report that the influenza A virus nonstructural protein 1,False,,761,https://www.sciencedirect.com/science/article/pii/S1931312809001073,,"/scholar?cites=6471120979349548614&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1931312809001073,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092571,Innate immune sensing and signaling of cytosolic nucleic acids,2014,"['J Wu', 'ZJ Chen']", | ,,,,,,The innate immune system utilizes pattern-recognition receptors (PRRs) to detect the invasion of pathogens and initiate host antimicrobial responses such as the production of type I interferons and proinflammatory cytokines. Nucleic acids. which are essential genetic,False,,741,https://www.annualreviews.org/doi/full/10.1146/annurev-immunol-032713-120156,,"/scholar?cites=17572622018997597952&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Jiaxi_Wu/publication/261031907_Innate_Immune_Sensing_and_Signaling_of_Cytosolic_Nucleic_Acids/links/5441493e0cf2a6a049a56e46/Innate-Immune-Sensing-and-Signaling-of-Cytosolic-Nucleic-Acids.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092572,Recognition of 5′ triphosphate by RIG-I helicase requires short blunt double-stranded RNA as contained in panhandle of negative-strand virus,2009,"['M Schlee', 'A Roth', 'V Hornung', 'CA Hagmann']",gTOvWPUAAAAJ |  | P2YZnjEAAAAJ | ,,,,,,Antiviral immunity is triggered by immunorecognition of viral nucleic acids. The cytosolic helicase RIG-I is a key sensor of viral infections and is activated by RNA containing a triphosphate at the 5′ end. The exact structure of RNA activating RIG-I remains,False,,718,https://www.sciencedirect.com/science/article/pii/S1074761309002714,,"/scholar?cites=5428889085984453075&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761309002714,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092573,Viral evasion and subversion of pattern-recognition receptor signalling,2008,"['AG Bowie', 'L Unterholzner']",vQS1wSsAAAAJ | 4QymMisAAAAJ,,,,,,The expression of pattern-recognition receptors (PRRs) by immune and tissue cells provides the host with the ability to detect and respond to infection by viruses and other microorganisms. Significant progress has been made from studying this area. including the,False,,707,https://www.nature.com/articles/nri2436,,"/scholar?cites=2731186346827036089&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/nri2436,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092574,LGP2 is a positive regulator of RIG-I–and MDA5-mediated antiviral responses,2010,"['T Satoh', 'H Kato', 'Y Kumagai']", |  | nEUjacUAAAAJ,,,,,,RNA virus infection is recognized by retinoic acid-inducible gene (RIG)-I–like receptors (RLRs). RIG-I. and melanoma differentiation–associated gene 5 (MDA5) in the cytoplasm. RLRs are comprised of N-terminal caspase-recruitment domains (CARDs) and a DExD/H,False,,701,https://www.pnas.org/content/107/4/1512.short,,"/scholar?cites=6465528822123358749&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/107/4/1512.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092575,Peroxisomes are signaling platforms for antiviral innate immunity,2010,"['E Dixit', 'S Boulant', 'Y Zhang', 'ASY Lee', 'C Odendall']", |  | _hlzqH4AAAAJ | MTIva1QAAAAJ | Ok37fY0AAAAJ,,,,,,Peroxisomes have long been established to play a central role in regulating various metabolic activities in mammalian cells. These organelles act in concert with mitochondria to control the metabolism of lipids and reactive oxygen species. However. while mitochondria,False,,677,https://www.sciencedirect.com/science/article/pii/S0092867410004356,,"/scholar?cites=4238783720215059139&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867410004356,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
