,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations
50697,Formats,2001,G Lorimer and C Somerville,127,Plant Physiol,1,1,,Dear Editor: All I can add to George Lorimer’s letter concerning my recent article is my apology. It was thoughtless stupidity on my part to relay an anecdote that I had heard 20 years before and about which I had no personal knowledge and an imperfect recollection. I find it incomprehensible that I submitted the article without asking George whether the story had any basis in fact. I have been a friend and admirer of George’s for 20 years and did not intend to misrepresent his contributions. Rather. I was trying to convey a sense of the passion with which he and others pursued the scientific problems associated with photorespiration 30 years ago.,True,CXXYxf4AAAAJ:FiytvqdAVhgC,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1540134/,,,,,0
50698,Is there a role for asymmetric division in Arabidopsis development?,2001,DC Bergmann and CR Somerville,235,,1,248-248,ACADEMIC PRESS INC,,True,CXXYxf4AAAAJ:5qfkUJPXOUwC,0,http://scholar.google.com/scholar?cluster=7083726557665515747&hl=en&oi=scholarr,,,,,0
50699,Structure and expression of the biotin carboxylase subunit of heteromeric acetyl-CoA carboxylase,2001,,,,,,,The gene encoding a biotin carboxylase Subunit of hetero meric ACCase has been isolated and sequenced. The cDNA Sequence and deduced amino acid Sequence is Set forth in,True,CXXYxf4AAAAJ:foquWX3nUaYC,0,https://patents.google.com/patent/US6218600B1/en,,,,https://patentimages.storage.googleapis.com/02/3d/cf/dfccb9a458a479/US6218600.pdf,0
50700,Genetic dissection of Arabidopsis cell wall biogenesis.,2001,C Somerville and T Richmond and J Sedbrook and D Bonetta and M Facette,221,,,U191-U191,AMER CHEMICAL SOC,,True,CXXYxf4AAAAJ:XoXfffV-tXoC,0,http://scholar.google.com/scholar?cluster=5582285682220985828&hl=en&oi=scholarr,,,,,0
50701,Fatty acyl-CoA reductase,1998,Steven E Reiser and Chris R Somerville,,,PATENTS-US-A9026482,,Carnegie Inst Of Washington. Washington DC (US),The present invention relates to bacterial enzymes. in particular to an acyl-CoA reductase and a gene encoding an acyl-CoA reductase. the amino acid and nucleic acid sequences corresponding to the reductase polypeptide and gene. respectively. and to methods of obtaining such enzymes. amino acid sequences and nucleic acid sequences. The invention also relates to the use of such sequences to provide transgenic host cells capable of producing fatty alcohols and fatty aldehydes.,True,CXXYxf4AAAAJ:43bX7VzcjpAC,0,https://www.osti.gov/biblio/757584,,,,https://www.osti.gov/servlets/purl/757584,0
50702,INAUGURAL ARTICLE by a Recently Elected Academy Member: Suspensor-derived polyembryony caused by altered expression of valyl-tRNA synthetase in the twn2 mutant of Arabidopsis,1997,James Z Zhang and Chris R Somerville,94,Proceedings of the National Academy of Sciences of the United States of America,14,7349,National Academy of Sciences,The twn2 mutant of Arabidopsis exhibits a defect in early embryogenesis where. following one or two divisions of the zygote. the decendents of the apical cell arrest. The basal cells that normally give rise to the suspensor proliferate abnormally. giving rise to multiple embryos. A high proportion of the seeds fail to develop viable embryos. and those that do. contain a high proportion of partially or completely duplicated embryos. The adult plants are smaller and less vigorous than the wild type and have a severely stunted root. The twn2-1 mutation. which is the only known allele. was caused by a T-DNA insertion in the 5′ untranslated region of a putative valyl-tRNA synthetase gene. valRS. The insertion causes reduced transcription of the valRS gene in reproductive tissues and developing seeds but increased expression in leaves. Analysis of transcript initiation sites and the expression of promoter–reporter fusions in …,True,CXXYxf4AAAAJ:LI9QrySNdTsC,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC23824/,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC23824/,0
50703,Reply: A Rose by Any Other Name.,1997,Chris Somerville and Shauna Somerville,9,The Plant Cell,6,840,American Society of Plant Biologists,Mandava. NB (1 988). Plant growth-promoting brassinosteroids. Annu. Rev. Plant Physiol. Plant MOI. Biol. 39. 23-52. mutant”) are on the increase and are lins. abscisic acid. and ethylene were somerville. s.. and some.... ille. C.(1996). having an unfortunate influence on able to do so unburdened by the knowl- Arabidopsis at 7: Still growing like a weed. those without the maturity to know any edge that they were wasting their time. Plant Cell8. 191 7-1 933.,True,CXXYxf4AAAAJ:_FM0Bhl9EiAC,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC156961/,,,,,0
50704,Jones. RL. Somerville. CR. Walbot. V.(ed.): Annual Review of Plant Physiology and Plant Molecular Biology,1997,Z Šesták,1,,40,24-24,,,True,CXXYxf4AAAAJ:WC9gN4BGCRcC,0,https://www.infona.pl/resource/bwmeta1.element.springer-ae7cbf30-e45b-33e4-a0d3-ac04d6ad57ba,,,,,0
50705,Annual Review of Plant Physiology and Plant Molecular Biology. Vol 46,1997,RL Jones and CR Somerville and V Walbat and Z Sestak,39,Biologia Plantarum,1,12-12,Praha: Biologicky ustav CSAV. 1959-,,True,CXXYxf4AAAAJ:6bLC7aUMtPcC,0,http://scholar.google.com/scholar?cluster=1167780176597871150&hl=en&oi=scholarr,,,,,0
50706,DEVELOPMENTAL AND TISSUE-SPECIFIC DISTRIBUTION OF CELL-WALL POLYSACCHARIDE EPITOPES IN WILD-TYPE AND MUTANT ARABIDOPSIS ROOTS,1995,MG HAHN and G FRESHOUR and WD REITER and CCS CHAPPLE and CR SOMMERVILLE and MS FULLER and P ALBERSHEIM and AG DARVILL,,,,456-456,WILEY-LISS,,True,CXXYxf4AAAAJ:1q1G2TXS1G0C,0,http://scholar.google.com/scholar?cluster=10439609395050178723&hl=en&oi=scholarr,,,,,0
50707,REGULATION OF INTRACELLULAR LIPID MOVEMENT IN HIGHER-PLANTS,1995,CR SOMERVILLE and M NIKOLOFF and J OGAS,,,,137-137,WILEY-LISS,,True,CXXYxf4AAAAJ:8d8msizDQcsC,0,http://scholar.google.com/scholar?cluster=10741474173883594447&hl=en&oi=scholarr,,,,,0
50708,Mini-re views,1995,C Nawrath and Y Poirier and C Somerville and R Morton and PJJ Hooykaas and Q Zhang and YJ Gao and MA Saghai Maroof and SH Yang and JX Li,1,MOLECULAR BREEDING,1,,,,True,CXXYxf4AAAAJ:sK9NQJKSZRcC,0,http://scholar.google.com/scholar?cluster=17892229760464141290&hl=en&oi=scholarr,,,,,0
50709,Bi. ological,1995,E Marzec and Y Poirier and C Somerville and LA Schechtman and I Noda and CLO Petkowicz and M Rinaudo and F Reicher and H Ishii and M Minegishi and B Lavitpichayawong and T Mitani and JA Lopes da Silva and MA Rao and S Tayyab and S Qamar and M Islam and PR Tempest P White and M Butt and FJ Cart and WJ Harris and AA Moosavi-Movahedi and K Nazari and A Santamar and IV Allam and JM Millot and M Manfait and D Leynadier and V Peyrot and C Briand and C Temple Jr and A Parody-Morreale and PS Belton and IJ Colquhoun and A Grant IV and JM Wellner and PR Shewry and AS Tatham and TR Noel and R Parker and SG Ring and KP Caballero and SF Karel and RA Register and CC Orfanidou and SJ Hamodrakas and GD Chryssikos and EI Kamitsos and ST Case and VJ James and KE Wilk and JF McConnell and EP Baranov and Y Amemiya and MM Atef and MS Abd EI-Baset and A EI-Kareem and S Aida and MA Fade and UC Kreis and V Varma and BM Pinto and DR Ferro and P Pumilia and A Cassinari and M Ragazzi,17,"Int., J. Biol. Macromol",6,417,,INTERNATIONAL JOURNAL OF Bi. ological.. lvlacromolectues STRUCTURE. FUNCTION AND INTERACTIONS Index to Volume 17 (1995) Number 1 (February) 1-64 Number 5 (October) 237-299 Number 2 (April) 65-112 Number 6 (December) 300-424 Number 3-4 (June) 113-236 Article index Number 1/February Temperature variation of the relaxation time of~-dispersion for gamma-irradiated collagen E. Marzec 3 Synthesis of high-molecular-weight poly ([R]-(-)-3-hydroxybutyrate) in transgenic Arabidopsis thaliana plant cells Y. Poirier. C. Somerville. LA Schechtman./14. M. Satkowski and I. Noda 7 Galactomannans from Brazilian seeds: characterization of the oligosaccharides produced by mild acid hydrolysis JL lid. S. Ganter. A. Heyraud. CLO Petkowicz. M. Rinaudo and F. Reicher 13 Synthesis of chitosan-amino acid conjugates and their use in heavy metal uptake H. Ishii. M. Minegishi. B. Lavitpichayawong …,True,CXXYxf4AAAAJ:bz8QjSJIRt4C,0,http://scholar.google.com/scholar?cluster=9704606750214527919&hl=en&oi=scholarr,,,,,0
50710,Thermal stability of photosystem II of Arabidopsis mutants deficient in fatty acid desaturation,1994,NELLY M TSVETKOVA and EMELIA APOSTOLOVA and W PATRICK WILLIAMS and PETER J QUINN,22,,3,379S-379S,Portland Press Ltd.,The membrane lipids of higher plant chloroplasts contain high proportions of polyunsaturated fatty acids. The role of these lipids. however. is not clear. One approach to this problem has been to examine the properties of mutants of Arabidopsis thaliana in which the fatty acid composition of the chloroplast membrane lipids is altered [l-41. One mutant. JB67. is characterized by an increased proportion of palmitic acid (16: O) and a corresponding decrease in the unsaturated 16-carbon fatty acids of the membrane lipids [1. 2]. The mutant. LK3. carries a defective allele of a locus required for desaturation of palmitoleic (16: l) and oleic (18: l) fatty acid chains. As a result. the composition of these lipid classes is dominated by these two fatty acids. Compared to wild-type plants. both mutants exhibit slightly reduced rates of photosynthetic electron transport and a small. increase in the thermal stability of their photosynthetic …,True,CXXYxf4AAAAJ:7wO8s98CvbsC,0,https://portlandpress.com/biochemsoctrans/article-abstract/22/3/379S/95107,,,,,0
50711,Constitutive degradation of trichloroethylene by an altered bacterium in a gas-phase bioreactor. Book chapter,1994,MS Shields and MJ Reagin and RR Gerger and C Somerville and R Schaubhut,,,PB-95-122941/XAB,,University of West Florida. Pensacola. FL (United States),Pseudomonas cepacia G4 expresses a unique toluene orth-monooxygenase (Tom) that enables it to degrade toluene and trichloroethylene (TCE). Transposon mutants of G4 have been isolated that constitutively express Tom. Two fixed-film bioreactor designs were investigated for the exploitation of one such constitutive strain (G4 PR1) in the degradation of vapor-phase TCE. DNA probe analysis indicates that the genes responsible for the toluene catabolic pathway are located on a large plasmid of G4 (> or= 150 kb) termed pG4L. The authors propose that pG4L will serve as a archetype for a new class of catabolic plasmid known as Tom. which encodes an ortho-hydroxylation pathway for the degradation of benzene. toluene. o-xylene. cresols. and phenol.,True,CXXYxf4AAAAJ:jU7OWUQzBzMC,0,https://www.osti.gov/biblio/6769064,,,,,0
50712,REGULATION OF FATTY-ACID DESATURATION,1993,C SOMERVILLE and V ARONDEL and S GIBSON and K IBA and J SHANKLIN and B FOX and D FALCONE,102,,1,1-1,AMER SOC PLANT PHYSIOLOGISTS,,True,CXXYxf4AAAAJ:xIQbs6uk08UC,0,http://scholar.google.com/scholar?cluster=6631424219505413887&hl=en&oi=scholarr,,,,,0
50713,THE USE OF MUTANTS TO DISSECT THE STRUCTURE AND FUNCTION OF THE CELL-WALL,1993,CCS CHAPPLE and WD REITER and CR SOMERVILLE,,,,7-7,WILEY-LISS,,True,CXXYxf4AAAAJ:MLfJN-KU85MC,0,http://scholar.google.com/scholar?cluster=1879375133119368257&hl=en&oi=scholarr,,,,,0
50714,The Role of Membrane Lipid Composition,1993,Chris Somerville,,Year Book,,,Carnegie Institution of Washington,by Chris Somerville long-standing interest in my laboratory is the role of membrane lipid composition in the ability of higher plants to withstand temperature stress. Many higher plants are subjected to wide seasonal variation in temperature and may experience temperature-induced injury at both extremes. For instance. many plants of tropical origin are injured by exposure to low. non-freezing temperatures that do not harm plants from temperate zones (Fig. 1). The existence of regulated adaptive mechanisms that can protect plants against the harmful effects of temperature extremes is evident in the ability of some plants to acclimate to survive exposure to freezing if first given a period of gradual exposure to low temperature. Similarly. if given a period of growth in progressively warmer conditions. many species acclimate to thermal extremes that would injure non-acclimated plants. A large body of correlative evidence has accumulated from comparative physiological studies that implicates membrane lipid composition as a component of such temperaturetolerance mechanisms. Much of the focus has been on the degree to which the fatty acyl chains of the lipids are saturated. In a saturated fatty acid. each of the carbon molecules within the acyl chain are bonded to two hydrogen molecules. This allows the lipids to be packed very tightly together. resulting in a membrane with relatively solid composition. Butter is a familiar example of a substance containing a high proportion of saturated fatty acids. The introduction of double bonds into the acyl,True,CXXYxf4AAAAJ:W5d1EEiaRJMC,0,http://scholar.google.com/scholar?cluster=10098428522933117863&hl=en&oi=scholarr,,,,,0
50715,Structure. functions and gene expression of lipid transfer proteins,1993,JC Kader,,Current topics in plant physiology (USA),,,,,True,CXXYxf4AAAAJ:rmuvC79q63oC,0,https://agris.fao.org/agris-search/search.do?recordID=US9512585,,,,,0
50716,Genetic analysis of the biosynthesis and function of sulfolipid in Rhodobacter sphaeroides and higher plants,1993,C Benning and CR Somerville,,Current topics in plant physiology (USA),,,,,True,CXXYxf4AAAAJ:WZBGuue-350C,0,https://agris.fao.org/agris-search/search.do?recordID=US9512578,,,,,0
50717,Elucidating Lipid Metabolism Using Mutants of Arabidopsis,1991,Suzanne Hugly and Martine Miquel and Chris Somerville,,,,707-718,Springer. Boston. MA,The biochemistry of membrane glycerolipid synthesis is receiving increasing attention. This is due in part to a realization that lipid structure has a very important role in maintaining the integrity of membranes and therefore of the cell and its organelles. In addition. there is an increasing appreciation that the problems of defining lipid synthesis and of understanding the significance of particular lipid compositions are tractable.,True,CXXYxf4AAAAJ:FPJr55Dyh1AC,0,https://link.springer.com/chapter/10.1007/978-1-4615-3304-7_70,,,,,0
50718,Genetic control of polar cell expansion in Arabidopsis thaliana,1990,J Schiefelbein and S Ford and C Somerville,93,"Plant Physiology, Supplement;(USA)",CONF-9007196-,,,Certain plant cells. like root hairs and pollen tubes. exhibit polar cell growth. with expansion limited to the tip of the growing cell. In order to understand the mechanisms regulating polar cell expansion. we are studying the process of root hair elongation in Arabidopsis thaliana. By visually screening roots from 12.000 mutagenized Arabidopsis seedlings on Petri dishes. more than 40 root hair mutants have been identified. We have focused our attention on mutants that possess nuclear recessive mutations in three genes (RHD2. RHD3. and RDH4) that appear to be involved in controlling polar cell growth in root hairs. We are currently using cellular. genetic. and molecular approaches to understand these genes' normal roles in root hair elongation.,True,CXXYxf4AAAAJ:IUKN3-7HHlwC,0,https://www.osti.gov/biblio/5627945,,,,,0
50719,Analysis of the biosynthetic pathway for sulfoquinovosyldiacylglycerol in the purple bacterium R. sphaeroides,1990,C Benning and CR Somerville,93,"Plant Physiology, Supplement;(USA)",CONF-9007196-,,,The membrane lipid sulfoquinovosyldiacylglycerol (SQD) can be found in all photosynthetically active membranes studied. In a green leaf. about 50% of the organic sulfur is bound in SQD. Therefore. this sulfolipid constitutes a major component of the global sulfur cycle. However. since the discovery of SQD. very little progress has been made towards the elucidation of the biosynthetic pathway. For a genetical analysis of the pathway of SQD. we selected the photosynthetic purple-nonsulfur bacterium R. sphaeroides. as our model system. We have been able to isolate several classes of mutants. which show reduced levels of SQD. Some of the mutants accumulate {sup 35} S-labeled. water soluble compounds. We expect that these compounds are related to precursors or are precursors. which accumulate due to a specific block in the biosynthetic pathway of SQD. To study the possible precursor function of these compounds. we developed an in vitro SQD biosynthesis system using cell free extracts from R. sphaeroides. In addition. we have been able to isolate cosmids prepared from WT DNA. which complement three classes of SQD mutants in R. sphaeroides. The analysis and expression of the genes encoded by these cosmids should facilitate the characterization of the proteins involved in SQD biosynthesis.,True,CXXYxf4AAAAJ:-FonjvnnhkoC,0,https://www.osti.gov/biblio/5840919,,,,,0
50720,STRATEGIES FOR MODIFYING PLANT LIPID COMPOSITIONI,1990,Dan Guerra and Chris Somerville,,"Plant Gene Transfer: Proceedings of a UCLA Symposium Held at Park City, Utah, April 1-7, 1989",,301,Wiley-Liss,Mutants of Arabidopsis with defects in lipid metabolism have greatly increased our understanding of the pathways of lipid biosynthesis in leaves and seeds. More importantly. the advantages of Arabidopsis as a model for plant molecular genetics will allow the mutants to be used as a means to clone the lipid metabolism genes by transposon mutagenesis or chromosome walking. Because of the time and effort required by these approaches. it is important to identify the genes which hold the greatest promise for usefully altering plant lipid composition. In this paper. we discuss strategies for modifying the fatty acid composition of seed oils based on our present understanding of the biochemistry and genetics of seed lipid synthesis.,True,CXXYxf4AAAAJ:tYavs44e6CUC,0,http://scholar.google.com/scholar?cluster=5181648216867064620&hl=en&oi=scholarr,,,,,0
50721,Altered regulation of f8-amylase activity in mutants of Arabidopsis with lesions in starch metabolism,1989,JACK PREISS and CHRIS SOMERVILLE,86,Proc. Natl. Acad. Sci. USA,,5830-5833,,Three classes of mutants of Arabidopsis thaliana (L.) Heynhold with alterations in starch metabolism were found to have higher levels of leaf amylase activity than the wild type when grown in a 12-hr photoperiod. This effect was dependent upon the developmental stage of the plants and was largely suppressed during growth in continuous light. The various amylolytic activities in crude extracts were separated by electrophoresis in nondenaturing polyacrylamide gels and visualized by activity staining. The increased amylase activity in the mutants wgs due to an up to 40-fold increase in the activity of an extrachloroplast j8-amylase (EC 3.2. 1.2). These observations indicate the existence of a regulatory mechanism that controls the amount of (3-amylase activity in response to fluctuations in photosynthetic carbohydrate metabolism. It is paradoxical that fi-amylase appears to be a highly regulated enzyme. but as yet no physiologically relevant function can be assigned to this enzyme due to the absence of starch in the cytoplasmic compartment of leaf cells.One of the few experimental treatments of higher plants that may result in an increase in the rate of photosynthetic CO2 fixation is to remove some of the leaves from plants at the stage during which seeds are developing (1. 2). In many species. this causes an increase in the rate ofphotosynthetic CO2 fixation in the remaining leaves. The mechanisms that regulate the altered rate of photosynthesis are not known. but they have been suggested to be either a hormonal signal produced by the developing seeds or a metabolic effect of the altered carbohydrate pools that occur in the leaf cells because of an …,True,CXXYxf4AAAAJ:IEpB_1CIIT4C,0,http://scholar.google.com/scholar?cluster=2965283517244544098&hl=en&oi=scholarr,,,,,0
50722,Mutants of arabidopsis thaliana that exhibit chlorosis in an atmosphere enriched with CO sub 2,1989,NN Artus and C Somerville,89,"Plant Physiology, Supplement;(USA)",4,,,Two nonallelic. nuclear recessive mutations have been isolated which cause chlorosis of plants grown in an atmosphere enriched to 2% CO {sub 2}. For one of the mutant lines. chlorosis begins at the veins and gradually spreads to the interveinal regions. A minimum light intensity of ca. 50 {mu} E m {sup {minus} 2} s {sup {minus} 1} was required for this response. For the other mutant line. the yellowing is independent of the light intensity and begins at the basal regions of the leaves and spreads to the tips. Neither line became chlorotic in a low O {sub 2} atmosphere which suppressed photorespiration as effectively as 2% CO {sub 2}. Thus. the mutations do not impose a requirement for photorespiration. Root elongation and callus growth were not affected by high CO {sub 2} for either mutant line. The possibilities that the high CO {sub 2}-sensitive phenotypes are caused by an effect of CO {sub 2} on stomata or ethylene synthesis have also been ruled out.,True,CXXYxf4AAAAJ:iINcni2fUZgC,0,https://www.osti.gov/biblio/7024822,,,,,0
50723,Purification of extrachloroplastic. beta.-amylase from leaves of starchless and wild type Arabidopsis,1989,C Somerville and J Monroe and J Preiss,89,"Plant Physiology, Supplement;(USA)",4,,,Amylase activity in crude leaf extracts from starchless mutants of Arabidopsis thaliana is 5 to 10 fold higher than in the wild type (WT) when plants are grown under a 12 h photoperiod. Visualized on native PAGE. the increased activity is attributed primarily to a previously characterized extrachloroplastic {beta}-(exo) amylase. The {beta}-amylases from phosoglucomutase deficient (starchless) and WT leaves were purified to homogeneity in two steps utilizing polyethylene glycol fractionation. and cyclohexaamylose affinity chromatography. The enzyme from both mutant and WT leaves had negligible activity toward either {beta}-limit dextrin or pullulan. The specific activities of both purified enzymes were similar indicating that the protein is over-expressed in the mutant. Preliminary antibody neutralization experiments suggest that the two {beta}-amylases are not different.,True,CXXYxf4AAAAJ:PVjk1bu6vJQC,0,https://www.osti.gov/biblio/6611975,,,,,0
50724,Isolation of Arabidopsis mutants with altered seed fatty acid composition,1989,B Lemieux and C Somerville,89,"Plant Physiology, Supplement;(USA)",4,,,By direct screening of Arabidopsis seed fatty acid methyl esters. we have isolated mutants which are deficient in the elongation of 18: 1 to 20: 1 and the desaturation of 18: 2 to 18: 3. Both the elongation and the desaturation mutants. designated MB14 and BL1 respectively. have only 10% of the wild-type levels of 20: 1 and 18: 3 in their seeds. The intermediate levels of 20: 1 and 18: 3 in F1 seeds of crosses to the wild type indicate that the level of enzyme is regulating the amount of 20: 1 and 18: 3 in seeds. Consistent with this observation. the mutations were found to segregate 1: 2: 1 in F2 seeds. We have found that the 18: 2 desaturase mutation is clearly expressed in root phosphatidylcholine.,True,CXXYxf4AAAAJ:b1wdh0AR-JQC,0,https://www.osti.gov/biblio/6937849,,,,,0
50725,high CO2-requiring mutant of Arabidopsis thalinana that displays photooxidation in air,1987,NN Artus and C Somerville,,"Progress in photosynthesis research: proceedings of the VIIth International Congress on Photosynthesis, Providence, Rhode Island, USA, August 10-15, 1986/edited by J. Biggins",,,Dordrecht: M. Nijhoff Publishers. 1987.,,True,CXXYxf4AAAAJ:L9GP20v134kC,0,https://agris.fao.org/agris-search/search.do?recordID=US201301403103,,,,,0
50726,A SINGLE GENE MUTATION AFFECTS THE PARTITIONING OF FATTY-ACIDS BETWEEN THE 2 PATHWAYS OF LIPID BIOSYNTHESIS,1987,L KUNST and BROWSE and J and CR SOMERVILLE,,,,85-85,WILEY-LISS,,True,CXXYxf4AAAAJ:P7Ujq4OLJYoC,0,http://scholar.google.com/scholar?cluster=15478264812396262409&hl=en&oi=scholarr,,,,,0
50727,GENETIC-MODIFICATION OF MEMBRANE LIPID-COMPOSITION IN ARABIDOPSIS,1987,CR SOMERVILLE and BROWSE and J and L KUNST and S HUGLY and A LONNEBORG,,,,82-82,WILEY-LISS,,True,CXXYxf4AAAAJ:F9fV5C73w3QC,0,http://scholar.google.com/scholar?cluster=13814251355707758613&hl=en&oi=scholarr,,,,,0
50728,INTRODUCTION OF TRANSPOSABLE ELEMENTS INTO ARABIDOPSIS,1987,JM MARTINEZZAPATER and R FINKELSTEIN and CR SOMERVILLE,,,,16-16,WILEY-LISS,,True,CXXYxf4AAAAJ:a3BOlSfXSfwC,0,http://scholar.google.com/scholar?cluster=604710703695985304&hl=en&oi=scholarr,,,,,0
50729,ARABIDOPSIS-THALIANA MUTANTS DEFICIENT IN AN ENZYME OF THE PURINE SALVAGE PATHWAY ARE MALE STERILE,1987,B MOFFATT and CR SOMERVILLE,,,,22-22,WILEY-LISS,,True,CXXYxf4AAAAJ:LhH-TYMQEocC,0,http://scholar.google.com/scholar?cluster=15795068070425785295&hl=en&oi=scholarr,,,,,0
50730,AUXIN RESISTANT MUTANTS OF ARABIDOPSIS WITH A DRAMATIC DEVELOPMENTAL PHENOTYPE,1986,MA ESTELLE and CR SOMERVILLE,,,,26-26,WILEY-LISS,,True,CXXYxf4AAAAJ:nZcligLrVowC,0,http://scholar.google.com/scholar?cluster=6244221050468418615&hl=en&oi=scholarr,,,,,0
50731,INDUCED MUTATION,1984,WL OGREN and CR SOMERVILLE,,Selection in Mutation Breeding: Proceedings of a Consultants Meeting,665,59,International Atomic Energy Agency,WAYS OF IMPROVING PHOTOSYNTHESIS BY INDUCED MUTATION. Three ways of increasing photosynthetic efficiency in C3 plants by induced mutation are described. In the first procedure. using the crucifer Arabidopsis thaliana as a model organism. several single recessive nuclear mutations have been recovered in enzymes of the photorespiratory pathway. These mutations render photorespiration a conditionally lethal characteristic. The mutant strains are then used to select for second-site revertants which survive the lethal conditions. Such revertants would be unable to initiate the photorespiratory pathway. and therefore possess enhanced photosynthetic activity. In a second approach. designed to determine the feasibility of altering the two activities of ribulose bisphosphate carboxylase (Rubisco). the enzyme which regulates carbon flow between photosynthesis and photorespiration. uniparental mutants of Chlamydomonas reinhardii have been recovered which possess defective Rubisco. These mutants. lacking the ability to fix CO2. cannot survive phototrophically. Phototrophic revertants are then recovered and the Rubisco enzyme is examined. A search is being made for revertants with an increased carboxylation/oxygenation ratio. indicating increased photosynthetic efficiency. Finally. unicellular algae such as C. reinhardii are able to increase the in-vivo carboxylation efficiency of Rubisco by concentrating CO2 internally. To elucidate the nature of this CO2 concentrating system. and to determine whether such a system might be in corporated into higher plant species with C3 photosynthesis. induced mutants which are not capable of …,True,CXXYxf4AAAAJ:ByB5RH_0zRoC,0,http://scholar.google.com/scholar?cluster=15534251491472856944&hl=en&oi=scholarr,,,,,0
50732,The Use of Mutants for the Study of Plant Metabolism,1980,CR SOMERVILLE,13,The Biochemistry of Plants: Methodology,,33,Academic Press,The basic concepts associated with the isolation of mutations affecting metabolic pathways and their use for studies of metabolism were clearly enunciated by Beadle and Tatum (1941). Although higher plants are develop-mentally more complex than the microorganisms used in their studies. the general approach remains widely applicable. In this review we have reiter-ated these principles and have outlined what we consider to be the major technical and conceptual considerations associated with the use of mutants for metabolic studies in plants. In addition. we have provided a collection of examples from diverse aspects of plant biochemistry where mutants have proven useful or essential in metabolic studies. In doing so we have tried to address the two major questions that arise in most studies involving the use of mutants:(1) How does one find specific mutants?(2) Of what use are they in the context of physiology and biochemistry? In addressing the latter ques-tion we were frequently reminded of the fact that mutant analysis is a rela-tively underexploited approach to the study of plant biochemistry. We be-lieve this is primarily a transient sociological phenomenon rather than a reflection on the utility of the approach.,True,CXXYxf4AAAAJ:Qwfv3SoyJx4C,0,http://scholar.google.com/scholar?cluster=3421123744549431576&hl=en&oi=scholarr,,,,,0
50733,Photorespiration mutants of Arabidopsis thaliana deficient in serine-gloxylate aminotransferase activity.,1980,CR SOMERVILLE,77,Proc. Natl. Acad. Sci. USA,,2687-2687,,"CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 … 
",True,CXXYxf4AAAAJ:L3c5sqbRKa8C,0,https://ci.nii.ac.jp/naid/30016270258/,,,,,0
50734,Fucose-Deficient Mutant of Arabidopsis,1979,Wolf-Dieter Reiter and Clint CS Chapple and Chris R Somerville,101,Ann Chem. Soc,,3969,,A study developed a biochemical screening procedure to identify mutants of Arabidopsis thaliana in which the polysaccharide composition of the cell wall was altered. The mutant plants were dwarfed in growth habit and possessed fragile cell walls.,True,CXXYxf4AAAAJ:gyFZhc6YOh8C,0,https://search.proquest.com/openview/8b67bab3a8b13747c63745b7a7e223c3/1?pq-origsite=gscholar&cbl=1256,,,,,0
50735,1: Vincenzetti S. Cambi A. Neuhard J. Schnorr K. Grelloni M. Vita A. Cloning. expression. and purification of cytidine deaminase from Arabidopsis thaliana. Protein Expr Purif …,,CL Bowman and M Barnstead and TV Feldblyum and CR Buell and KA Ketchum and J Lee and CM Ronning and HL Koo and KS Moffat and LA Cronin and M Shen and G Pai and S Van Aken and L Umayam and LJ Tallon and JE Gill and MD Adams and AJ Carrera and TH Creasy and HM Goodman and CR Somerville and GP Copenhaver and D Preuss and WC Nierman and O White and JA Eisen and SL Salzberg and CM Fraser and JC Venter,,,,,,,True,CXXYxf4AAAAJ:5-tCjTwfAdEC,0,http://scholar.google.com/scholar?cluster=6105387573685571525&hl=en&oi=scholarr,,,,,0
50736,Journal o Environm Monitori,,Nathan Lewis and Vicki H Grassian and Arthur Nozik and Chris Somerville,,,,,,If you are not the author of this article and you wish to reproduce material from it in a third party non-RSC publication you must formally request permission using Copyright Clearance Center. Go to our Instructions for using Copyright Clearance Center page for details.Authors contributing to RSC publications (journal articles. books or book chapters) do not need to formally request permission to reproduce material contained in this article provided that the correct acknowledgement is given with the reproduced material.,True,CXXYxf4AAAAJ:3eDEwZmXtlkC,0,https://pubs.rsc.org/en/content/articlepdf/2009/em/b822728b,,,,,0
