id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
25060,,D Thaler and M Handley and D Estrin,131,17736699699404461483,ISI,,,,The internet multicast address allocation architecture,http://www.hjp.at/doc/rfc/rfc2908.html,,2000,/scholar?cites=17736699699404461483,XRyUF6gAAAAJ:QIV2ME_5wuYC
25061,,Jonathan Rosenberg and Hennmg Schulzrinne and G Camarillo and Alan Johnston and Jon Peterson and Robert Sparks and Mark Handley and E Schooler and Session Initiation Protocol,130,1290881274726797877,SIP: Session initiation protocol,,,June,RFC 3261,http://scholar.google.com/scholar?cluster=1290881274726797877&hl=en&oi=scholarr,6,2002,/scholar?cites=1290881274726797877,XRyUF6gAAAAJ:s9ia6_kGH2AC
25062,"Network protocol designers face many difficult tasks, including simultaneously monitoring state in a potentially large number of nodes, understanding and analyzing complex message exchanges, and characterizing dynamic interactions with competing traffic. Traditionally they have used packet traces to accomplish these tasks, but traces have two major drawbacks: they present an incredible amount of detail, which challenges the designer's ability to comprehend the data; and they are static, which hides an important dimension of protocol behavior. As a result, detailed analysis frequently becomes tedious and error-prone. Although network simulators such as the VINT project's ns can easily generate numerous detailed traces, they provide limited help for analyzing and understanding the data. Nam, the network animator that we developed in our work at the VINT project, provides packet-level animation, protocol …",Deborah Estrin and Mark Handley and John Heidemann and Steven McCanne and Ya Xu and Haobo Yu,130,15548441269842470474,Computer,11,63-68,IEEE,"Network visualization with nam, the vint network animator",https://ieeexplore.ieee.org/abstract/document/881696/,33,2000,/scholar?cites=15548441269842470474,XRyUF6gAAAAJ:L8Ckcad2t8MC
25063,"Defending against DoS attacks is extremely difficult; effective solutions probably require significant changes to the Internet architecture. We present a series of architectural changes aimed at preventing most flooding DoS attacks, and making the remaining attacks easier to defend against. The goal is to stimulate a debate on trade-offs between the flexibility needed for future Internet evolution and the need to be robust to attack.",Mark Handley and Adam Greenhalgh,124,11451254139798124030,,,49-56,,Steps towards a DoS-resistant internet architecture,https://dl.acm.org/doi/abs/10.1145/1016707.1016717,,2004,/scholar?cites=11451254139798124030,XRyUF6gAAAAJ:7PzlFSSx8tAC
25064,"This document defines the Session Description Protocol, SDP.  SDP is   intended for describing multimedia sessions for the purposes of   session announcement, session invitation, and other forms of   multimedia session initiation.",M Handley and V Jacobson,117,6812820312346658529,,,,RFC Editor,RFC2327: SDP: Session Description Protocol,https://dl.acm.org/doi/pdf/10.17487/RFC2327,,1998,/scholar?cites=6812820312346658529,XRyUF6gAAAAJ:C33y2ycGS3YC
25065,"In this paper, we evaluate the performance of a software IP router forwarding plane inside the Xen virtual machine monitor environment with a view to identifying (some) design issues in Virtual Routers. To this end, we evaluate and compare the forwarding performance of two identical Linux software router configurations, run either above the Xen hypervisor or within vanilla Linux. Even with minimal sized packets, we show that the Xen DomO privileged domain offers near native forwarding performance at the condition that the sollicitation to unpriviledged domains stay minimal, whereas Xen unprivileged domains offer very poor performance in every cases. This shows that an important design principle for virtual router platforms must be to handle all forwarding, for all virtual routers, onto the same forwarding engine, in order to avoid much detrimental per-packet context switching.",Norbert Egi and Adam Greenhalgh and Mark Handley and Mickael Hoerdt and Laurent Mathy and Tim Schooley,114,5119862754135389522,,,1256-1261,IEEE,Evaluating xen for router virtualization,https://ieeexplore.ieee.org/abstract/document/4317993/,,2007,/scholar?cites=5119862754135389522,XRyUF6gAAAAJ:j3f4tGmQtD8C
25066,,Joerg Widmer and Mark Handley,111,14435925213082269963,,,,"RFC 4654, August",TCP-friendly multicast congestion control (TFMCC): Protocol specification,http://www.hjp.at/doc/rfc/rfc4654.html,,2006,/scholar?cites=14435925213082269963,XRyUF6gAAAAJ:R3hNpaxXUhUC
25067,"Recently new data center topologies have been proposed that offer higher aggregate bandwidth and location independence by creating multiple paths in the core of the network. To effectively use this bandwidth requires ensuring different flows take different paths, which poses a challenge.",Costin Raiciu and Christopher Pluntke and Sebastien Barre and Adam Greenhalgh and Damon Wischik and Mark Handley,110,1035975334287326730,,,1-6,,Data center networking with multipath TCP,https://dl.acm.org/doi/abs/10.1145/1868447.1868457,,2010,/scholar?cites=1035975334287326730,XRyUF6gAAAAJ:ZHo1McVdvXMC
25068,"Lack of QoS support in the Internet has not prevented the rapid growth of streaming applications. However many of these applications do not perform congestion control effectively. Thus there is significant concern about the effects on co-existing well-behaved traffic and the potential for congestion collapse. In addition, the majority of such applications are unable to perform quality adaptation on-the-fly as the available bandwidth changes during a session. This paper provides some architectural insights on the design of video playback applications in the Internet. We present fundamental design principles for Internet applications and identify end-to-end congestion control, quality adaptation and error control as the three major building blocks for Internet video playback applications. We discuss the design space for each of these components, and within that space, present an end-to-end architecture suited for playback …",Reza Rejaie and Mark Handley and Deborah Estrin,108,8997807427207883422,,,204-209,IEEE,Architectural considerations for playback of quality adaptive video over the internet,https://ieeexplore.ieee.org/abstract/document/875790/,,2000,/scholar?cites=8997807427207883422,XRyUF6gAAAAJ:mB3voiENLucC
25069,"Current multicast routing protocols can be classified into three types according to how the multicast tree is established: broadcast and prune (e.g., DVMRP, PIM-DM), membership advertisement (e.g., MO-SPF), and rendezvous-based (e.g., CBT, PIM-SM). Rendezvous-based protocols associate with each logical multicast group address, a physical unicast address, referred to as the 'core' or 'rendezvous point' (RP). Members first join a multicast tree rooted at this rendezvous point in order to receive data packets sent to the group. Rendezvous mechanisms are well suited to large wide-area networks because they distribute group-specific data and membership information only to those routers that are on the multicast distribution tree. However, rendezvous protocols require a bootstrap mechanism to map each logical multicast address to its current physical rendezvous point address. The bootstrap mechanism must …",Deborah Estrin and Mark Handley and Ahmed Helmy and Polly Huang and David Thaler,107,3345486124923234149,,,1090-1098,IEEE,A dynamic bootstrap mechanism for rendezvous-based multicast routing,https://ieeexplore.ieee.org/abstract/document/751664/,3,1999,/scholar?cites=3345486124923234149,XRyUF6gAAAAJ:TQgYirikUcIC
25070,"This document describes for the historical record the motivation behind the Datagram Congestion Control Protocol (DCCP), an unreliable transport protocol incorporating end-toend congestion control. DCCP implements a congestion-controlled, unreliable flow of datagrams for use by applications such as streaming media or on-line games.",E Kohler and M Handley and S Floyd,102,6488117791784152410,"RFC4336, IETF, Mar",,,,Problem Statement for the Datagram Congestion Control Protocol (DCCP),http://read.seas.harvard.edu/~kohler/pubs/rfc4336.pdf,,2006,/scholar?cites=6488117791784152410,XRyUF6gAAAAJ:tOudhMTPpwUC
25071,"This paper proposes a mechanism for equation-based congestion control for unicast traffic. Most best-effort traffic in the current Internet is well-served by the dominant transport protocol TCP. However, traffic such as best-effort unicast streaming multimedia could find use for a TCP-friendly congestion control mechanism that refrains from reducing the sending rate in half in response to a single packet drop. With our mechanism, the sender explicitly adjusts its sending rate as a function of the measured rate of loss events, where a loss event consists of one or more packets dropped within a single round-trip time. We use both simulations and experiments over the Internet to explore performance. Equation-based congestion control is also a promising avenue of development for congestion control of multicast traffic, and so an additional reason for this work is to lay a sound basis for the later development of multicast congestion control.",Sally Floyd and Mark Handley and Jitendra Padhye and Jörg Widmer,98,4077850154280606278,Technical Reports,,,,Equation-based congestion control for unicast applications: the extended version,https://madoc.bib.uni-mannheim.de/768/,,2000,/scholar?cites=4077850154280606278,XRyUF6gAAAAJ:-95Q15plzcUC
25072,"Multipath transport protocols have the potential to greatly improve the performance and resilience of Internet traffic flows. The basic idea is that if flows are able to simultaneously use more than one path through the network, then they will be more resilient to problems on particular paths (eg transient problems on a radio interface), and they will be able to pool capacity across multiple links. These multiple paths might be obtained for example by sending from multiple interfaces, or sending to different IP addresses of the same host, or by some form of explicit path control.Multipath-capable flows should be designed so that they shift their traffic from congested paths to uncongested paths, so that the Internet will be better able to accommodate localized surges in traffic and use all available capacity. In effect, multipath congestion control means that the end systems take on a role that is normally associated with routing, namely moving traffic onto paths that avoid congestion hotspots, at least to whatever extent they can given the paths they have available. When a flow shifts its traffic onto less congested paths, then the loss rate on the less congested path will increase and that on the more congested path will decrease; the overall outcome with many multipath flows is that the loss rates across an interconnected network of paths will tend to equalize. This is a form of load balancing, or more generally resource pooling [14], described further in § 2.",Costin Raiciu and Damon Wischik and Mark Handley,97,9308730262172924372,"University College London, London/United Kingdom, Tech. Rep",,,,Practical congestion control for multipath transport protocols,https://pdfs.semanticscholar.org/46a4/a32914297e05466e40c0603059301095ab80.pdf,,2009,/scholar?cites=9308730262172924372,XRyUF6gAAAAJ:b0M2c_1WBrUC
25073,"This article provides an overview of multimedia conferencing on the Internet. The protocols mentioned are all specified elsewhere as internet-drafts or RFCs. Each RFC gives details of the protocol itself, how it works and what it does. This document attempts to provide the reader with an overview of how the components fit together and some of the assumptions made. The term “conferencing” is used in two different ways: firstly, to refer to bulletin boards and mail list styleasynchronousexchanges of messages between multiple users; secondly, to refer tosynchronous or so-called “real-time” conferencing, including audio, video, shared whiteboads and other applications. This document is about the architecture for this latter application, in the Internet. There are other infrastructures for conferencing in the world: POTS (Plain Old Telephone System) networks often provide voice conferencing and phone-bridges, while the ISDN provides H. 320 [1] for small, strictly organised video-telephony conferencing.",Mark Handley and Jon Crowcroft and Carsten Bormann and J Ott,94,15218123944513528195,,,,"Internet Draft, Internet Engineering Task Force",The internet multimedia conferencing architecture,https://www.researchgate.net/profile/Jon_Crowcroft/publication/228877262_The_internet_multimedia_conferencing_architecture/links/09e41506d8517a4889000000/The-internet-multimedia-conferencing-architecture.pdf,,1997,/scholar?cites=15218123944513528195,XRyUF6gAAAAJ:qUcmZB5y_30C
25074,"This paper presents the Conference Control Channel Protocol (CCCP), a new scheme intended for controlling conferences ranging from small, tightly coupled meetings, to extremely large loosely coupled seminars. We describe the requirements of such a scheme, and present a framework for building systems that connect together new and existing applications.",Mark Handley and Ian Wakeman and Jon Crowcroft,91,15139796037766074496,ACM SIGCOMM Computer Communication Review,4,275-287,ACM,The Conference Control Channel Protocol (CCCP): A scalable base for building conference control applications,https://dl.acm.org/doi/abs/10.1145/217382.217461,25,1995,/scholar?cites=15139796037766074496,XRyUF6gAAAAJ:9ZlFYXVOiuMC
25075,"Today, Internet traffic is encrypted only when deemed necessary. Yet modern CPUs could feasibly encrypt most traffic. Moreover, the cost of doing so will only drop over time. Tcpcrypt is a TCP extension designed to make end-to-end encryption of TCP traffic the default, not the exception. To facilitate adoption tcpcrypt provides backwards compatibility with legacy TCP stacks and middleboxes. Because it is implemented in the transport layer, it protects legacy applications. However, it also provides a hook for integration with application-layer authentication, largely obviating the need for applications to encrypt their own network traffic and minimizing the need for duplication of functionality. Finally, tcpcrypt minimizes the cost of key negotiation on servers; a server using tcpcrypt can accept connections at 36 times the rate achieved using SSL.",Andrea Bittau and Michael Hamburg and Mark Handley and David Mazieres and Dan Boneh,88,13913326559863990642,,,403-418,USENIX Association,The case for ubiquitous transport-level encryption,https://www.usenix.org/legacy/events/sec10/tech/full_papers/Bittau.pdf,19,2010,/scholar?cites=13913326559863990642,XRyUF6gAAAAJ:cFHS6HbyZ2cC
25076,"Protocol design requires understanding state distributed across many nodes, complex message exchanges, and with competing traffic. Traditional analysis tools (such as packet traces) too often hide protocol dynamics in a mass of extraneous detail. This paper presents nam, a network animator that provides packet-level animation and protocol-specific graphs to aid the design and debugging of new network protocols. Taking data from network simulators (such as ns) or live networks, nam was one of the first tools to provide general purpose, packet-level, network animation. Nam now integrates traditional time-event plots of protocol actions and scenario editing capabilities. We describe how nam visualizes protocol and network dynamics.",Deborah Estrin and Mark Handley and John Heidemann and Steven McCanne and Ya Xu and Haobo Yu,80,9845924573780205021,,,,"tech. report 99-703, Computer Science Dept., Univ. Southern California, Los Angeles",Network visualization with the VINT network animator nam,http://www.isi.edu/~johnh/PAPERS/Estrin99d.pdf,,1999,/scholar?cites=9845924573780205021,XRyUF6gAAAAJ:RHpTSmoSYBkC
25077,"無線 LAN ジッタ測定による DCCP 送信レートの推測 (モバイル/放送融合技術・システム・アプリケーション, モバイルコンテンツ, モバイル映像配信)",Sally Floyd,78,4153678710616609655,RFC 3448,,,,TCP friendly rate control (TFRC): Protocol specification,https://ci.nii.ac.jp/naid/10025511064/,,2003,/scholar?cites=4153678710616609655,XRyUF6gAAAAJ:MIg0yeAD4ggC
25078,0 1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6 7 8 9 0 1,Michael Luby and Jim Gemmell and Lorenzo Vicisano and Luigi Rizzo and Mark Handley and Jon Crowcroft,75,5998155843479878933,"RFC3451, December",,,,Layered coding transport (LCT) building block,"http://www.hjp.at/(de,st_b)/doc/rfc/rfc5651.html",,2002,/scholar?cites=5998155843479878933,XRyUF6gAAAAJ:4JMBOYKVnBMC
25079,This document provides general guidelines aimed at assisting the   authors of RTP Payload Format specifications in deciding on good   formats.  These guidelines attempt to capture some of the experience   gained with RTP as it evolved during its development.,Mark Handley and Colin Perkins,68,7661403578710262402,,,,RFC Editor,RFC2736: Guidelines for Writers of RTP Payload Format Specifications,https://dl.acm.org/doi/pdf/10.17487/RFC2736,,1999,/scholar?cites=7661403578710262402,XRyUF6gAAAAJ:GnPB-g6toBAC
25080,"A multicast session directory is a mechanism by which users can discover the existence of multicast sessions. In the Mbone, session announcements have also served as multicast address reservations - a dual purpose that is efficient, but which may cause some side-affects as session directories scale.In this paper we examine the scaling of multicast address allocation when it is performed by such a multicast session directory. Despite our best efforts to make such an approach scale, this analysis ultimately reveals significant scaling problems, and suggests a new approach to multicast address allocation in the Internet environment.",Mark Handley,61,7548565242514047226,ACM SIGCOMM Computer Communication Review,4,105-116,ACM,Session directories and scalable Internet multicast address allocation,https://dl.acm.org/doi/abs/10.1145/285243.285269,28,1998,/scholar?cites=7548565242514047226,XRyUF6gAAAAJ:r0BpntZqJG4C
25081,"It is becoming the norm for small mobile devices to have access to multiple technologies for connecting to the Internet. This gives researchers an increasing interest for solutions allowing to use efficiently several communication mediums. We propose a demonstration of our Multipath TCP implementation for Linux, that allows spreading a single TCP flow across multiple Internet paths, without requiring any change to applications. The demonstration will involve a real Internet communication with MPTCP, with simultaneous use of several paths, as well as a demonstration of MPTCP failover capability.",Sébastien Barré and Olivier Bonaventure and Costin Raiciu and Mark Handley,59,17099568046721454360,ACM SIGCOMM Computer Communication Review,4,443-444,ACM,Experimenting with multipath TCP,https://dl.acm.org/doi/abs/10.1145/1851275.1851254,40,2010,/scholar?cites=17099568046721454360,XRyUF6gAAAAJ:dshw04ExmUIC
25082,In this paper we investigate the building of a virtual router platform that ensures isolation and fairness between concurrent virtual routers. Recent developments in commodity x86 hardware enable us to take advantage of the flexibility and wealth of resources available to a software router in order to build a virtual router platform. Using commodity x86 hardware we show that it is viable to run highly experimental and untrusted router systems along side a production router on the same hardware platform without sacrificing performance. We investigate the extent to which we can isolate a virtual router running experimental code from other virtual routers.,Norbert Egi and Adam Greenhalgh and Mark Handley and Mickael Hoerdt and Felipe Huici and Laurent Mathy,59,16303751173232498836,,,33-38,,Fairness issues in software virtual routers,https://dl.acm.org/doi/abs/10.1145/1397718.1397726,,2008,/scholar?cites=16303751173232498836,XRyUF6gAAAAJ:YFjsv_pBGBYC
25083,"This document presents a strawman specification for TCP-Friendly Multicast Congestion Control (TFMCC). It is not a standard of any form. We do not suggest basing products on this specification. Eventually, if further research shows this specification to perform acceptably, we envisage moving this document into the IETF for standardization, but the document is not currently at this stage. Many people have contributed to this specification in one form or another-by the time it is ready for standardization we hope that many more people will have contributed ideas and performed simulation work to test the details.This specification proposes a set of basic algorithms for a reliable multicast rate controller, which can work with a wide range of NACK-based and Hierarchical ACK-based protocols. In addition, it proposes a set of NACK-based algorithms, which provide solutions for some of the problems that are dependent on the feedback mechanisms used in the protocol. It also proposes a set of HACK-based algorithms, which work with hierarchical reliable multicast protocols. These extensions provide solutions for some of the problems that are feedback-dependent, and help eliminate the drop to zero problem that the basic algorithms face. While this document discusses this congestion control mechanism in the context of reliable multicast applications, the same congestion control mechanisms could be used for unreliable multicast as well.",Mark Handley and Sally Floyd and Brian Whetten,59,2244786023713911963,work in progress,,,,Strawman specification for TCP friendly (reliable) multicast congestion control (TFMCC),http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.435.2185&rep=rep1&type=pdf,,1998,/scholar?cites=2244786023713911963,XRyUF6gAAAAJ:_Qo2XoVZTnwC
25084,"There are moves in the Internet architecture community to add multipath capabilities to TCP, so that end-systems will be able to shift their traffic away from congested parts of the network. We study two problems relating to the design of multipath TCP. (i) We investigate stochastic packet-level behaviour of some proposed multipath congestion control algorithms, and find that they do not behave how we might expect from fluid modeling: they tend to flap randomly between their available paths. We explain why, and propose a congestion control algorithm that does not flap. (ii) We consider how the path choice offered by the network affects the ability of end-systems to shift their traffic between a pool of resources. We define a ‘resource poolability’ metric, which measures for each resource how easy it is for traffic to be shifted away from that resource e.g. in the event of a traffic surge or link failure.",Damon Wischik and Mark Handley and Costin Raiciu,58,8654103600149236005,,,204-218,"Springer, Berlin, Heidelberg",Control of multipath tcp and optimization of multipath routing in the internet,https://link.springer.com/chapter/10.1007/978-3-642-10406-0_14,,2009,/scholar?cites=8654103600149236005,XRyUF6gAAAAJ:CHSYGLWDkRkC
25085,"In this paper we provide an overview of multimedia conferencing on the Internet. The protocols mentioned are all specified elsewhere as Internet-Drafts or RFCs. Each RFC gives details of the protocol itself, how it works and what it does. This document attempts to provide the reader with an overview of how the components fit together and of some of the assumptions made, as well as some statement of direction for those components still in a nascent stage.",Mark Handley and Jon Crowcroft and Carsten Bormann and Jörg Ott,56,12908625271656101217,Computer Networks,3,191-204,Elsevier,Very large conferences on the Internet: the Internet multimedia conferencing architecture,https://www.sciencedirect.com/science/article/pii/S0169755298002621,31,1999,/scholar?cites=12908625271656101217,XRyUF6gAAAAJ:bEWYMUwI8FkC
25086,"This document specifies TCP-Friendly Rate Control (TFRC).  TFRC is a   congestion control mechanism for unicast flows operating in a best-   effort Internet environment.  It is reasonably fair when competing   for bandwidth with TCP flows, but has a much lower variation of   throughput over time compared with TCP, making it more suitable for   applications such as telephony or streaming media where a relatively   smooth sending rate is of importance.",M Handley and S Floyd and J Padhye and J Widmer,55,15313314637359101846,,,,RFC Editor,Rfc3448: Tcp friendly rate control (tfrc): Protocol specification,https://dl.acm.org/doi/pdf/10.17487/RFC3448,,2003,/scholar?cites=15313314637359101846,XRyUF6gAAAAJ:tHtfpZlB6tUC
25087,,D Estrin and D Farinacci and A Helmy and D Thaler and S Deering and M Handley and V Jacobson and C Liu and P Sharma and L Wei,54,9642391917951333713,RFC2362,,,,Protocol independent multicast-sparse mode (PIM-SM),http://scholar.google.com/scholar?cluster=9642391917951333713&hl=en&oi=scholarr,,1998,/scholar?cites=9642391917951333713,XRyUF6gAAAAJ:L_l9e5I586QC
25088,"In 1992, the CEC agreed to finance a one-year project called “Piloting of Multimedia Integrated Services for European Researcher (MICE)”. This paper outlines the background, purpose and aims of the project. The technical work required to interconnect existing facilities, and issues relating to influencing factors—such as standards and infrastructure—are discussed in detail. In conclusion, we provide an outlook on the future of multimedia conferencing and highlights some of the next steps to be taken.",Mark J Handley and Peter T Kirstein and M Angela Sasse,53,8878881049739608173,Computer Networks and ISDN Systems,3,275-290,Elsevier,Multimedia integrated conferencing for European researchers (MICE): piloting activities and the conference management and multiplexing centre,https://www.sciencedirect.com/science/article/pii/016975529390004N,26,1993,/scholar?cites=8878881049739608173,XRyUF6gAAAAJ:JV2RwH3_ST0C
25089,"MESSIE is a collaborative authoring environment to support the production of large-scale documents by teams of geographically distributed groups of authors working with hetereogenous systems. The environment allows authors to submit text at various stages of gestation (e.g. list of topics, first draft) to a shared filestore via email. All authors collaborating on a document can read each others’ contributions, and add suggestions, comments and additional material directly to the document. The system integrates automatically answered electronic mail, shared file store administration, and a version control tool in a UNIX environment. The paper describes design and implementation strategy, and reports observations and a number of changes which were made during a 4-month trial period with three collaborative authoring teams.",Martina Angela Sasse and Mark James Handley and Shaw Cheng Chuang,53,17312997356668635362,,,249-264,"Springer, Dordrecht",Support for collaborative authoring via email: The MESSIE environment,https://link.springer.com/chapter/10.1007/978-94-011-2094-4_17,,1993,/scholar?cites=17312997356668635362,XRyUF6gAAAAJ:hMod-77fHWUC
25090,"by Mark Handley, ACIRI and Jon Crowcroft, University College London hen you need to send data to many receivers simultaneously, you have two options: repeated transmission and broadcast. Repeated transmission may be acceptable if the cost is low enough and delivery can be spread out over time, as with junk mail or electronic mailing lists. Otherwise, a broadcast solution is required. With real-time multimedia, repeated delivery is feasible, but only at great expense to the sender, who must invest in large amounts of bandwidth. Similarly, traditional broadcast channels have been very expensive if they cover significant numbers of recipients or large geographic areas. However, the Internet offers an alternative solution: IP multicast effectively turns the Internet into a broadcast channel, but one that anyone can send to without having to spend huge amounts of money on transmitters and government licenses. It provides efficient, timely, and global many-to-many distribution of data, and as such may become the broadcast medium of choice in the future.The Internet is a datagram network, meaning that anyone can send a packet to a destination without having to preestablish a path. Of course, the boxes along the way must have either precomputed a set of paths, or they must be relatively fast at calculating one as needed, and typically, the former approach is used. However, the sending host need not be aware of or participate in the complex route calculation; nor does it need to take part in a complex signaling or call setup protocol. It simply addresses the packet to the right place, and sends it. This procedure may be a more complex procedure if …",Mark Handley and John Crowcroft,52,8594417874614343248,The Internet Protocol Journal,4,2-19,,Internet multicast today,http://www.pop-rs.rnp.br/~berthold/etcom/redes2-2000/artigos/ipj_2-4.pdf.gz,2,1999,/scholar?cites=8594417874614343248,XRyUF6gAAAAJ:J_g5lzvAfSwC
25091,"• A MAAS server that wishes to allocate an address MUST have been listening for a fixed warm-up period to gather the current domain status.• It chooses an address at random from those in the set that are not in use, and makes a PROVISIONALADDRESS-ALLOCATION announcement to the AAP group.",Mark Handley and S Hanna,49,13555086665527599096,Work in Progress,,,,Multicast address allocation protocol (AAP),http://www-ibcobn.cs.ucl.ac.uk/staff/M.Handley/slides/aap-dec97.ps,,1998,/scholar?cites=13555086665527599096,XRyUF6gAAAAJ:isC4tDSrTZIC
25092,"TCP has remained mostly unchanged for 20 years, even as its uses and the networks on which it runs have evolved. Multipath TCP is an evolution of TCP that allows it to run over multiple paths transparently to applications. In this article, we explain how Multipath TCP works, and why you should want to start using it.",Olivier Bonaventure and Mark Handley and Costin Raiciu,48,15750784333826174780,; login:,5,17,,An overview of Multipath TCP,https://dial.uclouvain.be/pr/boreal/object/boreal:114081,37,2012,/scholar?cites=15750784333826174780,XRyUF6gAAAAJ:ZzlSgRqYykMC
25093,0 1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6 7 8 9 0 1,P Radoslavov and D Estrin and R Govindan and M Handley and S Kumar and D Thaler,45,5506221454060354663,"Internet Engineering Task Force, RFC",,,,The multicast address-set claim (MASC) protocol,http://www.hjp.at/doc/rfc/rfc2909.html,2909,2000,/scholar?cites=5506221454060354663,XRyUF6gAAAAJ:BqipwSGYUEgC
25094,"Simulation is an important tool in network protocol development, providing an e ective way to perform controlled experiments, consider alternative designs, understand protocol interactions, and examine scales and topologies that are di cult to create in the laboratory. However, the scale and heterogeneity of today's networks create challenges for network simulation. In particular, con guring simulation inputs, properly modeling the myriad of interacting protocols, and processing and visualizing simulation output is becoming increasing di cult. The VINT project is developing a set of tools centered around ns simulator and nam network animator to meet these challenges. This paper describes the current status and future directions of this ongoing work.",Sandeep Bajaj and Lee Breslau and Deborah Estrin and Kevin Fall and Sally Floyd and Padma Haldar and Mark Handley and Ahmed Helmy and John Heidemann and Polly Huang and Satish Kumar and Steven McCanne and Reza Rejaie and Puneet Sharma and Scott Shenker and Kannan Varadhan and Haobo Yu and Ya Xu and Daniel Zappala,44,15574351240174187962,,,,"Technical Report 98-678, University of Southern California",Virtual internetwork testbed: Status and research agenda,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.22.612&rep=rep1&type=pdf,,1998,/scholar?cites=15574351240174187962,XRyUF6gAAAAJ:NMxIlDl6LWMC
25095,"Originally published in 1995. The WWW, a global information system which revolutionized the world of information search and browsing via the Internet, was a new phenomenon in the 1990s. This book acted as an authoritative introduction to the concepts and design. It includes a brief history of the origin of the www and information on running pages in HTML as well as specific case studies in projects from academic and commercial projects. A fascinating insight into the early days of widespread internet use, this look at a new communication mechanism showcases the discussions underway at the time about the uses and future of the www.",Mark Handley and Jon Crowcroft,43,11190599500717567642,,,,Routledge,The World Wide Web: Beneath the Surf,http://books.google.com/books?hl=en&lr=&id=-7rMCgAAQBAJ&oi=fnd&pg=PP1&dq=info:mi7vn_T-TJsJ:scholar.google.com&ots=quLn_f6rHh&sig=0t9kvaFB1ZMmOeBRlUjbL8NcqUc,,2015,/scholar?cites=11190599500717567642,XRyUF6gAAAAJ:ns9cj8rnVeAC
25096,"In this paper we propose a modification to sparse mode PIM called Hierarchical PIM (HPIM). HPIM builds upon the work of PIM, but differs from PIM in a few ways. This most important way in which HPIM differs from PIM is that HPIM does not require advertisement of rendezvous points to the senders and receivers of a group. Instead of requiring group-to-RP mapping to be done at each border router, HPIM does this mapping in a series of steps within the HPIM router hierarchy.",Mark Handley and Jon Crowcroft and Ian Wakeman,41,9055048849352664859,,,,,Hierarchical protocol independent multicast,http://scholar.google.com/scholar?cluster=9055048849352664859&hl=en&oi=scholarr,,1995,/scholar?cites=9055048849352664859,XRyUF6gAAAAJ:M3NEmzRMIkIC
25097,"SpaceX has filed plans with the US Federal Communications Committee (FCC) to build a constellation of 4,425 low Earth orbit communication satellites. It will use phased array antennas for up and downlinks and laser communication between satellites to provide global low-latency high bandwidth coverage. To understand the latency propertes of such a network, we built a simulator based on public details from the FCC filings. We evaluate how to use the laser links to provide a network, and look at the problem of routing on this network. We provide a preliminary evaluation of how well such a network can provide low-latency communications, and examine its multipath properties. We conclude that a network built in this manner can provide lower latency communications than any possible terrestrial optical fiber network for communications over distances greater than about 3000 km.",Mark Handley,39,5723078829939004229,,,85-91,,Delay is not an option: Low latency routing in space,https://dl.acm.org/doi/abs/10.1145/3286062.3286075,,2018,/scholar?cites=5723078829939004229,XRyUF6gAAAAJ:hSRAE-fF4OAC
25098,0 1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6 7 8 9 0 1,Mark Handley and Dave Thaler and Roger Kermode,39,15542927084334492532,Work in Progress,,,,Multicast-scope zone announcement protocol (MZAP),http://www.hjp.at/doc/rfc/rfc2776.html,,2000,/scholar?cites=15542927084334492532,XRyUF6gAAAAJ:O3NaXMp0MMsC
25099,We present the case for using a peer-to-peer infrastructure to push DNS name server records to thousands of name servers world wide. We show that such an infrastructure increases the robustness of the DNS in an increasingly hostile Internet. We further show that the overheads of a peer-to-peer DNS infrastructure are both manageable and scalable.,Mark Handley and Adam Greenhalgh,37,221285221918745029,Hotnets-IV,,,,The case for pushing DNS,http://www.cs.cmu.edu/afs/cs/Web/People/dga/15-849/papers/handley-hotnets2005.pdf,,2005,/scholar?cites=221285221918745029,XRyUF6gAAAAJ:RYcK_YlVTxYC
25100,"CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 … 
",Mark Handley,37,9628443907550502254,http://mice. ed. ac. uk/mice/archive/sdr. html,,,Department of Computer Science University College London,The sdr session directory: An mbone conference scheduling and booking system,https://ci.nii.ac.jp/naid/10020642561/,,1996,/scholar?cites=9628443907550502254,XRyUF6gAAAAJ:k_7cPK9k7w8C
