,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
316687,,,41,Mx7Oe-UAAAAJ,{'indices'},,Hugo Armando Gualdron Colmenares,,35,4,4,1,0,0,0
316688,"Phd degree at the University of São Paulo, USP, Brasil",,40,xULC40oAAAAJ,{'indices'},,Gabriel P. Gimenes,,35,4,4,2,1,0,0
316689,Dalhousie University,,448,NxwbEiAAAAAJ,{'indices'},,Bruno Brandoli,,326,11,9,11,9,0,0
316690,"Professor de Ciência da Computação, Universidade de São Paulo",,5062,h2ivd3AAAAAJ,{'indices'},,Caetano Traina Júnior,,1446,31,16,117,36,0,0
316691,CMU,,97594,nd8lQQIAAAAJ,{'indices'},,Christos Faloutsos,,32898,137,87,539,368,0,0
316692,InterlockLedger,,184,Cvq6NgMAAAAJ,{'indices'},,Daniel Y. T. Chino,,138,6,6,5,3,0,0
316693,"PhD Candidate in Computer Sciences and Computational Mathematics, University of São Paulo",,60,CqaDzaEAAAAJ,{'indices'},,Paulo H. Oliveira,,60,5,5,0,0,0,0
316694,University of Sao Paulo,,101,OWSnM9kAAAAJ,{'indices'},,Willian Dener de Oliveira,,80,6,6,2,1,0,0
316695,University of São Paulo at São Carlos - Brazil,,414,uUuZoD4AAAAJ,{'indices'},,Elaine P M de Sousa,,128,11,7,12,2,0,0
316696,University of Illinois at Urbana-Champaign,,13515,RaINcuUAAAAJ,{'indices'},,Hanghang Tong,,8935,51,42,146,124,0,0
316697,"Data Scientist, Itaú-Unibanco",,475,41raq5UAAAAJ,{'indices'},,Alceu Ferraz Costa,,382,6,6,6,5,0,0
316698,"University Federal of ABC, Brazil",,159,ehRbHFQAAAAJ,{'indices'},,Mario Gazziro,,80,4,4,2,1,0,0
316699,Pesquisadora - Embrapa Informática Agropecuária,,664,eJ9snggAAAAJ,{'indices'},,Luciana Alvim Santos Romani,,241,14,8,22,3,0,0
316700,Profesor de Universidad (UNED),,680,bSjpZ88AAAAJ,{'indices'},,Antonio Robles Gómez,,393,14,10,26,10,0,0
316701,UNED,,1037,Nu5E3WEAAAAJ,{'indices'},,Llanos Tobarra,,534,14,11,25,12,0,0
316702,Associate Professor -University de Castilla-La Mancha,,692,JkpYlSEAAAAJ,{'indices'},,Carmen Carrion,,180,14,7,20,4,0,0
316703,Profesor Titular Informática UNED,,1326,Fc5BCyYAAAAJ,{'indices'},,Rafael Pastor Vargas,,431,16,10,34,11,0,0
316704,"Professor of Electronic Technology, Engineering, UNED",,8391,D_OZlCwAAAAJ,{'indices'},,Manuel Castro Gil,,4736,39,31,197,114,0,0
316705,"Cardiff University, UK",,10825,TboOBAMAAAAJ,{'indices'},,Omer Rana,,4942,51,35,222,115,0,0
316706,Postdoctoral researcher at Umeå University,,585,hj_SSPEAAAAJ,{'indices'},,Luis Tomas,,321,13,8,20,8,0,0
316707,"Professor of Computer Architecture, Complutense University, Visiting Professor, Harvard University",,8900,WQs2AB8AAAAJ,{'indices'},,Ignacio M. Llorente,,2863,38,22,93,37,0,0
316708,Universidad Complutense de Madrid,,1068,9tcp0OoAAAAJ,{'indices'},,José Luis Vázquez-Poletti,,620,16,11,22,12,0,0
316709,"Associate Professor, University Complutense of Madrid",,882,sfq_OzgAAAAJ,{'indices'},,Alberto Núñez Covarrubias,,481,13,10,17,10,0,0
316710,Profesora Titular de la Universidad de Castilla-La Mancha,,727,rJxuz5gAAAAJ,{'indices'},,Maria Blanca Caminero,,146,15,6,22,3,0,0
316711,"CLOUDS Lab, School of Computing and Information Systems, The University of Melbourne, Australia",,109476,7xN6JqYAAAAJ,{'indices'},,Rajkumar Buyya,,56481,142,100,592,448,0,0
316712,,,164,FJ9x9gQAAAAJ,{'indices'},,René Brunner,,19,5,3,3,0,0,0
316713,"Associate Professor, Universidad Complutense de Madrid",,2315,9cO6kCsAAAAJ,{'indices'},,Eduardo Huedo,,471,23,13,48,17,0,0
316714,"Professor of Communication Management, University of Pretoria",,583,lb9BS_wAAAAJ,{'indices'},,Ronel Rensburg,,296,11,7,11,5,0,0
316715,University of Queensland,,2893,F1izPnUAAAAJ,{'indices'},,Eric Louw,,863,22,13,53,17,0,0
316716,Senior Research Fellow in Journalism,,294,H3X50ooAAAAJ,{'indices'},,Eric Loo,,92,10,5,10,2,0,0
316717,"Auckland University of Technology, Auckland, New Zealand",,644,QHLxGgcAAAAJ,{'indices'},,Petra Theunissen,,485,8,8,8,7,0,0
316718,"Associate Professor, School of English & Media Studies, Massey University, New Zealand",,677,LEpJH6sAAAAJ,{'indices'},,Elspeth Tilley,,263,13,11,17,11,0,0
316719,Stellenbosch University,,1977,1bSiBFQAAAAJ,{'indices'},,Arnold S (Arrie) de Beer,,664,23,12,53,19,0,0
316720,Universiti Utara Malaysia,,792,527Ob8cAAAAJ,{'indices'},,"hisham dzakiria, PhD",,428,16,12,26,18,0,0
316721,"Prof., Department of Chemical Engineering, University of Ha’il, Saudi Arabia",,5608,cjhj6vQAAAAJ,{'indices'},,Djamel Ghernaout,,5050,44,44,110,110,0,0
316722,University of Hail,,934,zTJ50CEAAAAJ,{'indices'},,Noureddine Ait Messaoudene,,755,18,15,24,16,0,0
316723,Researcher in Mechanical Engineering,,859,6v5019kAAAAJ,{'indices'},,Abdulaziz S. Alghamdi,,836,18,18,25,24,0,0
316724,University of Hail,,382,VEtrjTQAAAAJ,{'indices'},,Mabrouk Touahmia,,354,10,9,10,9,0,0
316725,"Professeur, université SAAD DAHLAB de Blida",,1690,xvP57lcAAAAJ,{'indices'},,mohamed wahib naceur,,1281,23,19,32,27,0,0
316726,UOH,,2573,rfHYyJQAAAAJ,{'indices'},,kolsi lioua,,2458,31,30,58,57,0,0
316727,Head of Chemical Engineering Department Hail University,,1263,uS5kufYAAAAJ,{'indices'},,Noureddine Elboughdiri,,1256,24,24,43,43,0,0
316728,"Ecole Ingénieurs Monastir, Tunisie",,1390,01YLWGIAAAAJ,{'indices'},,med borjini,,1065,25,19,42,34,0,0
316729,University Center Belhadj Bouchaib - Ain Temouchent,,254,LLVUASsAAAAJ,{'indices'},,Driss Nehari,,167,9,7,9,7,0,0
316730,University of Prince Mugrin,,1244,LmY5RYMAAAAJ,{'indices'},,Ibrahim Mahamid,,1024,19,18,27,26,0,0
316731,"Associate professor, Eng,Dr, Hdr, Energy Engineering Department, national school of engineers of",,198,IhNPq6sAAAAJ,{'indices'},,Walid Hassen,,190,7,7,6,6,0,0
316732,Professor of Mechanical Engineering,,68,_BRXYLEAAAAJ,{'indices'},,RETIEL Noureddine,,58,4,4,2,1,0,0
316733,"Dr., Assistant Professor, Mechanical Engineering Department, College of Engineering, Al Imam",,203,igmzsPkAAAAJ,{'indices'},,Chemseddine MAATKI,,185,7,7,7,6,0,0
316734,Abu Dhabi University,,919,bo8sU1MAAAAJ,{'indices'},,Nader Okasha,,435,15,12,19,14,0,0
316735,"Professor of Applied Mathematics, Faculty of Science, Aswan University",,4173,8IzuGxgAAAAJ,{'indices'},,Ahmed M. Rashad,,3472,36,30,99,89,0,0
316736,"‏Associate Professor, College of Architecture & Planning,  Imam Abdulrahman Bin Faisal University",,240,Sgg21_QAAAAJ,{'indices'},,"Dr. Othman Subhi  Alshamrani, PhD",,217,8,7,7,6,0,0
316737,Professor of Materials Science,,753,tDItQaQAAAAJ,{'indices'},,K.S. Abdel Halim,,376,16,11,20,12,0,0
316738,"University of Hail, College of Engineering",,313,va1bv3sAAAAJ,{'indices'},,Prof. Dr. Mohamed Ramadan,,170,9,6,9,5,0,0
316739,"Building Engineering, College of Architecture & Planning, Imam Abdulrahman Bin Faisal University",,74,JEuNe58AAAAJ,{'indices'},,Noman Ashraf,,74,2,2,2,2,0,0
316740,University Technology Malaysia,,1,YPwTd44AAAAJ,{'indices'},,Ahmed Baha Eddine Aichouni,,1,1,1,0,0,0,0
316741,"Associate Professor , Allameh Tabataba'i University",,433,knifjIUAAAAJ,{'indices'},,Iman Raeesi Vanani,,332,9,8,7,5,0,0
316742,Assistant Professor in Marketing,,497,K_XTqxEAAAAJ,{'indices'},,"Amir Khanlari, Ph.D",,291,8,7,6,6,0,0
316743,"Dep. of systems engineering, VŠB-Technical University of Ostrava",,1868,PkbrCPgAAAAJ,{'indices'},,Mehdi Toloo,,1425,26,25,47,45,0,0
316744,"PhD Candidate, University of South Australia",,209,pyhfs30AAAAJ,{'indices'},,Hamideh Iraj,,207,4,4,3,3,0,0
316745,"Analytical Lead, Google",,801,IJL-WP0AAAAJ,{'indices'},,Soroosh Nalchigar,,473,12,11,13,11,0,0
316746,"Associate Professor, Macquarie University",,864,oQzp_PEAAAAJ,{'indices'},,Babak Abedin,,669,18,14,26,21,0,0
316747,Assistant Professor of Marketing,,109,nPZbF-gAAAAJ,{'indices'},,S.M.R. Nasserzadeh,,51,4,3,3,2,0,0
316748,"University of New Brunswick, Canada",,1745,smwSyIgAAAAJ,{'indices'},,Gholam R. Amin,,1007,23,20,42,32,0,0
316749,"Postdoctoral researcher, University of Salford",,323,XXJUNNUAAAAJ,{'indices'},,"Taha Mansouri, MBCS, PhD",,253,10,9,10,9,0,0
316750,PhD Candidate | Researcher | Professional experience in model-based policy analysis,,24,EC2zvvYAAAAJ,{'indices'},,Davood Qorbani,,16,3,2,0,0,0,0
316751,Ecole CentraleSupelec,,1,rNLfknQAAAAJ,{'indices'},,Molood Arman,,1,1,1,0,0,0,0
316752,"Professor de Letras, Universidade Federal de Mato Grosso",,353,wfWPAV8AAAAJ,{'indices'},,Vinícius Carvalho Pereira,,281,10,8,11,7,0,0
316753,"Professor, Universidade Federal do Estado do Rio de Janeiro",,3511,qN-wg74AAAAJ,{'indices'},,Ana Cristina Bicharra Garcia,,1229,21,14,61,22,0,0
316754,Universidade Federal Fluminense,,677,twAYAPsAAAAJ,{'indices'},,José Viterbo,,385,13,8,18,7,0,0
316755,University of Coimbra,,827,dcFQeloAAAAJ,{'indices'},,Licinio Roque,,423,15,10,25,10,0,0
316756,UFMT,,170,kXN-gB0AAAAJ,{'indices'},,Karen da Silva Figueiredo Medeiros R...,,119,9,6,6,3,0,0
316757,Universidade Federal de Mato Grosso - UFMT,,120,-rp_Ki4AAAAJ,{'indices'},,Eunice P. dos Santos Nunes,,83,7,5,4,2,0,0
316758,Agile Content Brasil,,54,_VOSSpgAAAAJ,{'indices'},,Fábio Alves,,37,5,4,2,1,0,0
316759,Universidade Federal do Estado do Rio de Janeiro (UNIRIO),,37,sf9XWoMAAAAJ,{'indices'},,Alexandre Pinheiro,,25,3,2,1,0,0,0
316760,"Escola Politécnica, Universidade de São Paulo",,682,pnR4YbkAAAAJ,{'indices'},,Lucia Vilela Leite Filgueiras,,305,12,8,17,3,0,0
316761,"Professor of Computer Science, Federal University of Minas Gerais (UFMG)",,2824,6aL3UScAAAAJ,{'indices'},,Raquel Prates,,1104,22,14,63,22,0,0
316762,PUC-Rio,,1082,FSqEjPgAAAAJ,{'indices'},,Carla Leitão,,432,14,10,20,10,0,0
316763,"Professor de Ciência da Computação, Universidade Estadual do Oeste do Paraná",,501,XSUwAqIAAAAJ,{'indices'},,Clodis Boscarioli,,347,12,7,15,6,0,0
316764,Fluminense Federal University - Brazil,,291,bdAatn0AAAAJ,{'indices'},,Flavia Bernardini,,161,8,7,7,2,0,0
316765,Professor - Computer Science - LIA - Federal University of Sao Carlos,,1013,Att_Yj4AAAAJ,{'indices'},,Junia Anacleto,,326,14,8,26,5,0,0
316766,"Assistant Professor, Department of Applied Informatics, UNIRIO",,1693,i2CPlZQAAAAJ,{'indices'},,Rodrigo Pereira dos Santos,,1023,19,14,45,27,0,0
316767,Professor of Software Engineering,,20,JYRKNvkAAAAJ,{'indices'},,Fabiana Freitas Mendes,,16,1,1,1,1,0,0
316768,Universidade Federal do Paraná,,29,0SNy2nsAAAAJ,{'indices'},,Deógenes Pereira da Silva Junior,,29,2,2,1,1,0,0
316769,"Department of Informatics, Federal University of Paraná (UFPR)",,783,rZ52C8YAAAAJ,{'indices'},,Roberto Pereira,,510,15,12,22,14,0,0
316770,Full professor,,3000,CPwNXK4AAAAJ,{'indices'},,Amal El Fallah Seghrouchni,,815,23,12,62,19,0,0
316771,Estudante de doutorado -- Universidade Federal Fluminense,,188,FDzxLLIAAAAJ,{'indices'},,Leandro Miranda,,108,3,3,3,3,0,0
316772,"Professor, University of Ottawa",,2450,qN4Y3NEAAAAJ,{'indices'},,Wail Gueaieb,,1053,27,18,57,29,0,0
316773,Dean College of Business. PAAET. Kuwait. Associate Professor of IT & Computer Information Systems,,577,GljFAJ0AAAAJ,{'indices'},,Ahmed Al-Hunaiyyan,,460,13,12,17,12,0,0
316774,"IEEE Fellow,  University Research Chair, University of Waterloo",,13704,9_Hpd5kAAAAJ,{'indices'},,Fakhreddine (Fakhri)  Karray,,7408,50,36,178,99,0,0
316775,Gulf University for Science and Technology,,4383,OJrX7oUAAAAJ,{'indices'},,Mahamed Omran,,1741,23,15,36,24,0,0
316776,"Reader, Brunel University London",,4556,aY6hO_8AAAAJ,{'indices'},,Maysam Abbod,,2364,33,23,106,59,0,0
316777,"Professor of Computer Engineering, Kuwait University",,1664,oSuw9WEAAAAJ,{'indices'},,Fawaz S. Al-Anzi,,878,21,17,30,23,0,0
316778,"Professor in Digital Marketing and Head of International Business, Marketing and Branding",,9809,Ax6fYwQAAAAJ,{'indices'},,"Nripendra P. Rana, PhD, SFHEA",,9289,48,46,115,112,0,0
316779,"Professor of Digital Marketing and Innovation, Swansea University",,23146,SQ_uDYIAAAAJ,{'indices'},,Yogesh K. Dwivedi,,18710,81,75,299,252,0,0
316780,Lecturer in Marketing,,1703,PEEBkvMAAAAJ,{'indices'},,Emma Louise Slade,,1628,17,17,20,20,0,0
316781,P,,9888,r1Rx1RsAAAAJ,{'indices'},,Otman Basir,,5270,49,36,170,98,0,0
316782,Kuwait University,,3786,LBK8JU4AAAAJ,{'indices'},,Ayed A. Salman,,1220,20,14,31,17,0,0
316783,University of Malaya,,191,YAwlgSAAAAAJ,{'indices'},,andrew bimba,,180,8,7,6,5,0,0
316784,Gulf University for Science and Technology (Kuwait) and Swansea University (UK),,2381,0qqNQAIAAAAJ,{'indices'},,Antonis Simintiras,,1199,21,16,31,23,0,0
316785,"School of Electrical Engineering and Computer Science, University of Ottawa",,4746,1HJ-KYMAAAAJ,{'indices'},,Miodrag Bolic,,2408,33,22,91,52,0,0
316786,Assistant Professor at Gulf University for Science and Technology,,48,RSZAjQUAAAAJ,{'indices'},,Esraa Omran,,36,3,3,2,2,0,0
316787,Machine Intelligence Research Labs (MIR Labs),,41229,i95DGLQAAAAJ,{'indices'},,Ajith Abraham,,18227,95,61,633,385,0,0
316788,"Associate Professor, Information Systems, DMS, IIT Delhi | Editor in Chief - IJIM Data Insights",,2852,lVu8BOcAAAAJ,{'indices'},,Arpan Kumar Kar,,2658,28,27,64,57,0,0
316789,research director at INRIA,,3702,dPorFaQAAAAJ,{'indices'},,Maureen Clerc,,2377,25,18,53,34,0,0
316790,"Founder, The Data-Driven Institute",,4142,IuBCcCsAAAAJ,{'indices'},,Tyrone Grandison,,1217,26,17,53,29,0,0
316791,"Senior Lecturer, School of Health, Nursing and Midwifery, University of Southern Queensland",,180,kH5G-ocAAAAJ,{'indices'},,Lisa Beccaria,,147,5,5,3,2,0,0
316792,"Professor and Director, Learning Transformation, Griffith University",,808,_ipm2bkAAAAJ,{'indices'},,Michael Sankey,,432,16,9,20,8,0,0
316793,University of New South Wales,,687,SyebrMsAAAAJ,{'indices'},,Anikó Hatoss,,421,13,10,15,10,0,0
316794,Dr,,231,_7a-OXUAAAAJ,{'indices'},,Chie Adachi,,205,7,6,6,6,0,0
316795,Monash University,,712,56woNRIAAAAJ,{'indices'},,Dr Julie Willems,,338,12,9,16,9,0,0
316796,"Senior Lecturer, Learning Futures, Deakin Learning Futures",,1200,G25PGY8AAAAJ,{'indices'},,Iain Doherty,,807,17,16,29,19,0,0
316797,Head of School of Sciences University of Southern Queensland,,818,Ki193zoAAAAJ,{'indices'},,Linda Galligan,,405,14,11,26,14,0,0
316798,Professor Emerita University of Southern Queensland,,763,1UwWwc4AAAAJ,{'indices'},,Lynne Hunt,,338,15,10,24,12,0,0
316799,University of Southern Queensland,,2555,y-8IdrUAAAAJ,{'indices'},,Patrick Alan Danaher,,959,23,14,77,25,0,0
316800,Technology University Dublin,,39,TOqbG5kAAAAJ,{'indices'},,Cormac MacMahon,,34,3,3,1,1,0,0
316801,University of the Sunshine Coast,,88,r9ysrx0AAAAJ,{'indices'},,Sandy O'Sullivan,,65,5,4,2,1,0,0
316802,Bahrain Polytechnic,,13,AEcPlvcAAAAJ,{'indices'},,Dr. Jameel Hasan,,10,2,2,0,0,0,0
316803,"Professor, USQ",,631,nJ3IA0UAAAAJ,{'indices'},,jill lawrence,,246,13,8,16,6,0,0
316804,USQ,,841,ztaJR6gAAAAJ,{'indices'},,Sara Hammer,,402,10,7,12,7,0,0
316805,"Senior Lecturer, Learning and Teaching, University of Southern Queensland",,849,v98Hjg8AAAAJ,{'indices'},,Sara Hammer,,406,10,7,12,7,0,0
316806,University of Parma,,3284,NNC4BZ4AAAAJ,{'indices'},,Stefano Cagnoni,,1235,29,17,79,32,0,0
316807,"Assistant Professor, University of Genoa",,962,84ccfA0AAAAJ,{'indices'},,Mauro Coccoli,,520,15,12,25,12,0,0
316808,"Associate Professor in Didactics, special education and educational research - University of",,480,mcEMShoAAAAJ,{'indices'},,Giuliano Vivanet,,309,11,8,13,8,0,0
316809,"Associate Professor, Genoa University",,1234,nMzsTbsAAAAJ,{'indices'},,Ilaria Torre,,383,17,11,26,14,0,0
316810,"Professor of Computer Science, Università di Trento",,19361,yDTC2DgAAAAJ,{'indices'},,Fausto Giunchiglia,,3496,61,26,164,59,0,0
316811,"Professor of Computer Science, University of Siena",,12927,wBMRRk0AAAAJ,{'indices'},,Marco Gori,,4977,46,23,151,55,0,0
316812,"Associated  Professor of Computer Science, Genoa University",,632,B19jA14AAAAJ,{'indices'},,Gianni Vercelli,,125,12,4,19,3,0,0
316813,Universita di Parma,,14227,QeWNDkgAAAAJ,{'indices'},,Alberto Broggi,,4377,60,34,144,81,0,0
316814,University of Trento,,1221,TzToTegAAAAJ,{'indices'},,Vincenzo D'Andrea,,358,18,12,35,13,0,0
316815,,,48,2kzR0AEAAAAJ,{'indices'},,Serena Battigelli,,19,3,2,2,1,0,0
316816,"Full Professor, Politecnico di Milano",,3640,WgxMfwMAAAAJ,{'indices'},,Andrea Bonarini,,1060,33,15,79,27,0,0
316817,"Professor, University of Padua",,3973,FhPCMEAAAAAJ,{'indices'},,Enrico Pagello,,1114,27,16,83,30,0,0
316818,Dipartimento ingegneria dell'informazione ,,113,8NQHe1cAAAAJ,{'indices'},,Giorgio Clemente,,8,6,2,2,0,0,0
316819,"professore di ingegneria informatica, Università di Parma",,7370,B7ewyMAAAAAJ,{'indices'},,Gianni Conte,,860,26,9,52,9,0,0
316820,"Professor of Robotics, University of Palermo, Italy",,3089,KsYfSCIAAAAJ,{'indices'},,Antonio Chella,,978,27,16,71,28,0,0
316821,Camlin Italy s.r.l.,,575,GvrcWRoAAAAJ,{'indices'},,Luca Mussi,,215,11,8,11,5,0,0
316822,Università della Basilicata,,1652,vNo9wA8AAAAJ,{'indices'},,Nicola Capuano,,717,21,14,42,17,0,0
316823,"Research Assistant, University of Salerno",,689,f3MHZTwAAAAJ,{'indices'},,Sergio Miranda,,408,15,12,25,14,0,0
316824,"Associate Professor of Computer Science, University of Salerno",,2087,hrsHqX4AAAAJ,{'indices'},,Francesco Orciuoli,,1266,25,21,58,38,0,0
316825,"Professore di Informatica, DIBRIS, Università di Genova",,2071,hRXNdp0AAAAJ,{'indices'},,Antonio Sgorbissa,,983,24,16,61,32,0,0
316826,Middle East University,,96,VbIwDm4AAAAJ,{'indices'},,Fayez Albadri,,46,4,4,3,2,0,0
316827,"Assistant Professor, Educational Psychology, Faculty of Education, South Valley University",,1,S8aYr6QAAAAJ,{'indices'},,Khadeja Badr,,1,1,1,0,0,0,0
316828,"Assoc Prof, Universiti Kebangsaan Malaysis",,662,1DfUKSAAAAAJ,{'indices'},,Nor Fariza Mohd Nor,,441,12,11,17,13,0,0
316829,Universiti Kebangsaan Malaysia,,1053,z1JFK3YAAAAJ,{'indices'},,Supyan Hussin,,639,15,13,21,13,0,0
316830,UM,,212,eSarAoAAAAAJ,{'indices'},,Murad Abdu Saeed,,182,8,8,6,6,0,0
316831,Universiti Kebangsaan Malaysia,,1242,5zJFBxcAAAAJ,{'indices'},,Hazita Azman,,811,15,13,24,16,0,0
316832,"Ibb University, Yemen",,90,jhCX4x4AAAAJ,{'indices'},,Amr Abdullatif Yassin,,90,6,6,3,3,0,0
316833,"Professor of Technology-enhanced  Learning, Universiti Kebangsaan Malaysia",,3850,f1YN62AAAAAJ,{'indices'},,Mohamed Amin Embi,,2530,32,25,91,57,0,0
316834,"Emeritus Professor , National University of Malaysia",,2224,SK8kN6MAAAAJ,{'indices'},,noor embi,,492,16,8,23,7,0,0
316835,"Associate Professor, Universiti  Kebangsaan Malaysia",,455,5lxHk9oAAAAJ,{'indices'},,Tg. Nor Rizan Tg. Mohamad Maasum,,345,11,9,13,8,0,0
316836,"Associate Professor, Universiti Kebangsaan Malaysia",,883,7P13yYAAAAAJ,{'indices'},,Rosseni Din,,620,14,12,24,13,0,0
316837,"Lecturer, Multimedia University",,79,bBrIiUUAAAAJ,{'indices'},,Tenku Putri Norishah Tenku Shariman,,75,4,4,1,1,0,0
316838,Universiti Kebangsaan Malaysia,,100,zYDAbEwAAAAJ,{'indices'},,Fuzirah Hashim,,78,5,5,3,3,0,0
316839,"Associate Professor, Universiti Kebangsaan Malaysia",,515,BUVRu7kAAAAJ,{'indices'},,Mohd Sallehhudin Abd Aziz,,385,13,9,17,9,0,0
316840,Professor of CALL,,1430,uTQTDz8AAAAJ,{'indices'},,Siew Ming Thang,,841,21,17,42,28,0,0
316841,"Professor, Universiti Kebangsaan Malaysia",,3173,0cchIUQAAAAJ,{'indices'},,K A Mastor,,1871,24,22,38,28,0,0
316842,"Universiti Teknologi MARA, UiTM",,1701,HonhYN8AAAAJ,{'indices'},,Prof. Dr. Azizah Hanom Ahmad,,1178,14,11,25,17,0,0
316843,"Former Principal Lecturer, School of Compting, Birmingham City University",,1270,B3H7wLoAAAAJ,{'indices'},,Robert Clarke,,504,17,11,24,16,0,0
316844,University of Kent,,2905,CwnKRzMAAAAJ,{'indices'},,Sally Fincher,,949,28,16,60,29,0,0
316845,"Senior Lecturer in Computer Science, University of Kent",,1463,r1wpO3AAAAAJ,{'indices'},,David J. Barnes,,415,14,10,20,11,0,0
316846,"Assoc. Prof. (Senior Lecturer), Dept. of Computer Science, University of York, York, UK",,1155,CLI_4LYAAAAJ,{'indices'},,Dimitar Kazakov,,273,16,8,37,5,0,0
316847,"Professor of Computer Science Education, University of Glasgow",,2773,I9U41jQAAAAJ,{'indices'},,Quintin Cutts,,847,29,16,59,21,0,0
316848,Mendel University in Brno,,217,B16uCpEAAAAJ,{'indices'},,Tomáš Foltýnek,,175,9,7,8,6,0,0
316849,Universitat Oberta de Catalunya. Faculty of Computer Science,,2729,0ZwgrhQAAAAJ,{'indices'},,Santi Caballé,,1390,24,17,74,37,0,0
316850,,,427,x5MRFXEAAAAJ,{'indices'},,David Gañan Jimenez,,226,12,8,15,7,0,0
316851,Universitat Oberta de Catalunya,,440,_mSpvHAAAAAJ,{'indices'},,Antoni Perez-Navarro,,291,10,8,11,8,0,0
316852,"Professor, University of the Aegean / Open University of Catalonia",,2628,5oD0RKcAAAAJ,{'indices'},,Thanasis Daradoumis,,1159,26,17,72,29,0,0
316853,Dr,,302,0aAl9RgAAAAJ,{'indices'},,Michalis Feidakis,,179,11,8,11,6,0,0
316854,Lecturer at Computer Science Studies-Universitat Oberta de Catalunya (UOC),,240,G4AD1tQAAAAJ,{'indices'},,Àngels Rius,,114,7,5,5,2,0,0
316855,"Associate Professor of Computer Science, Universitat Oberta de Catalunya (Former Dean)",,907,D0OiR3YAAAAJ,{'indices'},,Josep Prieto-Blazquez,,528,14,11,20,13,0,0
316856,Universitat Oberta de Catalunya (UOC),,2042,bvLG2jwAAAAJ,{'indices'},,Julià Minguillón,,711,20,13,48,19,0,0
316857,Oakland University,,5822,2IGMnlQAAAAJ,{'indices'},,Vijayan Sugumaran,,2293,38,24,91,51,0,0
316858,"Lecturer, Universitat Oberta de Catalunya",,382,S0F2h-IAAAAJ,{'indices'},,David Bañeres Besora,,273,10,10,11,10,0,0
316859,"Professor of Computer Science, University of Alcalá",,7635,mspPvXQAAAAJ,{'indices'},,Miguel-Angel Sicilia,,3128,44,28,195,98,0,0
316860,"Associate professor, Universitat Oberta de Catalunya (UOC)",,1763,h5sMrVAAAAAJ,{'indices'},,Robert Clarisó,,816,20,15,31,25,0,0
316861,Profesor de Arquitectura de Computadores. Universidad de Cádiz,,97,3J5nATEAAAAJ,{'indices'},,Nestor Mora Nuñez,,51,6,4,2,2,0,0
316862,Universitat Oberta de Catalunya (UOC),,304,KM6gfdsAAAAJ,{'indices'},,Jordi Casas-Roma,,256,8,8,8,7,0,0
316863,"Professor, Universitat Politècnica de Catalunya",,11874,R--Cy5cAAAAJ,{'indices'},,Fatos Xhafa,,5718,53,35,279,153,0,0
316864,Indire-primo ricercatore,,739,M74_yCEAAAAJ,{'indices'},,Giuseppina Rita Mangione,,405,12,9,22,8,0,0
316865,ICREA Research Professor at Internet Interdisciplinary Institute (UOC),,7723,LaGRXwkAAAAJ,{'indices'},,Jordi Cabot,,4627,43,34,139,99,0,0
316866,"Trustee Professor, IPM, Bentley University",,4569,16CnygwAAAAJ,{'indices'},,Sandeep Purao,,1915,26,14,55,21,0,0
316867,Universitat Oberta de Catalunya,,174,eYqoMgMAAAAJ,{'indices'},,Elena Planas,,82,9,5,7,2,0,0
316868,Università della Basilicata,,1652,vNo9wA8AAAAJ,{'indices'},,Nicola Capuano,,717,21,14,42,17,0,0
316869,"Human-Centered AI Lab Medical University of Graz and xAI-Lab, amii Edmonton, CA",,14885,BTBd5V4AAAAJ,{'indices'},,Andreas Holzinger,,7637,58,41,266,169,0,0
316870,Assistant Professor at the University of Maribor,,210,B-ZFp_kAAAAJ,{'indices'},,Ines Kožuh,,175,7,7,5,4,0,0
316871,,,174,N8FAV7wAAAAJ,{'indices'},,Julija Lapuh Bele,,104,6,5,4,2,0,0
316872,"Department of Telecommunications, Faculty of Electrical Engineering, University of Tuzla",,54,oxE_jF8AAAAJ,{'indices'},,Samra Mujačić,,33,4,3,1,1,0,0
316873,Professor für Psychologie der Hörgeschädigten,,2033,3IzcWj0AAAAJ,{'indices'},,Manfred Hintermair,,954,20,14,35,19,0,0
316874,"Senior system analyst & programmer, Athabasca University, Canada",,789,lTFqMucAAAAJ,{'indices'},,Zoran Jeremic,,378,15,10,21,10,0,0
316875,"M.Sci., Information Technology, Faculty of Technical Sciences Cacak, University of Kragujevac",,136,WUM8Xh4AAAAJ,{'indices'},,Mirjana Brković,,39,5,4,3,1,0,0
316876,University of Maribor,,3256,WfaN6yAAAAAJ,{'indices'},,Borut Zalik,,1705,31,20,76,44,0,0
316877,"Assistant Professor, Faculty of Medicine, Faculty of Electrical Engineering and Computer Science",,454,7JIrXekAAAAJ,{'indices'},,Petra Povalej Brzan,,310,11,9,13,8,0,0
316878,"Adjunct Professor of Media Computer Science, Educational Technology, Graz University of Technology",,9349,dnnkxkcAAAAJ,{'indices'},,Martin Ebner,,5212,42,31,190,128,0,0
316879,"University of Maribor, Faculty of Arts",,358,WAX2QE8AAAAJ,{'indices'},,Marjan Krasna,,122,9,5,7,2,0,0
