,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
354845,"School of Software Engineering, South China University of Technology",,1781,n6e_2IgAAAAJ,{'indices'},,Qingyao Wu,,1623,23,21,47,45,0,0
354846,"School of Mathematics and Statistics, Hunan Normal University",,1323,iSKj_oMAAAAJ,{'indices'},,You-Wei Wen  文有为,,660,14,13,17,13,0,0
354847,CNRS,,7790,DPG_Dv4AAAAJ,{'indices'},,Mila Nikolova,,2929,32,25,66,36,0,0
354848,"Associate Professor, Department of Mathematics, The Chinese University of Hong Kong",,3178,2yyTgRwAAAAJ,{'indices'},,Tieyong Zeng,,2302,26,24,52,44,0,0
354849,Harbin Institute of Technology,,1738,hPm6fo8AAAAJ,{'indices'},,Xutao Li,,1531,19,17,26,24,0,0
354850,"Professor, Bioinformatics Center, Institute for Chemical Research, Kyoto University",,11844,IwippccAAAAJ,{'indices'},,Tatsuya Akutsu,,4563,52,33,199,101,0,0
354851,University of Electronic Science and Technology of China,,1925,88Zs8pAAAAAJ,{'indices'},,Xi-Le Zhao,,1790,23,22,51,48,0,0
354852,"Professor of Computer Science, The University of Hong Kong",,14436,wwb5LGsAAAAJ,{'indices'},,David W. Cheung,,5489,52,27,113,55,0,0
354853,,,2478,2vaXBtEAAAAJ,{'indices'},,Andy M Yip,,884,19,12,30,15,0,0
354854,"Reynolds Professor of Computer Science and Mathematics, Emeritus Wake Forest University",,20723,iI0SF3kAAAAJ,{'indices'},,Robert Plemmons,,5367,54,24,145,47,0,0
354855,Tongji University,,429,7ORCwFMAAAAJ,{'indices'},,Wei Wang,,371,11,10,11,10,0,0
354856,East China Normal University,,1544,2_8WX68AAAAJ,{'indices'},,Fang Li,,958,19,16,36,29,0,0
354857,"Professor of Mathematics, University of Macau",,1672,4AeWA-wAAAAJ,{'indices'},,Haiwei Sun,,1156,21,19,33,26,0,0
354858,The Chinese University of Hong Kong,,20617,pAD5GlEAAAAJ,{'indices'},,Kevin Y Yip,,12131,41,31,71,56,0,0
354859,The University of Hong Kong,,7978,NleHkdYAAAAJ,{'indices'},,Xiaoming Yuan,,5325,43,36,97,78,0,0
354860,"President, King Abdullah University of Science & Technology",,84777,UO7McmEAAAAJ,{'indices'},,T F Chan,,23266,99,54,380,184,0,0
354861,Hong Kong Baptist Univesity,,3374,PKqnNNQAAAAJ,{'indices'},,Li-Zhi Liao,,1295,30,15,57,32,0,0
354862,"School of Mathematics and Statistics, Central China Normal University",,148,9IQ2e6QAAAAJ,{'indices'},,Xiongjun Zhang,,148,8,8,8,8,0,0
354863,Wellcome Sanger Institute,,12045,MyKe4YcAAAAJ,{'indices'},,Jeremy Schwartzentruber,,8308,50,44,95,92,0,0
354864,"Professor of Pediatrics, Children's Hospital of Eastern Ontario, University of Ottawa",,12909,_qGXSycAAAAJ,{'indices'},,Kym Boycott,,9304,57,50,172,156,0,0
354865,McGill Univ.,,27336,S0dP2FQAAAAJ,{'indices'},,Nada Jabado,,18534,86,70,180,153,0,0
354866,University of Calgary,,7593,5kyzzj0AAAAJ,{'indices'},,A Micheil Innes,,5051,48,39,105,91,0,0
354867,McGill University,,646,Esob0PkAAAAJ,{'indices'},,"Eric Bareke, PhD",,537,14,12,16,13,0,0
354868,Detroit Medical Center,,2570,sjpqo-QAAAAJ,{'indices'},,Emilie Lalonde,,1947,23,21,27,26,0,0
354869,"Professor, Human Genetics, McGill University",,18105,sTfrc1QAAAAJ,{'indices'},,eric shoubridge,,5302,75,42,164,100,0,0
354870,"Head, Department of Medical Genetics, University of Calgary",,4798,xEgDK88AAAAJ,{'indices'},,Francois P. Bernier,,2747,32,29,66,49,0,0
354871,"Research Associate, Human Genetics, McGill University",,9360,i5qVD08AAAAJ,{'indices'},,Tony Kwan,,4342,36,25,44,39,0,0
354872,Shriners Hospital,,23725,Wx-OVfAAAAAJ,{'indices'},,Frank Rauch,,9271,81,49,271,222,0,0
354873,University of Toronto,,1250,9xTTM_cAAAAJ,{'indices'},,Kevin Ha,,735,18,16,21,20,0,0
354874,"Professor of Oncology, Medicine, and Human Genetics. McGill University",,49972,is21WEUAAAAJ,{'indices'},,William D. Foulkes,,21839,114,68,461,319,0,0
354875,Bristol Myers Squibb,,1579,tpzxb70AAAAJ,{'indices'},,Simon Papillon-Cavanagh,,1349,16,16,16,16,0,0
354876,"Department of Biology, Wesleyan University",,9819,OH5OPd4AAAAJ,{'indices'},,Frederick M. Cohan,,2957,46,28,76,56,0,0
354877,McGill University,,1702,gM239I0AAAAJ,{'indices'},,Claudia L. Kleinman,,1268,20,19,33,32,0,0
354878,McGill University,,2552,-MJR3fkAAAAJ,{'indices'},,loydie Jerome-Majewska,,872,18,15,26,24,0,0
354879,"Directory, Therapeutics, Genomics plc",,7918,ygi2HZ0AAAAJ,{'indices'},,Daniel Gaffney,,5327,33,27,42,38,0,0
354880,Columbia University,,9371,rp5NwHMAAAAJ,{'indices'},,Lu Chao,,5851,31,27,35,33,0,0
354881,,,21970,pQzKXWYAAAAJ,{'indices'},,Alexandre Montpetit,,7446,52,36,84,67,0,0
354882,Université de Montreal,,19396,gAsfxNAAAAAJ,{'indices'},,Damian Labuda,,5170,64,25,154,66,0,0
354883,Novogene,,75630,ciGVDX8AAAAJ,{'indices'},,Ruiqiang Li,,34549,96,69,360,234,0,0
354884,University of Hong Kong,,15769,wgvU0B8AAAAJ,{'indices'},,Tak-Wah Lam,,9049,41,22,108,48,0,0
354885,"Associate Professor of Computer Science, The University of Hong Kong",,21403,QFNVqjEAAAAJ,{'indices'},,Siu-Ming Yiu,,12516,54,41,178,122,0,0
354886,The University of Hong Kong,,36158,CwGy9jsAAAAJ,{'indices'},,Ruibang Luo,,23717,25,24,31,30,0,0
354887,University of Copenhagen/BGI,,25531,hcIDquMAAAAJ,{'indices'},,Guojie Zhang,,16822,70,67,126,124,0,0
354888,"Dept of Genetics, University of Cambridge",,214817,5UfPNmQAAAAJ,{'indices'},,Richard Durbin,,97811,136,94,260,210,0,0
354889,"Professor of Microbial Genomics and Bioinformatics, University of Birmingham",,16215,RBacoAEAAAAJ,{'indices'},,Nicholas J Loman,,13378,53,49,95,86,0,0
354890,10x Genomics,,10979,wFl3qXAAAAAJ,{'indices'},,Shaun D. Jackman,,6315,26,24,35,33,0,0
354891,Wellcome Trust Sanger Institute,,10198,9a3qh2cAAAAJ,{'indices'},,Kim Wong,,5272,27,25,32,30,0,0
354892,"Genome Sciences Centre, BC Cancer Agency",,57153,Svk1wjsAAAAJ,{'indices'},,Inanc Birol,,38093,57,49,114,93,0,0
354893,"BC Cancer, Simon Fraser University, University of British Columbia",,134720,8iW6kD4AAAAJ,{'indices'},,Steven Jones,,78189,138,102,370,301,0,0
354894,"Staff Scientist II, University Health Network",,2882,pYmiHb0AAAAJ,{'indices'},,L. Jonathan Dursi,,1308,22,13,25,19,0,0
354895,Faculty at Wellcome Sanger Institute; Senior Researcher (part-time) at University of Tartu,,18351,ktEf4ZUAAAAJ,{'indices'},,Leopold Parts,,8796,35,32,44,43,0,0
354896,"Head of European Genome-phenome Archive + European Variation Archive, EMBL-EBI",,24747,C7S8YmAAAAAJ,{'indices'},,Thomas Keane,,13016,49,43,82,71,0,0
354897,"Professor of Pathology, University of Wisconsin",,23863,298b9koAAAAJ,{'indices'},,Igor Slukvin,,10652,39,27,79,47,0,0
354898,"UAB Stem Cell Institute, University of Alabama at Birmingham",,3415,qKVSKnkAAAAJ,{'indices'},,Kejin Hu,,1266,16,13,16,14,0,0
354899,professor of bioinformatics,,3806,4PZEkPsAAAAJ,{'indices'},,Hairong Wei,,1620,20,17,39,31,0,0
354900,"Professor of Chemistry and Biomolecular Chemistry, U. Of Wisconsin",,23392,uwPGIjcAAAAJ,{'indices'},,Joshua J. Coon,,11778,73,57,233,206,0,0
354901,University of Colorado,,2038,6izmEHQAAAAJ,{'indices'},,Justin Brumbaugh,,1431,20,17,28,23,0,0
354902,"Professor of Biostatistics and Medical Informatics, University of Wisconsin-Madison",,37054,0ZMkdbYAAAAJ,{'indices'},,Colin Dewey,,18646,33,29,43,40,0,0
354903,Genentech,,2826,XX7pBFEAAAAJ,{'indices'},,Ning Leng,,2552,18,17,23,23,0,0
354904,"Assistant Professor of Cell Biology & Physiology, UNC",,3256,e5bCToAAAAAJ,{'indices'},,Douglas Phanstiel,,1518,22,18,27,22,0,0
354905,"Assistant Scientist, Morgridge Institute for Research",,565,hfxx_asAAAAJ,{'indices'},,Christopher Barry,,345,14,11,14,11,0,0
354906,NCTR/FDA,,13822,z_0okvoAAAAJ,{'indices'},,hong Fang,,4788,55,33,109,72,0,0
354907,"National Center for Toxicological Research, Food and Drug Administration",,12718,VWUUkw8AAAAJ,{'indices'},,Roger Perkins,,4132,50,30,79,55,0,0
354908,National Center for Toxicological Research,,12183,JAHZ93wAAAAJ,{'indices'},,Huixiao Hong,,5340,52,36,126,101,0,0
354909,the US FDA's National Center for Toxicological Research,,4515,cCZrGCMAAAAJ,{'indices'},,Minjun Chen,,2196,35,22,55,45,0,0
354910,Takeda Pharmaceuticals,,6505,al_mztEAAAAJ,{'indices'},,Zhenqiang Su,,2775,27,20,45,32,0,0
354911,"Professor of Information Science, University of Arkansas at Little Rock",,28205,7McohLsAAAAJ,{'indices'},,Xiaowei Xu,,14637,32,21,52,39,0,0
354912,University of Michigan-Flint,,615,efd2iH4AAAAJ,{'indices'},,Halil Bisgin,,424,10,9,11,9,0,0
354913,"University of Oxford, Oxford e-Research Centre (Associate Director, Associate Professor)",,20421,gfJ8wsIAAAAJ,{'indices'},,Susanna-Assunta Sansone,,10618,61,39,122,91,0,0
354914,NIEHS,,9111,jfcS2koAAAAJ,{'indices'},,Pierre R. Bushel,,2795,44,24,89,54,0,0
354915,BenevolentAI,,2093,WWORXaEAAAAJ,{'indices'},,Heng Luo,,1755,20,19,25,25,0,0
354916,"National Center for Toxicological Research, US Food and Drug Administration, Jefferson, AR 72079",,5135,s-PsMaMAAAAJ,{'indices'},,"Tao Chen, Ph.D., D.A.B.T.",,2405,38,24,87,42,0,0
354917,Eli Lilly and Company,,4552,mwRb_mIAAAAJ,{'indices'},,Jie Shen,,3604,25,22,35,31,0,0
354918,US FDA's National Center for Toxicological Research,,640,_SpDJlcAAAAJ,{'indices'},,Vikrant Vijay,,463,12,10,14,11,0,0
354919,"Professor of Biomedical Engineering, Georgia Institute of Technology and Emory University",,11899,iCx27kUAAAAJ,{'indices'},,May Dongmei Wang,,5681,42,34,96,66,0,0
354920,"Staff Scientist, NIEHS",,4246,tJdcGWEAAAAJ,{'indices'},,Scott S. Auerbach,,2990,31,24,61,55,0,0
354921,"Associate Professor of Genetics, Weill Cornell Medicine",,23669,vId_OTEAAAAJ,{'indices'},,Christopher Mason,,17533,64,58,150,140,0,0
354922,"Professor of Graduate Institute of Data Science, Taipei Medical University, Taiwan",,1211,xgnSfQ4AAAAJ,{'indices'},,Chun-Wei Tung,,659,17,15,26,21,0,0
354923,Kumquat Biosciences,,1528,IbXL7T4AAAAJ,{'indices'},,Ke Yu,,968,18,12,25,13,0,0
354924,"Abel Bliss Professor of Computer Science, University of Illinois",,151550,Kv9AbjMAAAAJ,{'indices'},,Jiawei Han,,54718,179,110,879,654,0,0
354925,"Professor of Computer Science, University of Illinons at Chicago",,135365,D0lL1r0AAAAJ,{'indices'},,Philip S. Yu,,53937,169,98,1163,780,0,0
354926,"Professor, The Chinese University of Hong Kong",,10405,s3lQL7YAAAAJ,{'indices'},,Hong Cheng,,5248,46,37,99,86,0,0
354927,Singapore Management University,,3921,uLa0zdcAAAAJ,{'indices'},,Feida Zhu,,2591,33,27,59,52,0,0
354928,"Assistant Professor, Nanyang Technological University (NTU)",,1632,6Y-m8k4AAAAJ,{'indices'},,ARIJIT KHAN,,1089,17,17,25,23,0,0
354929,Google,,2081,IIhYQ7oAAAAJ,{'indices'},,Shu Tao,,999,21,15,33,22,0,0
354930,Google,,4907,JVy9kp8AAAAJ,{'indices'},,Dong Xin,,1651,33,21,45,32,0,0
354931,"Associate Professor, Computer Science, UCLA",,10497,TQgOjK0AAAAJ,{'indices'},,Yizhou Sun,,7642,46,41,103,94,0,0
354932,Google,,1007,yLD67hEAAAAJ,{'indices'},,Shengqi Yang,,686,16,13,16,15,0,0
354933,Xidian University,,1799,mSJcQwYAAAAJ,{'indices'},,Ziyu Guan,,1268,22,19,36,30,0,0
354934,Case Western Reserve University,,2372,9u7wNjUAAAAJ,{'indices'},,Yinghui Wu,,1693,24,21,36,35,0,0
354935,Google,,560,AkfRRDAAAAAJ,{'indices'},,YANG LI,,458,12,11,12,12,0,0
354936,"Professor of Computing Science, Simon Fraser University",,53087,zIMEVKsAAAAJ,{'indices'},,Jian Pei,,18553,91,60,278,208,0,0
354937,New Jersey Institute of Technology,,3299,XbLPeQcAAAAJ,{'indices'},,Yi Chen,,808,30,15,57,25,0,0
354938,"Professor, ETH Zurich",,19003,v3JsjMYAAAAJ,{'indices'},,Karsten Borgwardt,,12570,49,39,90,78,0,0
354939,"Professor of Computer Science, Zhejiang University",,25271,vzxDyJoAAAAJ,{'indices'},,Deng Cai,,13174,65,54,172,154,0,0
354940,"University of California, Santa Barbara",,846,UsJffDQAAAAJ,{'indices'},,Nan Li,,505,7,7,7,7,0,0
354941,"Professor of Computer Science, Zhejiang University",,30827,QLLFowsAAAAJ,{'indices'},,Xiaofei He,,14370,66,52,163,135,0,0
354942,"Assistant Professor, Carnegie Mellon University",,5277,tMYCvLAAAAAJ,{'indices'},,Matt Fredrikson,,4585,25,24,32,31,0,0
354943,UC Santa Barbara,,1180,ol6LtJsAAAAJ,{'indices'},,Gengxin Miao,,487,14,12,15,12,0,0
354944,"Visitor, European Bioinformatics Institute",,53217,viSicq8AAAAJ,{'indices'},,Alan Barrett,,7508,113,36,276,97,0,0
354945,"Head of Protein Sequence Resources, EMBL-EBI",,104125,8McfX8gAAAAJ,{'indices'},,Alex Bateman,,38568,87,59,162,131,0,0
354946,"Distinguished Professorship in Theoretical and Computational Chemistry, UC San Diego.",,5734,vN1W0T4AAAAJ,{'indices'},,Rommie E. Amaro,,3820,42,32,100,90,0,0
354947,"Benchling, Salesforce, Twitter, Netflix, San Diego Supercomputer Center, Indiana University",,1994,s_T7IuYAAAAJ,{'indices'},,Sriram Krishnan,,355,24,7,33,7,0,0
354948,"Idaho State University, College of Pharmacy",,2134,ySSX7L0AAAAJ,{'indices'},,Dong Xu,,1106,14,10,15,10,0,0
354949,University of Virginia,,59360,Y9q2zZAAAAAJ,{'indices'},,Philip E. Bourne,,23663,71,50,214,131,0,0
354950,"University of California San Diego, San Diego Supercomputer Center",,5771,umZe1-8AAAAJ,{'indices'},,Luca Clementi,,3915,5,3,4,3,0,0
354951,"Pacific Northwest National Laboratory, University of Washington",,17233,L9dwKyUAAAAJ,{'indices'},,Nathan Baker,,7484,46,29,92,65,0,0
354952,"Google, Facebook, Edmodo, Indiana University",,266,n6kAoMgAAAAJ,{'indices'},,Yuan Luo,,129,9,5,7,5,0,0
354953,Professsor The Scripps Research Institute,,61341,dxBb7MQAAAAJ,{'indices'},,Arthur Olson,,30065,68,39,172,100,0,0
354954,"Professor of Intelligent Systems Engineering, Indiana University",,4563,0w0Dy34AAAAJ,{'indices'},,Judy Qiu,,1812,29,20,72,37,0,0
354955,"Michael A and Laurie Burns McRobbie Bicentennial Professor of Computer Engineering, Indiana",,7463,CyGvFJkAAAAJ,{'indices'},,Beth Plale,,2090,38,22,96,46,0,0
354956,"Vice President, Enzyme Research, Novozymes A/S",,10452,CvQ4t90AAAAJ,{'indices'},,Jens Erik Nielsen,,4733,34,19,44,33,0,0
354957,Illinois Institute of Technology,,1126,kbqLbQsAAAAJ,{'indices'},,David Minh,,491,18,13,24,18,0,0
354958,Staff Scientist at UC San Diego,,562,vfM6Pi0AAAAJ,{'indices'},,Lane Votapka,,440,9,8,9,8,0,0
354959,Relay Therapeutics,,684,sp3oOWwAAAAJ,{'indices'},,Robert V. Swift,,406,15,10,17,12,0,0
354960,"Research Programmer, University of California - San Diego",,1197,Ablk5DYAAAAJ,{'indices'},,Robert W. Byrnes,,213,17,6,25,6,0,0
354961,"Division of Information Science, NAIST",,473,qFIQpEQAAAAJ,{'indices'},,Kohei Ichikawa,,273,11,8,13,4,0,0
354962,"Professsor, Hunter College, CUNY; Adjunct Professor, WCM, Cornell University",,4640,CujCxdYAAAAJ,{'indices'},,Lei Xie,,2064,30,28,46,44,0,0
354963,"Software Engineer, 10x Genomics",,352,Cf8s2lgAAAAJ,{'indices'},,Kevin Wu,,285,3,3,3,2,0,0
354964,"Professor of Genome Sciences, University of Washington",,63837,plt2_DsAAAAJ,{'indices'},,William Stafford Noble,,31765,96,62,242,196,0,0
354965,"Professor of Physiology and Biophysics, Stony Brook University",,88907,2TmvtjUAAAAJ,{'indices'},,W. Todd Miller,,18350,47,22,104,44,0,0
354966,Boyce Thompson Institute for Plant Research,,19920,AapWu6EAAAAJ,{'indices'},,Lukas A. Mueller,,9595,49,37,97,87,0,0
354967,Phoenix Bioinformatics,,10991,EZYP9QwAAAAJ,{'indices'},,Eva Huala,,4852,32,23,41,30,0,0
354968,Geneticist USDA ARS and adj professor University of Missouri,,5558,haW3gf4AAAAJ,{'indices'},,Mary Schaeffer,,1655,35,21,54,30,0,0
354969,"Director of the Bioinformatics Research Group, SRI International",,28720,rwXOaukAAAAJ,{'indices'},,Peter D. Karp,,8128,70,40,140,89,0,0
354970,"Professor of Alternative Energy, UC Berkeley",,59309,CXXYxf4AAAAJ,{'indices'},,Chris Somerville,,13453,124,59,238,165,0,0
354971,"Principal bioinformatician, Interim Director of Bioinformatics Core, University of Pennsylvania",,10581,IuYj3NsAAAAJ,{'indices'},,Taehyong Kim,,5391,54,36,226,131,0,0
354972,"University of California, Los Angeles",,1431,dwQ7qIcAAAAJ,{'indices'},,Felipe Zapata,,857,16,13,20,18,0,0
354973,"Professor, Oregon State University",,12335,aKFPl2cAAAAJ,{'indices'},,Pankaj Jaiswal,,5609,42,32,65,61,0,0
354974,"Director of Informatics and Biocomputing, Ontario Institute for Cancer Research ",,81213,s3c_iWgAAAAJ,{'indices'},,Lincoln Stein,,29486,109,74,255,182,0,0
354975,"Professor of Plant Breeding and Genetics, Cornell University",,55134,GkvvVp8AAAAJ,{'indices'},,S McCouch,,16600,109,68,244,193,0,0
354976,"USDA ARS, Cold Spring Harbor Laboratory",,30340,y-go-YMAAAAJ,{'indices'},,Doreen Ware,,15902,73,52,129,113,0,0
354977,Professor Iowa State University,,9417,KfcmFLwAAAAJ,{'indices'},,William Beavis,,2613,35,25,58,42,0,0
354978,Iowa State University,,5278,H92j-LIAAAAJ,{'indices'},,Julie Dickerson,,1545,36,22,65,33,0,0
354979,"Professor, Scripps Research",,8623,sUDOG84AAAAJ,{'indices'},,Gabriel Lander,,4931,46,35,74,66,0,0
354980,Yonsei University,,6960,3uHQIOkAAAAJ,{'indices'},,Insuk Lee,,3575,32,29,66,55,0,0
354981,Bayer Crop Sciences,,4172,twM8v8YAAAAJ,{'indices'},,Kun He,,1727,16,14,16,14,0,0
354982,Universidad Mayor,,671,9V8udNgAAAAJ,{'indices'},,Ricardo Nilo Poyanco,,463,9,9,8,8,0,0
354983,"Institue for Biomedical Informatics, University of Kentucky",,2212,DoBBtIkAAAAJ,{'indices'},,Jin Chen,,1422,25,21,41,34,0,0
354984,UC Davis,,45130,6BXzO88AAAAJ,{'indices'},,Oliver Fiehn,,22419,100,70,320,298,0,0
354985,"Professor, Institute of Biological Chemistry, Director, M.J. Murdock Metabolomics Laboratory",,11926,ZehLrSkAAAAJ,{'indices'},,Mark Lange (Bernd Markus Lange),,3310,38,27,63,52,0,0
354986,BSC,,4474,pIvgqLcAAAAJ,{'indices'},,Marina Marcet-Houben,,3119,32,28,40,39,0,0
354987,"Group Leader at CBGP (UPM-INIA), Madrid, Spain",,19484,lUCR9rIAAAAJ,{'indices'},,Jaime Huerta-Cepas,,17005,38,28,50,47,0,0
354988,Barcelona Supercomputing Centre (BSC),,8318,sCFo5z4AAAAJ,{'indices'},,Salvador Capella-Gutiérrez,,6690,23,23,29,29,0,0
354989,"CRG, Barcelona",,1362,BgsNS-AAAAAJ,{'indices'},,Leszek Pryszcz,,1048,14,13,15,14,0,0
354990,"CMBI, Radboud University Medical Centre",,25700,3lT7CoMAAAAJ,{'indices'},,Martijn Huynen,,8348,78,48,194,148,0,0
354991,"Head of the Clinical Bioinformatics Area, FPS, Hospital Virgen del Rocio, Sevilla, Spain",,26356,0rDKeR0AAAAJ,{'indices'},,Joaquin Dopazo,,11260,79,47,270,176,0,0
354992,"University of Szeged, Department of Microbiology",,3519,l9_1WtkAAAAJ,{'indices'},,Attila Gacser,,1933,29,23,59,48,0,0
354993,,,229,E0-QhAsAAAAJ,{'indices'},,Ewa Ksiezopolska,,226,5,5,5,5,0,0
354994,The Wissenschaftskolleg zu Berlin / Berlin Institute for advanced study,,392,YbX4E3cAAAAJ,{'indices'},,Alexandros A Pittis,,387,8,8,6,6,0,0
354995,"SNSF Professor at UNIL, Professor at UCL",,8683,QInd7HoAAAAJ,{'indices'},,Christophe Dessimoz,,6478,45,39,70,67,0,0
354996,Postdoctoral researcher,,276,WVEclfoAAAAJ,{'indices'},,Miguel Ángel Naranjo Ortiz,,275,8,8,8,8,0,0
354997,"Universitat de Barcelona, UB",,421,YlcxKEgAAAAJ,{'indices'},,Cinta Pegueroles Queralt,,336,11,10,11,10,0,0
354998,CBS Fungal Biodiversity Centre,,34125,owrs4WAAAAAJ,{'indices'},,teun boekhout,,17458,86,58,325,250,0,0
354999,"Professor of Biochemistry, Comenius University in Bratislava, Slovakia",,2469,VzDSjLcAAAAJ,{'indices'},,Jozef Nosek,,908,28,16,57,31,0,0
355000,Nanyang Technological University (NTU),,456,ruCrGm0AAAAJ,{'indices'},,Irene Julca,,442,7,7,7,7,0,0
355001,"Genome Data Science (group leader), IRB Barcelona; ICREA Research Professor",,6819,Rz3rPeUAAAAJ,{'indices'},,Fran Supek,,5501,26,23,40,37,0,0
355002,Universitat de Barcelona,,261,WtHoc5oAAAAJ,{'indices'},,"Laia Carreté, PhD",,261,4,4,4,4,0,0
355003,"Junior Group Leader, ECRC (joint Max Delbrück Center and Charité University Hospital unit), Berlin",,23596,7wAzvKIAAAAJ,{'indices'},,Sofia K. Forslund,,14966,27,24,38,33,0,0
355004,"Professor of Bioinformatics, Center for Genomic Regulation, Universitat Pompeu Fabra",,116646,nUDzsZsAAAAJ,{'indices'},,Roderic Guigo,,55530,110,87,222,187,0,0
355005,Utrecht University,,22176,XwAaptMAAAAJ,{'indices'},,Berend Snel,,6490,61,37,104,80,0,0
355006,"Professor of Computer Science, University of Manchester",,31126,2G4kqPYAAAAJ,{'indices'},,Carole Goble,,10158,83,40,301,125,0,0
355007,"Lecturer in Computing Science, Newcastle University",,8317,GEkNLGkAAAAJ,{'indices'},,Phillip Lord,,2091,34,18,57,26,0,0
355008,"Health Informatician, BMJ Group",,7165,Lc8ZjpoAAAAJ,{'indices'},,Chris Wroe,,920,28,9,43,9,0,0
355009,"School of Computer Science, University of Manchester",,13641,qolPoFgAAAAJ,{'indices'},,Alan Rector,,2297,54,22,181,55,0,0
355010,"Professor of Bioinformatics, School of Health Sciences, University of Manchester",,9728,QOoq0_sAAAAJ,{'indices'},,andy brass,,1767,55,22,108,43,0,0
355011,"Senior Lecturer, School of Computer Science, University of Manchester",,15259,XRzaza0AAAAJ,{'indices'},,Sean Bechhofer,,3131,49,22,111,40,0,0
355012,Stanford University,,6504,zvMk3x8AAAAJ,{'indices'},,Matthew Horridge,,2112,30,20,52,34,0,0
355013,"Lecturer, Department of Computer Science, University of Manchester, UK",,4399,iDJ-t7IAAAAJ,{'indices'},,Duncan Hull,,1213,17,10,17,10,0,0
355014,European Bioinformatics Institute,,2696,xHp9WRIAAAAJ,{'indices'},,Simon Jupp,,1801,21,16,35,24,0,0
355015,"Assistant Professor, Bioinformatics, Leiden University, LIACS, Netherlands",,8503,v6OOLJYAAAAJ,{'indices'},,Katy Wolstencroft,,5578,31,19,45,24,0,0
355016,"School of Computer Science, University of Manchester",,5149,SQEdResAAAAJ,{'indices'},,Simon Harper,,2622,38,27,109,70,0,0
355017,Oxford University,,8586,vtYDi4UAAAAJ,{'indices'},,jun zhao,,5688,32,22,64,40,0,0
355018,"Professor of Computer Science, University of Manchester",,14647,X-9OH6AAAAAJ,{'indices'},,Norman W. Paton,,2065,58,21,210,54,0,0
355019,UPV/EHU,,969,JsMMKnoAAAAJ,{'indices'},,Mikel Egaña Aranguren,,331,16,10,21,10,0,0
355020,Middle East Technical University Northern Cyprus Campus,,2350,OA_Cu9kAAAAJ,{'indices'},,Yeliz Yesilada,,1169,28,21,51,32,0,0
355021,"Professor, IMG, Department of Computer Science, University of Manchester",,19869,uMI-tgsAAAAJ,{'indices'},,Uli Sattler,,4494,62,33,165,84,0,0
355022,"Senior Lecturer in Computer Science, University of York",,3229,YhY42H4AAAAJ,{'indices'},,Alistair Edwards,,517,28,12,62,14,0,0
355023,"Department of Computer Science, University of Manchester",,3494,CyTXHuUAAAAJ,{'indices'},,Goran Nenadic,,1676,29,19,75,40,0,0
355024,"Reader, School of Computer Science, The University of Manchester",,4795,yUwh2bEAAAAJ,{'indices'},,Stephen Pettifer,,1651,35,19,58,30,0,0
355025,"Professor of Computer Science, University of Oxford",,66175,0ypdmcYAAAAJ,{'indices'},,Ian Horrocks,,13928,97,48,367,182,0,0
355026,"NCBI, NLM, NIH",,20027,dFRNgSgAAAAJ,{'indices'},,Tanya Barrett,,8781,30,21,34,24,0,0
355027,Dana-Farber Cancer Institute / Broad Institute,,4964,Wt2d25QAAAAJ,{'indices'},,Srinivas Viswanathan,,2216,15,14,17,15,0,0
355028,University of Michigan School of Public Health,,234389,t53jWtYAAAAJ,{'indices'},,Goncalo Abecasis,,129655,181,133,424,395,0,0
355029,"Associate Professor of Biostatistics, University of Michigan, Ann Arbor",,45190,8e0jy0IAAAAJ,{'indices'},,Hyun Min Kang,,29919,66,58,103,96,0,0
355030,"(Chaired) Professor, ECE Dept., Univ. of Texas at Austin;  Faculty Dell Med, UTCS, McCombs, UT-BME",,32844,Xnk4W5cAAAAJ,{'indices'},,Joydeep Ghosh,,12602,68,39,262,129,0,0
355031,"Professor of Ecology and Evolutionary Biology and Lewis Sigler Institute, Princeton University",,27331,Fl4oNFQAAAAJ,{'indices'},,Joshua Akey,,13754,68,54,117,99,0,0
355032,University of Washington,,116722,zDdAnqwAAAAJ,{'indices'},,Deborah A. Nickerson,,56427,112,77,357,298,0,0
355033,"Professor of Biostatistics, University of Michigan",,138307,nGgivIAAAAAJ,{'indices'},,Michael Boehnke,,75193,148,110,391,288,0,0
355034,University of Texas Rio Grande Valley School of Medicine,,62267,AjEIQ3MAAAAJ,{'indices'},,John Blangero,,31379,112,64,538,308,0,0
355035,"Associate Professor, McGill University",,28095,0wQ8O80AAAAJ,{'indices'},,Simon Gravel,,18164,32,28,43,40,0,0
355036,Harvard T. H. Chan School of Public Health,,3035,V0ecFf0AAAAJ,{'indices'},,Jacob A Tennessen,,1696,24,17,32,28,0,0
355037,"Associate Professor, College of Public Health, University of South Florida",,24008,OMp_evsAAAAJ,{'indices'},,Xiaoming Liu,,17716,40,36,66,57,0,0
355038,Icahn School of Medicine at Mount Sinai,,15539,ObdsXj8AAAAJ,{'indices'},,Eimear Kenny,,9336,36,32,64,61,0,0
355039,"Professor of Genome Sciences, University of Washington",,75369,Gb8qVzQAAAAJ,{'indices'},,Jay Shendure,,47564,130,108,315,300,0,0
