,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
614075,"Associate Professor, Kobe Unversity",,3254,72-zqhwAAAAJ,{'indices'},,Masahide Nakamura,,1157,24,13,69,20,0,0
614076,NAIST,,7577,-DfBligAAAAJ,{'indices'},,Kenichi Matsumoto,,3521,39,26,183,78,0,0
614077,,,1396,7a37moUAAAAJ,{'indices'},,jawed siddiqi,,240,15,7,28,6,0,0
614078,"Professor of Electrical and Computer Engineering, Texas A&M University",,2058,m1x4qEkAAAAJ,{'indices'},,Weiping Shi,,268,29,9,48,9,0,0
614079,University of Raharja,,1157,mtl5q3MAAAAJ,{'indices'},,Qurotul Aini,,1157,18,18,44,44,0,0
614080,Universitas Raharja,,295,u-W9qQcAAAAJ,{'indices'},,Ninda Lutfiani,,295,9,9,8,8,0,0
614081,Universitas Raharja,,265,HN3imPAAAAAJ,{'indices'},,Eka Purnama Harahap,,265,8,8,8,8,0,0
614082,University of Raharja,,233,WXZk79cAAAAJ,{'indices'},,Alfiah Khoirunisa,,233,9,9,7,7,0,0
614083,Universitas Raharja,,254,N495zQoAAAAJ,{'indices'},,Muhamad Yusup (ORCID: 0000-0003-...,,201,10,9,11,8,0,0
614084,Universitas Raharja,,149,un6BJ34AAAAJ,{'indices'},,Nuke Puji Lestari Santoso,,149,6,6,3,3,0,0
614085,Universitas Raharja,,80,u-2nmgIAAAAJ,{'indices'},,Marviola Hardini,,80,5,5,2,2,0,0
614086,Universitas Amikom Purwokerto,,305,5H1HejYAAAAJ,{'indices'},,Taqwa Hariguna,,286,11,11,12,12,0,0
614087,"Proffesor, Gunadarma University",,620,WhEsP9sAAAAJ,{'indices'},,Suryo Guritno,,494,11,9,12,9,0,0
614088,Universitas Raharja,,272,1bJDj9QAAAAJ,{'indices'},,Po Abas Sunarya,,252,9,9,7,6,0,0
614089,Associate Professor in Computer Science at Universitas Raharja,,279,mOe2HxcAAAAJ,{'indices'},,Henderi (ORCID ID: 0000-0002-9354-...,,210,9,7,5,4,0,0
614090,Universitas Raharja,,39,umLtLicAAAAJ,{'indices'},,Adam Faturahman,,39,4,4,1,1,0,0
614091,Perguruan Tinggi Raharja,,64,HT_sYQMAAAAJ,{'indices'},,Shylvia Ratna Dewi,,64,2,2,2,2,0,0
614092,STMIK Raharja,,68,PI7jzmEAAAAJ,{'indices'},,Fitri Faradilla,,68,3,3,2,2,0,0
614093,Universitas Persada Indonesia,,58,ERSTxf0AAAAJ,{'indices'},,Anoesyirwan Moeins,,58,4,4,2,2,0,0
614094,Universitas Raharja,,178,jrGLzCEAAAAJ,{'indices'},,Nur Azizah ( ORCID : 0000-0002-5333...,,157,7,7,4,4,0,0
614095,Universitas Raharja,,395,1jiQmK4AAAAJ,{'indices'},,Dr. Sudaryono M.Pd,,359,7,6,6,5,0,0
614096,Universitas Raharja,,39,Zt9C5VoAAAAJ,{'indices'},,H. Abdul Hamid Arribathi _ ORCID ID:...,,39,3,3,1,1,0,0
614097,Universitas Raharja,,68,7nMZaRgAAAAJ,{'indices'},,Desy Apriani,,68,5,5,4,4,0,0
614098,Sekolah Tinggi Manajemen IMMI,,48,nVRcL5EAAAAJ,{'indices'},,Harries Madiistriyatno,,48,4,4,2,2,0,0
614099,"Professor, Linköping university",,8429,IA6yewwAAAAJ,{'indices'},,Andrei Gurtov,,3806,39,28,124,82,0,0
614100,"Tietoliikennetekniikan professori, Oulun yliopisto",,6219,IuRI0cwAAAAJ,{'indices'},,Mika Ylianttila,,3734,38,29,111,72,0,0
614101,"Prof. of Division of Computer Information, Dongseo Univ.",,10571,6kQr-ScAAAAJ,{'indices'},,Lee HoonJae,,5611,28,22,315,156,0,0
614102,"Researcher, Centre for Wireless Communication, University of Oulu, Finland",,1138,C61mFicAAAAJ,{'indices'},,Pawani Porambage,,1094,15,14,18,18,0,0
614103,"Dongseo University, Busan, South Korea",,984,124_gRAAAAAJ,{'indices'},,Mangal Sain,,791,14,11,18,13,0,0
614104,Vrije Universiteit Brussel,,2467,O0Gmsl4AAAAJ,{'indices'},,An Braeken,,1557,26,20,58,40,0,0
614105,"Assistant Professor (University College Dublin, Ireland) / Adjunct Professor (University of Oulu)",,2103,p1n0ioUAAAAJ,{'indices'},,Madhusanka Liyanage,,2005,21,20,51,46,0,0
614106,"Research Institute CODE, Universität der Bundeswehr München",,1367,gp-NIxwAAAAJ,{'indices'},,Corinna Schmitt,,1170,12,12,16,13,0,0
614107,"Professor of Communications Engineering, University of Oulu, Oulu, Finland",,5122,TOp0S_AAAAAJ,{'indices'},,Jari Iinatti,,2056,29,19,110,45,0,0
614108,"Professor, Division of Computer Engineering, Dongseo University",,1082,8XXUnwsAAAAJ,{'indices'},,Hyotaek Lim,,608,15,11,29,15,0,0
614109,"PROF OF COMPLEX SYSTEMS, CYBERSECURITY,UTS",,48379,_yWPQWoAAAAJ,{'indices'},,ATHANASIOS VASILAKOS,,37554,117,102,488,402,0,0
614110,Xiamen University Malaysia,,136,LUPvD_8AAAAJ,{'indices'},,Iftekhar Salam,,117,5,5,4,3,0,0
614111,Dongseo University,,1032,0Th-tocAAAAJ,{'indices'},,Sang-Gon Lee,,690,17,12,27,14,0,0
614112,"Assistant professor, Centre for Wireless Communication, University of Oulu",,1204,QfHRqr4AAAAJ,{'indices'},,Erkki Harjula,,730,18,14,30,17,0,0
614113,"Italian National Research Council (CNR), Institute of Information Science and Technologies (ISTI)",,2178,OhEpkdwAAAAJ,{'indices'},,Leonardo Candela,,999,27,19,47,26,0,0
614114,"Researcher, ISTI CNR",,879,z-hlJawAAAAJ,{'indices'},,Gianpaolo Coro,,798,16,15,25,24,0,0
614115,"Istituto di Scienza e Tecnologie dell'Informazione, ISTI, CNR, Pisa, Italy",,1277,AqCClbcAAAAJ,{'indices'},,Paolo Manghi,,601,19,13,35,18,0,0
614116,FAO of the UN,,144,BKwUzdcAAAAJ,{'indices'},,Anton Ellenbroek,,122,7,7,7,6,0,0
614117,"National Research Council - CNR, Italy",,268,DkOVwNoAAAAJ,{'indices'},,Massimiliano Assante,,217,8,6,8,5,0,0
614118,"Professor of Computer Science, University of Basel",,3441,aqmol5cAAAAJ,{'indices'},,Heiko Schuldt,,965,28,17,84,30,0,0
614119,"CTER, ISTI CNR",,106,PrYY9lcAAAAJ,{'indices'},,Giancarlo Panichi,,104,6,6,3,3,0,0
614120,University of Toronto,,2267,n1R2NMIAAAAJ,{'indices'},,Seamus Ross,,578,22,11,51,14,0,0
614121,Tecnologo III livello presso CNR ISTI Pisa,,116,1RakMugAAAAJ,{'indices'},,Francesco Mangiacrapa,,101,5,5,4,3,0,0
614122,"Prof. Informatics, Nat'l Kapod. U. Athens // ex President & Gen. Director, Athena Research Center",,16486,MIfpzUQAAAAJ,{'indices'},,Yannis Ioannidis,,4063,63,30,163,88,0,0
614123,Research Staff @ ISTI - CNR Pisa,,151,P9zfPi8AAAAJ,{'indices'},,Luca Frosini,,112,6,5,5,4,0,0
614124,Athena Research Center,,4616,RG3PiFgAAAAJ,{'indices'},,Georgia Koutrika,,1535,29,21,55,36,0,0
614125,EGI Foundation,,146,E9fkBXMAAAAJ,{'indices'},,Andrea Manzi,,70,5,4,3,1,0,0
614126,Post-doc,,185,ZBrmE4YAAAAJ,{'indices'},,chiara magliozzi,,174,9,9,9,9,0,0
614127,ISTI-CNR,,59,c7NI4qQAAAAJ,{'indices'},,roberto cirillo,,59,3,3,2,2,0,0
614128,"Full Professor of Computer Science and Computer Engineering, University of Padua, Italy",,3594,gItyeokAAAAJ,{'indices'},,Maristella Agosti,,762,31,13,81,17,0,0
614129,"Professor of Information Studies, University at Buffalo",,5141,4bJ6HcUAAAAJ,{'indices'},,Dagobert Soergel,,979,36,18,73,28,0,0
614130,"Full Professor, University of Padua, Italy",,3921,MP_m6wgAAAAJ,{'indices'},,Nicola Ferro,,1688,31,18,107,52,0,0
614131,Sofia University St Kliment Ohridski,,806,Cfj0NG8AAAAJ,{'indices'},,Milena Dobreva,,324,14,10,17,11,0,0
614132,"Prime researcher, CNR ISTI",,2272,hezUvmAAAAAJ,{'indices'},,Carlo Meghini,,755,18,10,34,10,0,0
614133,"Professor of Computer Science, The Ohio State University",,18333,7FXtL98AAAAJ,{'indices'},,Dhabaleswar K. Panda,,5784,68,37,372,168,0,0
614134,Intel Corporation,,1377,DiVKwqsAAAAJ,{'indices'},,Nusrat Sharmin Islam,,980,19,16,23,22,0,0
614135,Intel Corporation,,1588,9B8Zz3MAAAAJ,{'indices'},,Md. Wasi-ur Rahman,,1098,20,17,26,25,0,0
614136,The Ohio State University,,439,a1wu9I4AAAAJ,{'indices'},,Dipti Shankar,,396,11,11,11,11,0,0
614137,The Ohio State University,,2360,ykYaLmAAAAAJ,{'indices'},,Hari Subramoni,,1377,26,18,58,43,0,0
614138,"Software Development Engineer, AWS",,332,vTm6VysAAAAJ,{'indices'},,Jie Zhang,,298,13,12,14,14,0,0
614139,Microsoft,,1580,yU2DNoEAAAAJ,{'indices'},,Jithin Jose,,966,19,17,32,26,0,0
614140,AMD Research,,987,KRYhZggAAAAJ,{'indices'},,Khaled Hamidouche,,747,17,14,33,25,0,0
614141,Research Scientist,,275,XdBZYMEV5Z8C,{'indices'},,Mingzhe Li,,207,10,9,11,8,0,0
614142,Institute of Computing Technology Computing Systems,,196,rXXUg8IAAAAJ,{'indices'},,Fan Liang,,143,7,7,6,5,0,0
614143,Institute of Computing Technology,,5504,8wKPQmoAAAAJ,{'indices'},,Zhiwei Xu,,2425,32,17,77,29,0,0
614144,Oriental Mind,,124,ufG-eocAAAAJ,{'indices'},,Jian Lin,,74,6,5,4,1,0,0
614145,"PhD, The Ohio State University",,134,-mgxDfAAAAAJ,{'indices'},,Shashank Gugnani,,124,7,7,5,4,0,0
614146,"Ph.D. Candidate, The Ohio State University",,1389,A8Xqt4EAAAAJ,{'indices'},,Sreeram Potluri,,771,20,16,34,25,0,0
614147,"Ph.D. of Computer Science and Engineering, The Ohio State University",,30,71rG3bEAAAAJ,{'indices'},,Haiyang Shi,,30,3,3,1,1,0,0
614148,ohio state,,189,WnQ255cAAAAJ,{'indices'},,Rong Shi,,170,7,7,7,7,0,0
614149,"Institute of Computing Technology, Chinese Academy of Sciences & BenchCouncil",,3103,eqwfFyYAAAAJ,{'indices'},,Jianfeng Zhan (詹剑锋）,,1914,27,23,60,36,0,0
614150,"Research Scientist, Department of Computer Science and Engineering, The Ohio State University",,2061,S6P75HkAAAAJ,{'indices'},,Hao Wang,,1323,23,21,37,32,0,0
614151,AWS,,585,a3RnmQQAAAAJ,{'indices'},,Raghunath Rajachandrasekar,,347,13,11,14,11,0,0
614152,"Graduate Research Assistant, Ohio State University",,33,NtqFE7gAAAAJ,{'indices'},,M. Haseeb Javed,,33,3,3,2,2,0,0
614153,"Professor of Computer Science, Princeton University",,57614,07ds-DAAAAAJ,{'indices'},,Jennifer Rexford,,25575,111,71,318,222,0,0
614154,"Associate Professor of Computer Science, Cornell University",,8291,AH5j40kAAAAJ,{'indices'},,Nate Foster,,4987,40,33,59,48,0,0
614155,Princeton University,,14444,UEI2g60AAAAJ,{'indices'},,David Walker,,6983,54,33,102,66,0,0
614156,"Professor of Computer Science, Columbia University",,7419,FM3vRPgAAAAJ,{'indices'},,Dan Rubenstein,,1566,49,21,81,37,0,0
614157,Columbia University,,13990,9hPnkXsAAAAJ,{'indices'},,Vishal Misra,,3189,52,30,90,49,0,0
614158,"Associate Professor, Columbia University",,8313,Hb6J54cAAAAJ,{'indices'},,Augustin Chaintreau,,2581,32,23,46,34,0,0
614159,Columbia University,,8253,UGrnqBUAAAAJ,{'indices'},,Jason Nieh,,2731,49,26,98,63,0,0
614160,"Neubauer Professor of Computer Science, University of Chicago",,22198,xYfYnG4AAAAJ,{'indices'},,Nick Feamster,,10973,72,52,197,152,0,0
614161,Purdue University,,1089,UhWjpNMAAAAJ,{'indices'},,Muhammad Shahbaz,,938,11,10,12,10,0,0
614162,"Assistant Professor, UC Santa Barbara",,1179,lc3R9-wAAAAJ,{'indices'},,Arpit Gupta,,1018,10,10,11,10,0,0
614163,Princeton University,,2254,DUEglv4AAAAJ,{'indices'},,Hyojoon Kim,,1640,9,8,9,8,0,0
614164,Columbia University,,5211,-E5k6m4AAAAJ,{'indices'},,Gil Zussman,,2765,37,28,90,70,0,0
614165,Microsoft Research,,30455,YRdf1AwAAAAJ,{'indices'},,Jitendra Padhye,,7615,62,40,129,90,0,0
614166,IBM Research,,3275,99mEIlAAAAAJ,{'indices'},,Salman Baset,,1119,23,17,35,25,0,0
614167,"Computer Science Department, Duquesne University",,6018,EXKxa6UAAAAJ,{'indices'},,Yaser Jararweh,,5538,43,41,146,134,0,0
614168,"Professor of Computer Science, Jordan University of Science and Technology",,6269,7xX4CfkAAAAJ,{'indices'},,Mahmoud Al-Ayyoub,,5581,39,37,110,101,0,0
614169,Associate Prof. of Computing and Cyber Security,,2284,gw17mOoAAAAJ,{'indices'},,Lo'ai A. Tawalbeh,,1849,25,20,56,42,0,0
614170,Lero - The Irish Software Research Centre,,339,MZZyqVkAAAAJ,{'indices'},,Thomas Welsh,,326,7,6,5,5,0,0
614171,"Research Assistant, NYUAD",,706,T0mMeKMAAAAJ,{'indices'},,Ala Darabseh,,659,10,10,10,10,0,0
614172,"Senior Lecturer, Staffordshire University",,346,M6Nj2ioAAAAJ,{'indices'},,Khawar Hameed,,218,11,8,11,8,0,0
614173,"Researcher in Cloud Computing Applications Security. Faculty of Computing, Engineering and Sciences",,37,kh6ubIkAAAAJ,{'indices'},,Siyakha N Mthunzi,,37,4,4,1,1,0,0
614174,Assistant Professor at Umm Al Qura University,,1132,jb7gN-MAAAAJ,{'indices'},,Anas Basalamah,,933,19,17,30,27,0,0
614175,"Airbus / RAEng Research Chair in Digitisation for Manufacturing, The University of Sheffield, UK",,7875,szOOPsMAAAAJ,{'indices'},,Professor Ashutosh Tiwari,,4070,36,27,87,55,0,0
614176,University of Sharjah and Jordan University of Science and Technology,,593,c1S0wzQAAAAJ,{'indices'},,Mohammad Alsmirat,,567,13,12,16,14,0,0
614177,Bristol Robotics Laboratory,,2907,sYGC1gIAAAAJ,{'indices'},,A G Pipe,,1306,27,21,73,35,0,0
614178,"Staffordshire University, United Kingdom",,19,c5TuOYEAAAAJ,{'indices'},,Oluwasegun Adedugbe,,19,2,2,0,0,0,0
614179,"Research Associate, Sheffield University",,246,2Ao35tgAAAAJ,{'indices'},,Michael Farnsworth,,205,9,7,8,5,0,0
614180,"Professor of Machinical Engineering, University of Exeter",,1641,cPABz98AAAAJ,{'indices'},,Meiling Zhu,,1121,21,19,44,30,0,0
614181,"Associate Professor, Jordan University of Science and Technology",,2442,im_3CvwAAAAJ,{'indices'},,Mohammad AL-Smadi,,2078,19,15,33,22,0,0
614182,"Master of Computer Science, Jordan University of Science and Technology",,269,0ZhSI1sAAAAJ,{'indices'},,Bashar Talafha,,261,7,7,4,4,0,0
614183,"Electrical Engineering & Computer Science, Embry-Riddle Aeronautical University",,12186,iJ_XxxoAAAAJ,{'indices'},,Houbing Song,,11863,55,54,216,211,0,0
614184,"Professor of Electrical and Computer Engineering, Al Ain University of Science and Technology",,1686,B2l1owcAAAAJ,{'indices'},,Haythem Bany Salameh,,1135,23,19,42,39,0,0
614185,Staffordshire University,,16,0mQPz98AAAAJ,{'indices'},,Stanley Ewenike,,16,1,1,1,1,0,0
614186,"Professor, Concordia University Research Chair in Wireless Communications and Networks, ECE Dept.",,3444,ZhF8DpwAAAAJ,{'indices'},,Walaa Hamouda,,2604,31,19,57,44,0,0
614187,Virginia Commonwealth University,,2705,ZUfEfSAAAAAJ,{'indices'},,Sherif Abdelwahed,,1240,28,17,84,37,0,0
614188,School of Computer Science University of Sydney,,9160,eVlizvwAAAAJ,{'indices'},,Athman Bouguettaya,,2897,47,26,139,78,0,0
614189,The State University of New York (SUNY) Polytechnic Institute,,595,IxEh8VkAAAAJ,{'indices'},,Hisham A. Kholidy,,418,12,10,14,10,0,0
614190,RMIT University,,1800,ENWFU4gAAAAJ,{'indices'},,Hai Dong,,1236,23,18,43,29,0,0
614191,"Sr. Research Scientist at Infosys Labs and PhD candidate at IIITH, India",,581,eztwDacAAAAJ,{'indices'},,Naveen N. Kulkarni,,165,10,8,10,6,0,0
614192,"Lecturer, Dept of Computing, Curtin University",,389,v1QWgXoAAAAJ,{'indices'},,sajib mistry,,383,8,8,6,6,0,0
614193,"Associate Professor, University of Michigan-Dearborn",,3431,5oW_MA8AAAAJ,{'indices'},,Marouane Kessentini,,2870,40,35,72,69,0,0
614194,Qatar University,,149,L96iAzEAAAAJ,{'indices'},,Ahmed Ben Saïd,,143,6,6,6,6,0,0
614195,Qatar University,,1981,YoU2yEsAAAAJ,{'indices'},,Khaled Khan,,743,16,11,33,12,0,0
614196,"Professor of Data Science & Information Systems, Research Group Leader, Teesside University",,10171,IqIYZ14AAAAJ,{'indices'},,Victor Chang (Industry 4.0/5.0- Cloud/...,,9224,50,47,176,162,0,0
614197,"Dr. of Computer Science, German Jordanian University",,241,M0izjykAAAAJ,{'indices'},,Ismail Hababeh,,115,9,7,9,6,0,0
614198,University of Southampton,,7835,cFiPgxcAAAAJ,{'indices'},,gary wills,,4951,42,33,187,115,0,0
614199,Associate Professor of Business Systems & Operations - University of Northampton,,747,7cXjc8MAAAAJ,{'indices'},,Amin Hosseinian-Far,,714,11,11,13,11,0,0
614200,"Electronics and Computer Science, University of Southampton",,2802,CXrVeKAAAAAJ,{'indices'},,R J Walters,,1982,28,20,65,46,0,0
614201,PwC Labs,,11837,OrjJCSwAAAAJ,{'indices'},,Chung-Sheng Li,,2687,55,29,160,70,0,0
614202,UESTC,,3866,GmEdMqwAAAAJ,{'indices'},,Hongfang Yu,,2505,31,26,106,72,0,0
614203,University of Electronic Science  and Technology of China,,2195,aUPwLyYAAAAJ,{'indices'},,Gang Sun,,1788,26,25,54,49,0,0
614204,"Thiagarajar College of Engineering, Madurai, India",,477,6UuzViMAAAAJ,{'indices'},,Dr. Sudhaman Parthasarathy,,335,14,11,17,12,0,0
614205,"Leeds Beckett University Reader, School of Computer, Creative Technologies and Engineering, Leeds",,454,-IvWX_MAAAAJ,{'indices'},,Dr. Ah-Lian Kor,,351,11,9,12,7,0,0
614206,University of Khartoum,,155,MNfIqA8AAAAJ,{'indices'},,Hisham Abushama,,90,4,3,3,2,0,0
614207,leeds metropolitan university,,41,L1nI3UMAAAAJ,{'indices'},,olumide akerele,,26,4,3,2,1,0,0
614208,Assistant Professor,,36,MZSxVQcAAAAJ,{'indices'},,Reemaih Muneer Alotaibi,,36,3,3,1,1,0,0
614209,"Professor of Communication Networking, University of Surrey",,5745,X0hu8rIAAAAJ,{'indices'},,Prof. Zhili Sun,,2861,30,24,112,49,0,0
614210,"AP in Computer Science and SoftwareEngineering, Xi'an Jiaotong Liverpool University",,704,_gsTEOIAAAAJ,{'indices'},,Gangmin Li,,231,11,7,13,5,0,0
614211,National Technical University of Athens,,1422,av8jooQAAAAJ,{'indices'},,Verena Kantere,,417,16,11,26,12,0,0
614212,Knorr-Bremse GmbH,,6954,TzZAxL8AAAAJ,{'indices'},,Reinhold Behringer,,2664,24,13,41,17,0,0
614213,"Professor of Computer Science, University of St Andrews",,26698,YkBQyNoAAAAJ,{'indices'},,Ian Sommerville,,8374,62,32,170,72,0,0
614214,"University of Eastern Finland, Finland",,4869,WIjcVxEAAAAJ,{'indices'},,Xiao-Zhi Gao,,3048,33,24,110,59,0,0
614215,"Professor & Program Director - Doctoral Program,ACED,  Alliance University",,147,HQdWKicAAAAJ,{'indices'},,R.Selvarani,,90,6,5,3,2,0,0
614216,"Director, Network Research and Infrastructure, RENCI/UNC Chapel Hill",,3119,KgcZ1pAAAAAJ,{'indices'},,Ilia Baldine (post-2013 Ilya Baldin),,807,24,14,43,20,0,0
614217,Ohio State University,,2170,ASuiNX4AAAAJ,{'indices'},,Rajiv Ramnath,,758,21,14,44,22,0,0
614218,"Professor of Computer Science, Seoul National University",,7794,2rUL6rAAAAAJ,{'indices'},,Chang-Gun Lee,,2646,31,18,81,31,0,0
614219,National Research University Higher School of Economics,,380,5wZKKcwAAAAJ,{'indices'},,Andrei Sukhov,,199,11,8,12,4,0,0
614220,"Associate Professor, Division of General Medical Sciences, Department of Medicine, Washington",,2133,sxe41PcAAAAJ,{'indices'},,Albert M. Lai,,1223,21,18,42,30,0,0
614221,"Professor of Electrical and Computer Engineering, The Ohio State University",,10265,_KEjZQsAAAAJ,{'indices'},,Eylem Ekici,,3732,44,27,102,66,0,0
614222,"Professor of Computer Science and Engineering, The Ohio-State University",,7106,11NcM2EAAAAJ,{'indices'},,Dong Xuan,,2224,47,25,109,59,0,0
614223,"Associate Professor of Computer Science, University of Virginia",,6836,NaVxc4wAAAAJ,{'indices'},,Marty Humphrey,,1815,43,17,96,29,0,0
614224,"Computer Science Graduate Student, University of Virginia",,384,o53kFHIAAAAJ,{'indices'},,Arkaitz Ruiz Alvarez,,148,6,5,5,5,0,0
614225,"Associate Professor of Computer Science, Zhejiang University",,4066,d9L_DSMAAAAJ,{'indices'},,Xinyu Wang,,2524,36,29,96,64,0,0
614226,Kinesis Health Technologies,,2919,gBGyBREAAAAJ,{'indices'},,Barry R. Greene,,1701,29,22,47,39,0,0
614227,"Professor of Plant Pathology, The Ohio State University",,5831,AjY1uR73OpUC,{'indices'},,Anne Dorrance,,3004,41,32,91,67,0,0
614228,"Professor, SPES, Virginia Tech",,19996,r5olnLYAAAAJ,{'indices'},,M. A. Saghai-Maroof,,3925,57,31,115,63,0,0
614229,Rockefeller University,,146,8GMyl_cAAAAJ,{'indices'},,Thahmina A. Ali,,143,6,6,5,5,0,0
614230,Hunter College of The City University of New York,,2407,AB-w6OEAAAAJ,{'indices'},,Olorunseun Ogunwobi,,1253,27,20,36,30,0,0
614231,Oregon State University,,13894,VrUQ3AYAAAAJ,{'indices'},,Brett Tyler,,5663,58,36,134,93,0,0
614232,"Assistant Professor of Computer Science, Shepherd University",,25381,L8nlPxYAAAAJ,{'indices'},,Jason Rafe Miller,,14712,31,27,44,34,0,0
614233,"Senior Principal Scientist, Former Ramalingaswamy Fellow (IICB) and Professor(AcSIR)",,3383,AQHWYtcAAAAJ,{'indices'},,Sucheta Tripathy,,1564,16,15,25,20,0,0
614234,"Professor, Virginia Bioinformatics Institute at Virginia Tech",,4291,TWi3iR4AAAAJ,{'indices'},,Ina Hoeschele,,891,38,15,68,18,0,0
614235,"Senior Researcher in Bioinformatics, University of Oxford",,572,zjMiDhUAAAAJ,{'indices'},,Mesude Bicak,,364,9,8,9,8,0,0
614236,,,12829,c8qg2pQAAAAJ,{'indices'},,Dawn Field,,5368,51,35,104,62,0,0
614237,Texas Advanced Computing Center,,11060,wLoW73IAAAAJ,{'indices'},,Matthew W. Vaughn,,5042,36,27,54,42,0,0
614238,New York University,,847,XT-HPnUAAAAJ,{'indices'},,CHENG Chia-Yi,,754,8,8,8,8,0,0
614239,University of Illinois at Urbana-Champaign,,326,gX2D5o4AAAAJ,{'indices'},,Santiago X. Mideros,,184,8,7,8,7,0,0
614240,"Director, Scientific Technology, Providence Health; UC Berkeley; Institute for Systems Biology",,30875,rk0_IlUAAAAJ,{'indices'},,Jeffrey Boore,,12334,77,47,117,104,0,0
614241,Nanjing Agricultural University,,5250,K4zrArEAAAAJ,{'indices'},,Daolong Dou,,2834,31,26,54,45,0,0
614242,"Professor of Agricultural Economics, Purdue University",,3176,eVYil1MAAAAJ,{'indices'},,H. Holly Wang,,1854,28,22,68,43,0,0
614243,Universidade Católica de Brasilia,,1276,AjpQxhkAAAAJ,{'indices'},,Cristine Barreto,,916,15,12,22,18,0,0
614244,"Professor, King Fahd University of Petroleum and Minerals",,5097,H-2kQI4AAAAJ,{'indices'},,M. Sadiq Sohail,,2427,30,22,54,39,0,0
614245,Associate Professor,,965,RXDxfWEAAAAJ,{'indices'},,mustafa eid,,760,8,6,7,5,0,0
614246,"Professor, State University of New York at New Paltz",,2498,JAanMG8AAAAJ,{'indices'},,Narcyz Roztocki,,1047,27,16,61,24,0,0
614247,"Professor of Marketing, Sultan Qaboos University",,3653,siUuGyAAAAAJ,{'indices'},,Shahid Bhuian,,1310,27,19,39,30,0,0
614248,Professor of Chongqing University of Posts and Telecom,,2374,H20D2WIAAAAJ,{'indices'},,Jun Huang,,2106,24,22,57,51,0,0
614249,Beijing University of Posts and Telecommunications,,4980,CSrn-jIAAAAJ,{'indices'},,Shangguang Wang,,4269,39,34,97,86,0,0
614250,"Distinguished Professor of Electrical and Computer Engineering, New Jersey Institute of Technology",,23811,ycp44ZwAAAAJ,{'indices'},,Nirwan Ansari,,11436,75,51,356,220,0,0
614251,"Professor of Computer Science, Saarland University, Saarland Informatics Campus",,4471,fykfPiwAAAAJ,{'indices'},,Jens Dittrich,,1895,31,23,57,41,0,0
614252,TU Berlin,,3184,4daYeHcAAAAJ,{'indices'},,Jorge-Arnulfo Quiané-Ruiz,,1717,23,19,36,29,0,0
614253,MIT,,56757,a1ngrCIAAAAJ,{'indices'},,Samuel Madden,,18924,101,72,240,198,0,0
614254,"Program Manager, Microsoft",,151,VYHyz5UAAAAJ,{'indices'},,hiren patel,,148,6,6,4,4,0,0
614255,Ph.D. Student Information Systems Group,,1642,WG70SC0AAAAJ,{'indices'},,Jörg Schad,,594,8,6,6,5,0,0
614256,"Principal Scientist Lead, Microsoft -- Gray Systems Lab",,979,w2CfzowAAAAJ,{'indices'},,Konstantinos Karanasos,,742,15,12,19,14,0,0
614257,Microsoft,,134,DQ-hpCwAAAAJ,{'indices'},,Shi Qiao,,130,5,5,3,3,0,0
614258,"Principal Research Scientist Lead, Microsoft -- CISL/GSL",,7879,wb9DYOEAAAAJ,{'indices'},,Carlo Aldo Curino,,4752,36,26,57,47,0,0
614259,"Associate Professor, University of Stavanger",,926,JUkPW-cAAAAJ,{'indices'},,Vinay Setty,,457,11,10,11,10,0,0
614260,Associate Professor at EURECOM,,3206,YwoezYX7JVgJ,{'indices'},,Paolo Papotti,,2284,30,24,58,45,0,0
614261,Lucidya LLC,,802,YSsgP9IAAAAJ,{'indices'},,Zuhair Khayyat,,664,9,8,9,8,0,0
614262,University of Waterloo,,9745,YG6mTEIAAAAJ,{'indices'},,Ihab F. Ilyas,,5371,51,37,108,94,0,0
614263,"Qatar Computing Research Institute, HBKU",,7270,FzNzuBsAAAAJ,{'indices'},,Mourad Ouzzani,,5225,38,28,89,64,0,0
614264,"Qatar Computing Research Institute, HBKU",,3618,poXWlycAAAAJ,{'indices'},,Tang Nan,,2827,30,27,59,50,0,0
614265,Saarland University,,288,djV8l-cAAAAJ,{'indices'},,Felix Martin Schuhknecht,,246,10,10,11,10,0,0
614266,Microsoft,,4234,aApop70AAAAJ,{'indices'},,Sriram Rao,,2572,34,27,53,43,0,0
614267,Saarland University,,502,SLdtHZAAAAAJ,{'indices'},,Stefan Richter,,335,7,7,7,7,0,0
614268,Professor,,11086,pOh1as0AAAAJ,{'indices'},,Amol Deshpande,,3178,46,30,96,70,0,0
614269,Microsoft,,339,vYr31hwAAAAJ,{'indices'},,Abhishek Roy,,175,5,5,4,4,0,0
614270,Massachusetts Institute of Technology,,850,42jwBp8AAAAJ,{'indices'},,Yi Lu,,745,9,9,9,9,0,0
614271,"Professor, TU Berlin",,5588,La3MQsgAAAAJ,{'indices'},,Stefan Tai,,1744,32,23,72,39,0,0
614272,Amazon Web Services,,1372,wFm6WqcAAAAJ,{'indices'},,Alexander Lenk,,507,11,10,12,10,0,0
614273,"Assistant Professor, TU Berlin",,1245,dCCezIUAAAAJ,{'indices'},,David Bermbach,,881,18,17,25,25,0,0
