,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
515582,"Ragon Institute of MGH, MIT and Harvard Medical School",@mgh.harvard.edu,986,B9uPLk8AAAAJ,{'indices'},Autoimmune neurology|Neuroimmunology|Epilepsy|Virus,Marianna Spatola,https://scholar.google.com/citations?view_op=medium_photo&user=B9uPLk8AAAAJ,895,14,13,16,15,0,0
515583,"Tongji Medical College, Huazhong University of Science and Technology",@e.ntu.edu.sg,983,eeAeXvkAAAAJ,{'indices'},NMR|Virus|Drug discovery|Biophisics|Membrane protein,Yan Li,https://scholar.google.com/citations?view_op=medium_photo&user=eeAeXvkAAAAJ,884,17,17,25,23,0,0
515584,CBMSO-CSIC/UAM,@editorialhelice.com,977,lzNeOlEAAAAJ,{'indices'},Virus,ALICIA IRURZUN IPIENS,https://scholar.google.com/citations?view_op=medium_photo&user=lzNeOlEAAAAJ,185,15,8,16,6,0,0
515585,"SPECIALISTA IN MICROBIOLOGIA E VIROLOGIA, INMI SPALLANZANI",@inmi.it,974,qg9ZcOEAAAAJ,{'indices'},HIV|VIRUS|SEQUENZIAMENTO|FILOGENESI,Lavinia Fabeni,https://scholar.google.com/citations?view_op=medium_photo&user=qg9ZcOEAAAAJ,439,19,13,25,16,0,0
515586,AstraZeneca RIA iMed,@astrazeneca.com,974,6pzZOngAAAAJ,{'indices'},Immunology|Autoimmunity|T cell|Virus,Michael Hühn,https://scholar.google.com/citations?view_op=medium_photo&user=6pzZOngAAAAJ,557,12,12,13,12,0,0
515587,Pasteur Institute of Iran,@pasteur.ac.ir,954,htXAeVkAAAAJ,{'indices'},Virus|HCV|Vaccine|Streptokinase|Yeast,farzin Roohvand,https://scholar.google.com/citations?view_op=medium_photo&user=htXAeVkAAAAJ,462,17,12,31,15,0,0
515588,"School of Public Health, The University of Hong Kong",@connect.hku.hk,913,jbPIC2UAAAAJ,{'indices'},Virus|Evolution|Phylogenetics,Yunshi Liao,https://scholar.google.com/citations?view_op=medium_photo&user=jbPIC2UAAAAJ,909,6,6,4,4,0,0
515589,Assistant Professor at Brown University,@brown.edu,884,VZChdGgAAAAJ,{'indices'},Virus|immunology,Sanghyun Lee,https://scholar.google.com/citations?view_op=medium_photo&user=VZChdGgAAAAJ,733,12,12,12,12,0,0
515590,CDC,@cdc.gov,880,soEYslYAAAAJ,{'indices'},virus,Florine Scholte,https://scholar.google.com/citations?view_op=medium_photo&user=soEYslYAAAAJ,677,13,13,14,14,0,0
515591,"Research Assistant Professor, University of Pittsburgh",@pitt.edu,875,KIFONFkAAAAJ,{'indices'},Virus|immunity and cancer,Tatiana M. Garcia-Bates,https://scholar.google.com/citations?view_op=medium_photo&user=KIFONFkAAAAJ,383,16,11,19,13,0,0
515592,Intituto Mexicano del Seguro Social,,860,eMVKjHMAAAAJ,{'indices'},Virus|enzimas|genética|biología molecular|epidemiología,Gerardo Santos Lopez,https://scholar.google.com/citations?view_op=medium_photo&user=eMVKjHMAAAAJ,506,18,12,29,16,0,0
515593,University of Louisville,@louisville.edu,853,rR0UEUYAAAAJ,{'indices'},virus,Dong-Hoon Chung,https://scholar.google.com/citations?view_op=medium_photo&user=rR0UEUYAAAAJ,518,16,12,23,17,0,0
515594,CIBA - Universidad San Sebastián,@uss.cl,849,AyfEF4YAAAAJ,{'indices'},peces|salmónidos|enfermedades|histopatología|virus,Marcos Godoy,https://scholar.google.com/citations?view_op=medium_photo&user=AyfEF4YAAAAJ,521,13,12,15,13,0,0
515595,"Associate professor, Department of Information Flow in the Cancer Cell, Cancer Research …",@univ-lyon1.fr,826,NyS9rVIAAAAJ,{'indices'},bcl-2|virus|apoptosis|calcium|metagenomics,Nikolay Popgeorgiev,https://scholar.google.com/citations?view_op=medium_photo&user=NyS9rVIAAAAJ,566,15,15,18,15,0,0
515596,Mississippi State University,@biology.msstate.edu,809,YgZVjqUAAAAJ,{'indices'},Viroid|RNA trafficking|RNA silencing|virus|transcription,Ying Wang,https://scholar.google.com/citations?view_op=medium_photo&user=YgZVjqUAAAAJ,465,12,12,14,12,0,0
515597,Texas A&M University,@bio.tamu.edu,808,LzK907oAAAAJ,{'indices'},Micrology|pathogenic fungus|virus|protein structure,Xinping Xu,https://scholar.google.com/citations?view_op=medium_photo&user=LzK907oAAAAJ,435,14,10,18,11,0,0
515598,"Full Professor, Faculty of Veterinary Medicine, University of Zagreb",@vef.hr,808,D5FtYWsAAAAJ,{'indices'},infectious diseases|epidemiology|virus|zoonoses|public health,Ljubo Barbić,https://scholar.google.com/citations?view_op=medium_photo&user=D5FtYWsAAAAJ,593,13,13,19,16,0,0
515599,"Animal Health Lab, Ministry for Primary Industries, New Zealand",@mpi.govt.nz,754,HvhgkWkAAAAJ,{'indices'},virology|virus|genomics|diagnostics,Richard J. Hall,https://scholar.google.com/citations?view_op=medium_photo&user=HvhgkWkAAAAJ,453,16,10,19,10,0,0
515600,University of Oxford,@rdm.ox.ac.uk,725,nBXaupQAAAAJ,{'indices'},innate immunology|virus|malaria|pathogen recognition receptor,Natalia Guimaraes Sampaio,https://scholar.google.com/citations?view_op=medium_photo&user=nBXaupQAAAAJ,655,11,11,11,11,0,0
515601,Washington University in Saint Louis,@wustl.edu,721,3_k2M3YAAAAJ,{'indices'},Immunology|Macrophages|Epithelial cells|Dendritic cells|Virus,kangyun wu,https://scholar.google.com/citations?view_op=medium_photo&user=3_k2M3YAAAAJ,451,9,8,9,7,0,0
515602,Rush University Medical Center,@rush.edu,714,bmOabzkAAAAJ,{'indices'},HIV|virology|virus|genomics|molecular biology,Hannah J. Barbian,https://scholar.google.com/citations?view_op=medium_photo&user=bmOabzkAAAAJ,527,10,10,10,10,0,0
515603,UMASS Medical School,@umassmed.edu,712,qWuy_ysAAAAJ,{'indices'},miRNA|Circulating miRNA carrier complexes|Neurodegenerative diseases|Virus,Hirosha Geekiyanage,https://scholar.google.com/citations?view_op=medium_photo&user=qWuy_ysAAAAJ,455,8,8,8,8,0,0
515604,"NIDDK, NIH",@nih.gov,674,bTTQgNEAAAAJ,{'indices'},Virus|Prion|Yeast,Moonil Son,https://scholar.google.com/citations?view_op=medium_photo&user=bTTQgNEAAAAJ,454,13,13,14,14,0,0
515605,"CeMM, Vienna, Austria",,631,SUaPAqcAAAAJ,{'indices'},Data Analysis|Immunology|Cancer|Virus,Alexandra Popa,https://scholar.google.com/citations?view_op=medium_photo&user=SUaPAqcAAAAJ,550,15,14,17,16,0,0
