,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
156851,"Honorary Professor, Fenner School, Australian National University",@anu.edu.au,875,5vI4T10AAAAJ,{'indices'},Conservation|wildlife|Indigenous land management|kangaroos|animal health,George Wilson,https://scholar.google.com/citations?view_op=medium_photo&user=5vI4T10AAAAJ,171,12,7,14,4,0,0
156852,Associate Professor at the Norwegian University of Science and Technology,@ntnu.no,870,Scxa7eUAAAAJ,{'indices'},physiology|ecology|torpor|energetics|conservation,Clare Stawski,https://scholar.google.com/citations?view_op=medium_photo&user=Scxa7eUAAAAJ,623,16,14,24,20,0,0
156853,,,869,n9jmjAIAAAAJ,{'indices'},plant ecology|invasion ecology|urban ecology|macroecology|conservation,Noëlie Maurel,https://scholar.google.com/citations?view_op=medium_photo&user=n9jmjAIAAAAJ,806,14,14,17,16,0,0
156854,"Research Ecologist, US Forest Service",@usda.gov,866,SgUdBkAAAAAJ,{'indices'},Landscape ecology|Landscape change|Forest dynamics|Conservation,Jennifer Costanza,https://scholar.google.com/citations?view_op=medium_photo&user=SgUdBkAAAAAJ,719,12,10,14,11,0,0
156855,New Zealand Department of Conservation,@doc.govt.nz,866,k5RB8EgAAAAJ,{'indices'},amphibian|reptile|translocation|conservation|assisted reproductive technologies,Jennifer Germano,https://scholar.google.com/citations?view_op=medium_photo&user=k5RB8EgAAAAJ,535,13,11,17,12,0,0
156856,"Associate Professor of Biology, The College of New Jersey",@tcnj.edu,860,no6veloAAAAJ,{'indices'},physiological ecology|animal behavior|conservation|evolution,Luke K Butler,https://scholar.google.com/citations?view_op=medium_photo&user=no6veloAAAAJ,386,15,10,17,13,0,0
156857,"Carleton University, Queen's University",@carleton.ca,859,A0cPs7MAAAAJ,{'indices'},Behavioural & Cognitive Ecology|Fish Biology|Conservation|Fisheries-Induced Evolution|Ecotoxicology,Chris K. Elvidge,https://scholar.google.com/citations?view_op=medium_photo&user=A0cPs7MAAAAJ,597,16,14,22,21,0,0
156858,Protect Heritage Corp.,@protectheritage.com,857,LMm4BOAAAAAJ,{'indices'},museum|risk|preservation|conservation,Robert Waller,https://scholar.google.com/citations?view_op=medium_photo&user=LMm4BOAAAAAJ,363,15,9,19,9,0,0
156859,"Professor of Political Science and Environmental Policy, Harvey Mudd College",@g.hmc.edu,855,DnWDM68AAAAJ,{'indices'},policy|comparative politics|biodiversity|conservation|developing countries,Paul Steinberg,https://scholar.google.com/citations?view_op=medium_photo&user=DnWDM68AAAAJ,334,15,10,17,10,0,0
156860,University of Western Australia,@uwa.edu.au,854,A09niRcAAAAJ,{'indices'},Conservation|Herpetology|ecology|public health,Andrew S Gardner,https://scholar.google.com/citations?view_op=medium_photo&user=A09niRcAAAAJ,338,17,10,27,12,0,0
156861,Universitat Politécnica de Valéncia (Spain) - Centro de Investigación PEGASO,@cpa.upv.es,853,wy0XutsAAAAJ,{'indices'},Architectural Heritage|Conservation|Vernacular|Traditional architecture|Earthen Architecture,Camilla Mileto,https://scholar.google.com/citations?view_op=medium_photo&user=wy0XutsAAAAJ,498,15,10,28,13,0,0
156862,University of Colorado,@colorado.edu,853,j-S2nqgAAAAJ,{'indices'},Conservation|Historical Ecology|Aquatic Ecology,Kirsten Rowell,https://scholar.google.com/citations?view_op=medium_photo&user=j-S2nqgAAAAJ,523,14,9,15,9,0,0
156863,University of Lisbon,@isa.ulisboa.pt,852,tll36NoAAAAJ,{'indices'},Ecology|conservation|fish|fishways,Paulo Branco,https://scholar.google.com/citations?view_op=medium_photo&user=tll36NoAAAAJ,736,17,17,26,25,0,0
156864,Plymouth University,@plymouth.ac.uk,848,OOfLgSwAAAAJ,{'indices'},Ecosystem services|Marine protected areas|conservation,Sian Rees,https://scholar.google.com/citations?view_op=medium_photo&user=OOfLgSwAAAAJ,621,17,14,24,20,0,0
156865,"Professor of Biodiversity and Conservation, Flinders University",@flinders.edu.au,847,115u-mgAAAAJ,{'indices'},conservation|citizen science|microplastics,Karen Burke da silva,https://scholar.google.com/citations?view_op=medium_photo&user=115u-mgAAAAJ,445,18,13,22,14,0,0
156866,North Carolina Zoo,@nczoo.org,845,LMPfbVYAAAAJ,{'indices'},Ecology|Behavior|Disease|Conservation|Management,Elizabeth A. Roznik,https://scholar.google.com/citations?view_op=medium_photo&user=LMPfbVYAAAAJ,637,17,14,20,17,0,0
156867,Texas A&M University--San Antonio,@tamusa.edu,844,rrC_pxsAAAAJ,{'indices'},Genetics|Genomics|Evolution|Ecology|Conservation,Robert B. Page,https://scholar.google.com/citations?view_op=medium_photo&user=rrC_pxsAAAAJ,372,14,11,14,12,0,0
156868,Uppsala University,@arkeologi.uu.se,842,DP11ckgAAAAJ,{'indices'},Archaeology|Sustainable development|ecology|conservation|heritage,Anneli Ekblom,https://scholar.google.com/citations?view_op=medium_photo&user=DP11ckgAAAAJ,558,18,13,22,19,0,0
156869,Boston Scientific & BTG Specialty Pharmaceuticals,@btgsp.com,842,qz3_o1IAAAAJ,{'indices'},venom|venomics/antivenomics|herpetology|biogeography|conservation,Luke Welton,https://scholar.google.com/citations?view_op=medium_photo&user=qz3_o1IAAAAJ,481,15,12,18,13,0,0
156870,"Deputy director for Science, Chornobyl Center for Nuclear Safety, Radioactive Waste and …",@chornobyl.net,839,fODTSqsAAAAJ,{'indices'},radioecology|wildlife|ecotoxicology|conservation|biodiversity,Sergey Gaschak,https://scholar.google.com/citations?view_op=medium_photo&user=fODTSqsAAAAJ,352,15,11,25,14,0,0
156871,Instituto Español de Oceanografía,@ieo.es,838,wPg4yFsAAAAJ,{'indices'},Elasmobranchs|ecology tagging|conservation|fisheries,Cristina Cabello,https://scholar.google.com/citations?view_op=medium_photo&user=wPg4yFsAAAAJ,326,16,10,26,10,0,0
156872,"United States Department of Agriculture, Agricultural Research Service",@ars.usda.gov,837,Qy150g4AAAAJ,{'indices'},agriculture|hydrology|conservation|microbiotic crusts|microphytic crusts,John D. Williams,https://scholar.google.com/citations?view_op=medium_photo&user=Qy150g4AAAAJ,288,15,10,17,11,0,0
156873,CIBIO - Research Center in Biodiversity and Genetic Resources,@sapo.pt,837,k62calUAAAAJ,{'indices'},epidemiology|wildlife|infectious and parasitic diseases|conservation,Nuno Santos,https://scholar.google.com/citations?view_op=medium_photo&user=k62calUAAAAJ,478,15,15,20,16,0,0
156874,Credit Valley Conservation,@utoronto.ca,832,8TftFYsAAAAJ,{'indices'},community ecology|biodiversity|conservation|entomology|host-parasitoid interactions,Laura Timms,https://scholar.google.com/citations?view_op=medium_photo&user=8TftFYsAAAAJ,446,8,6,7,6,0,0
156875,Universidade Federal do ABC,@ufabc.edu.br,832,cB7T4zcAAAAJ,{'indices'},Marine Ecology|reef fishes|neotropical fishes|conservation|ecomorphology,Fernando Gibran,https://scholar.google.com/citations?view_op=medium_photo&user=cB7T4zcAAAAJ,343,15,11,18,11,0,0
156876,"Researcher, Instituto Butantan",@butantan.gov.br,832,1LX6rLEAAAAJ,{'indices'},vertebrate zoology|conservation|citizen science|urban fauna|one health,Erika Hingst Zaher,https://scholar.google.com/citations?view_op=medium_photo&user=1LX6rLEAAAAJ,402,16,12,22,15,0,0
156877,"Research Scientist, Marine Science Program, WA Department of Environment and …",@dbca.wa.gov.au,828,Sqypj50AAAAJ,{'indices'},marine ecology|invertebrate|community ecology|conservation,Michael J Rule,https://scholar.google.com/citations?view_op=medium_photo&user=Sqypj50AAAAJ,471,12,11,13,11,0,0
156878,"Conservation Biogeography, Humboldt University Berlin",@geo.hu-berlin.de,828,T6RZmAIAAAAJ,{'indices'},applied ecology|land system science|conservation|land use legacies,Catalina Munteanu,https://scholar.google.com/citations?view_op=medium_photo&user=T6RZmAIAAAAJ,743,13,13,13,13,0,0
156879,"Postdoctoral Research Associate, University of Illinois at Urbana-Champaign",@illinois.edu,827,sglOvqwAAAAJ,{'indices'},Avian Ecology|Animal Physiology|Conservation,Henry S. Pollock,https://scholar.google.com/citations?view_op=medium_photo&user=sglOvqwAAAAJ,451,9,9,9,9,0,0
156880,The Rewildr,@stationearth.org,826,spPnF8gAAAAJ,{'indices'},Ecology|Conservation,Philip de Pous,https://scholar.google.com/citations?view_op=medium_photo&user=spPnF8gAAAAJ,582,13,12,17,14,0,0
156881,"Head of Science Programme, UNEP-WCMC & Bye-fellow, Fitzwilliam College, Cambridge …",@unep-wcmc.org,826,xGhepBIAAAAJ,{'indices'},biodiversity|conservation|Arctic|polar,Fiona Danks,https://scholar.google.com/citations?view_op=medium_photo&user=xGhepBIAAAAJ,568,8,7,8,5,0,0
156882,Tyler ISD,@tylerisd.org,824,JKrH_jAAAAAJ,{'indices'},ecology|evolution|conservation,James C. Cureton II,https://scholar.google.com/citations?view_op=medium_photo&user=JKrH_jAAAAAJ,577,10,7,10,7,0,0
156883,University of Queensland; Environment and Climate Change Canada,@uq.net.au,823,rp9GlGoAAAAJ,{'indices'},Conservation|Plastic pollution|Seabirds|Endangered Species|Decision Science,Stephanie Avery-Gomm,https://scholar.google.com/citations?view_op=medium_photo&user=rp9GlGoAAAAJ,729,14,14,20,20,0,0
156884,"Postdoc, University of Nevada, Reno",@unr.edu,823,MVkTzcwAAAAJ,{'indices'},hybridization|diversification|conservation,Joshua P. Jahner,https://scholar.google.com/citations?view_op=medium_photo&user=MVkTzcwAAAAJ,716,15,14,16,15,0,0
156885,"Research Associate, ARC Centre of Excellence for Coral Reef Studies, James Cook …",@jcu.edu.au,819,ux08bCQAAAAJ,{'indices'},Ecology|Conservation|Behaviour,Iain R. Caldwell,https://scholar.google.com/citations?view_op=medium_photo&user=ux08bCQAAAAJ,685,12,10,12,11,0,0
156886,US Fish and Wildlife Service,@fws.gov,818,UGTT-LwAAAAJ,{'indices'},Ecology|Conservation,Nathan R. Franssen,https://scholar.google.com/citations?view_op=medium_photo&user=UGTT-LwAAAAJ,463,16,12,24,15,0,0
156887,University of Adelaide,@adelaide.edu.au,818,aQALWSQAAAAJ,{'indices'},bats|taxonomy|population genetics|bioacoustics|conservation,Kyle N Armstrong,https://scholar.google.com/citations?view_op=medium_photo&user=aQALWSQAAAAJ,446,14,10,22,11,0,0
156888,"Professor of Architecture, Emeritus",@post.harvard.edu,818,zKk__I8AAAAJ,{'indices'},architecture|conservation|engineering|earthquakes,Randolph Langenbach,https://scholar.google.com/citations?view_op=medium_photo&user=zKk__I8AAAAJ,315,15,9,21,8,0,0
156889,Elon University,@elon.edu,817,tF1DR5EAAAAJ,{'indices'},Ecology|Evolution|Conservation|Biogeography,Amanda Chunco,https://scholar.google.com/citations?view_op=medium_photo&user=tF1DR5EAAAAJ,496,9,8,8,7,0,0
156890,"Postdoctoral Researcher, University of Zurich",@uzh.ch,817,nKKhZ7QAAAAJ,{'indices'},Population Genomics|Microbiology|Anthropology|Forensics|Conservation,Natasha Arora,https://scholar.google.com/citations?view_op=medium_photo&user=nKKhZ7QAAAAJ,512,13,13,15,14,0,0
156891,Human Nature,@humannature.co.uk,817,AKkD4L4AAAAJ,{'indices'},Social science|conservation|public perceptions|behaviour change,Rebecca Jefferson,https://scholar.google.com/citations?view_op=medium_photo&user=AKkD4L4AAAAJ,588,12,11,13,12,0,0
156892,Profesor Investigador.  Instituto Politécnico Nacional,@ipn.mx,815,-P2oHPoAAAAJ,{'indices'},crustacean|aquaculture|conservation|physiology|ecology,Marcelo Garcia-Guerrero,https://scholar.google.com/citations?view_op=medium_photo&user=-P2oHPoAAAAJ,395,16,12,25,14,0,0
156893,World Resources Institute,@wri.org,815,j7N1EDYAAAAJ,{'indices'},Forestry|Conservation|Landscape Restoration|Sustainable Development,Kathleen Buckingham,https://scholar.google.com/citations?view_op=medium_photo&user=j7N1EDYAAAAJ,712,12,12,12,12,0,0
156894,"York University, Toronto, Canada",@yorku.ca,814,CUN-yocAAAAJ,{'indices'},Migration|Ecology|Extra-pair mate choice|Conservation,Patrick M Kramer,https://scholar.google.com/citations?view_op=medium_photo&user=CUN-yocAAAAJ,393,8,7,7,6,0,0
156895,"Department of Fisheries and Wildlife, Michigan State University",@msu.edu,812,b4Qcg7cAAAAJ,{'indices'},stream ecology|fragmentation|conservation|GIS,Arthur R. Cooper,https://scholar.google.com/citations?view_op=medium_photo&user=b4Qcg7cAAAAJ,530,12,11,14,11,0,0
156896,"CONICET-UNC and  Instituto Gulich, CONAE-UNC.",,810,Kfh4fnAAAAAJ,{'indices'},landscape ecology|conservation|fire|biodiversity,Laura Bellis,https://scholar.google.com/citations?view_op=medium_photo&user=Kfh4fnAAAAAJ,461,17,11,22,14,0,0
156897,Ocean Wise Conservation Association,@ocean.org,810,Fw0SL-0AAAAJ,{'indices'},marine science|marine ecology|conservation,Aroha Miller,https://scholar.google.com/citations?view_op=medium_photo&user=Fw0SL-0AAAAJ,496,18,13,24,19,0,0
156898,"Associate Professor, University of New Hampshire",@unh.edu,808,lXHOmKQAAAAJ,{'indices'},Ecology|Conservation|Mammalogy,Rebecca J. Rowe,https://scholar.google.com/citations?view_op=medium_photo&user=lXHOmKQAAAAJ,487,14,14,18,18,0,0
156899,FSCA mkstowegnv@,@assistedcycling.org,801,9QUU_VwAAAAJ,{'indices'},arachnology|chemical ecology|behavior|systematics|conservation,Mark Stowe,https://scholar.google.com/citations?view_op=medium_photo&user=9QUU_VwAAAAJ,120,7,6,7,5,0,0
156900,Universidad Rey Juan Carlos,,801,aCUdef8AAAAJ,{'indices'},Biogeography|Biodiversity|Polar Ecosystems|Conservation,Luis R. Pertierra,https://scholar.google.com/citations?view_op=medium_photo&user=aCUdef8AAAAJ,698,16,14,23,22,0,0
156901,Durban Natural Science Museum,@durban.gov.za,801,EteQ1QoAAAAJ,{'indices'},Mammalogy|Taxonomy and Systematics|Evolutionary Biology|Morphometrics|Conservation,Leigh R. Richards,https://scholar.google.com/citations?view_op=medium_photo&user=EteQ1QoAAAAJ,532,9,8,9,8,0,0
156902,Field Ecologist,@ceh.ac.uk,801,6hOT1LkAAAAJ,{'indices'},Ecology|Conservation,Nadine Mitschunas,https://scholar.google.com/citations?view_op=medium_photo&user=6hOT1LkAAAAJ,648,8,7,8,7,0,0
156903,"Department of Biology, University of Ljubljana, Slovenia",@bf.uni-lj.si,799,SACwFmcAAAAJ,{'indices'},Conservation|genetics|large carnivores,Astrid Vik Stronen,https://scholar.google.com/citations?view_op=medium_photo&user=SACwFmcAAAAJ,582,15,13,22,18,0,0
156904,University of Helsinki,@helsinki.fi,796,Bat4Ls0AAAAJ,{'indices'},movement ecology|population biology|ecology|evolutionary biology|conservation,Patrik Byholm,https://scholar.google.com/citations?view_op=medium_photo&user=Bat4Ls0AAAAJ,382,17,11,19,13,0,0
156905,"ESE, UMR 8079, AgroParisTech, CNRS, Université de Paris-Sud",@u-psud.fr,795,V0ee3pQAAAAJ,{'indices'},ecology|conservation|behaviour|population dynamics|scavengers,Carmen Bessa-Gomes,https://scholar.google.com/citations?view_op=medium_photo&user=V0ee3pQAAAAJ,433,12,9,12,9,0,0
156906,"CIFOR, Indonesia",@cgiar.org,795,jl7IdqIAAAAJ,{'indices'},Community-based|Conservation|Traditional Knowledge|Ecosystem Services|Social-Ecological Systems,Elizabeth Linda Yuliani,https://scholar.google.com/citations?view_op=medium_photo&user=jl7IdqIAAAAJ,374,12,10,16,11,0,0
156907,RSPB Centre for Conservation Science & Chair International Wader Study Group,@rspb.org.uk,794,vhDNr9oAAAAJ,{'indices'},Conservation|Ornithology|Science communication,Jennifer Smart,https://scholar.google.com/citations?view_op=medium_photo&user=vhDNr9oAAAAJ,451,17,13,26,18,0,0
156908,"Professor of Biology and Environmental Studies, Davidson College",@davidson.edu,793,2QpCuy8AAAAJ,{'indices'},Insect community ecology|biodiversity|conservation,Chris Paradise,https://scholar.google.com/citations?view_op=medium_photo&user=2QpCuy8AAAAJ,196,18,8,23,5,0,0
156909,"Conservation Programme Manager, Royal Zoological Society of Scotland",@rzss.org.uk,792,NhgmDVgAAAAJ,{'indices'},Conservation|Translocations|Conservation Genetics|Science Communication,Helen Taylor,https://scholar.google.com/citations?view_op=medium_photo&user=NhgmDVgAAAAJ,642,12,12,14,14,0,0
156910,"Research Associate Professor, Department of Psychology, University of Washington",@uw.edu,791,AomYhIEAAAAJ,{'indices'},Animal Behavior|Conservation,Renee Robinette Ha,https://scholar.google.com/citations?view_op=medium_photo&user=AomYhIEAAAAJ,248,13,8,16,4,0,0
156911,"Institute of Biology, MAS",,791,m2dMxL8AAAAJ,{'indices'},Feline|national parks|conservation,Bariushaa Munkhtsog,https://scholar.google.com/citations?view_op=medium_photo&user=m2dMxL8AAAAJ,382,12,10,18,10,0,0
156912,University of Oxford,@zoo.ox.ac.uk,791,V-vwRPoAAAAJ,{'indices'},Conservation|fisheries|wildlife trade|sharks|impact assessment,Hollie Booth,https://scholar.google.com/citations?view_op=medium_photo&user=V-vwRPoAAAAJ,659,8,8,6,6,0,0
156913,My books at AMAZON: www.amazon.com/author/olegsenkov,,788,Kl8UiB8AAAAJ,{'indices'},spatial learning|memory|animal behavior|conservation|ecology,Oleg Senkov,https://scholar.google.com/citations?view_op=medium_photo&user=Kl8UiB8AAAAJ,372,9,9,9,9,0,0
156914,"PhD, Peking University",,787,6sDy--wAAAAJ,{'indices'},Ecology|Vegetation|Conservation,Yining liu,https://scholar.google.com/citations?view_op=medium_photo&user=6sDy--wAAAAJ,640,13,13,19,19,0,0
156915,FISHBIO,@fishbio.com,786,fhAO434AAAAJ,{'indices'},Fish ecology|evolution|conservation,Eva Salas,https://scholar.google.com/citations?view_op=medium_photo&user=fhAO434AAAAJ,426,13,10,15,12,0,0
156916,"Adjunct Assistant Professor, University of Waterloo",@uwaterloo.ca,786,naPWaUwAAAAJ,{'indices'},Conservation|environmental governance|social-ecological systems|resilience and adaptation,Steven M. Alexander,https://scholar.google.com/citations?view_op=medium_photo&user=naPWaUwAAAAJ,759,15,15,19,19,0,0
156917,Seeking research opportunities,@liomys.mx,785,Ii0dP6kAAAAJ,{'indices'},Mammals|Macroecology|Conservation,Luis Darcy Verde Arregoitia,https://scholar.google.com/citations?view_op=medium_photo&user=Ii0dP6kAAAAJ,752,8,8,8,7,0,0
156918,"Postdoc, Ecological Networks, Technical University of Darmstadt",@tu-darmstadt.de,785,LAiNxVgAAAAJ,{'indices'},Ants|Biodiversity|Tropical Biology|Conservation|Trophic interaction networks,Michael Staab,https://scholar.google.com/citations?view_op=medium_photo&user=LAiNxVgAAAAJ,738,16,16,28,27,0,0
156919,"Founder and Director, All Out Africa",@alloutafrica.org,785,LmItkIEAAAAJ,{'indices'},Conservation|vegetation ecology|eco-tourism|volunteering|social entrepreneurship,Kim G Roques,https://scholar.google.com/citations?view_op=medium_photo&user=LmItkIEAAAAJ,260,3,3,2,1,0,0
156920,"University of Natural Resources & Life Sciences, Vienna Austria",@boku.ac.at,782,jbejajsAAAAJ,{'indices'},Conservation|Wildlife Ecology|Structured Decision Making|Multi-scale Population Modelling,Brady Mattsson,https://scholar.google.com/citations?view_op=medium_photo&user=jbejajsAAAAJ,491,17,14,26,21,0,0
156921,"Scientist - Social and economic research, South African National Parks",@sanparks.org,780,65O9LrEAAAAJ,{'indices'},conservation|benefit sharing|sustainability|local communities,Louise Swemmer,https://scholar.google.com/citations?view_op=medium_photo&user=65O9LrEAAAAJ,447,9,9,8,7,0,0
156922,,@nerc.ukri.org,779,gSOHCDoAAAAJ,{'indices'},conservation|sea turtles|marine top predators|movement and dispersal ecology|animal tracking,Rebecca Scott,https://scholar.google.com/citations?view_op=medium_photo&user=gSOHCDoAAAAJ,493,13,13,13,13,0,0
156923,World Resources Institute,@evergreening.org,779,eX9g8qUAAAAJ,{'indices'},Agroforestry|Regreening|Natural Resources Management|Conservation,Robert Winterbottom,https://scholar.google.com/citations?view_op=medium_photo&user=eX9g8qUAAAAJ,459,12,9,12,9,0,0
156924,Lecturer,@ecu.edu.au,778,zMifpLMAAAAJ,{'indices'},Speciation|Mating systems|Hybrid zones|Genomics|Conservation,David L Field,https://scholar.google.com/citations?view_op=medium_photo&user=zMifpLMAAAAJ,499,15,12,18,17,0,0
156925,"Associate Professor, SUNY-ESF",@esf.edu,778,PDxNXx0AAAAJ,{'indices'},Plant Reproductive Biology|Population Genetics|Evolution|Conservation|Biotechnology,Danilo Fernando,https://scholar.google.com/citations?view_op=medium_photo&user=PDxNXx0AAAAJ,261,17,9,21,9,0,0
156926,Makerere University,,776,7qNeZ60AAAAJ,{'indices'},Conservation|Restoration|Elephant Ecology|Forest Dynamics,Patrick Omeja,https://scholar.google.com/citations?view_op=medium_photo&user=7qNeZ60AAAAJ,517,15,14,22,18,0,0
156927,ARC DECRA Fellow at Western Sydney University,@westernsydney.edu.au,775,s8_fNi4AAAAJ,{'indices'},animal communication|conservation|insects|invertebrates|alpine ecology,Kate Umbers,https://scholar.google.com/citations?view_op=medium_photo&user=s8_fNi4AAAAJ,664,15,14,21,18,0,0
156928,University of Toronto,@utoronto.ca,774,1GkooIEAAAAJ,{'indices'},ecology|evolution|modelling|population biology|conservation,Andrew W Bateman,https://scholar.google.com/citations?view_op=medium_photo&user=1GkooIEAAAAJ,558,16,15,19,19,0,0
156929,Full Professor- Universidade Federal de São Carlos - DCA/CCTS,@ufscar.br,774,Id96KzcAAAAJ,{'indices'},Ecology|Conservation|Birds|Urban birds|trophic ecology,Augusto J. Piratelli,https://scholar.google.com/citations?view_op=medium_photo&user=Id96KzcAAAAJ,387,15,11,23,14,0,0
156930,"FoF,Skuast kashmir",,774,VFPxD8YAAAAJ,{'indices'},Ecology|Conservation|Medicinal plants|Forest products,Ab Rashid Malik,https://scholar.google.com/citations?view_op=medium_photo&user=VFPxD8YAAAAJ,360,13,8,15,8,0,0
156931,Miami University,@miamioh.edu,773,49pliCIAAAAJ,{'indices'},Conservation|ecology|restoration|botany,Carolyn Howes Keiffer,https://scholar.google.com/citations?view_op=medium_photo&user=49pliCIAAAAJ,244,15,9,17,8,0,0
156932,"Professor, Institute of Biology, University of the Philippines-Diliman",@up.edu.ph,772,pdrbh_AAAAAJ,{'indices'},Biodiversity|Coral Reefs|Conservation|Ecological Restoration|Fisheries,Jonathan A. Anticamara,https://scholar.google.com/citations?view_op=medium_photo&user=pdrbh_AAAAAJ,454,10,9,10,9,0,0
156933,Self-employed,,772,f_mbc28AAAAJ,{'indices'},Conservation|Fire Ecology|Arid Land Restoration|Sustainable Grazing,Jay Kerby,https://scholar.google.com/citations?view_op=medium_photo&user=f_mbc28AAAAJ,511,9,8,9,8,0,0
156934,University of Tennessee; Colorado State University,@utk.edu,771,EnFCU_cAAAAJ,{'indices'},Conservation|Spatial Ecology|Climate Change,Heather Bird Jackson,https://scholar.google.com/citations?view_op=medium_photo&user=EnFCU_cAAAAJ,596,10,8,11,8,0,0
156935,Universidade Veiga de Almeida,@uva.br,770,zqDPUbwAAAAJ,{'indices'},Disease Ecology|Mammalogy|Parasitology|Fragmentation|Conservation,Natalie Olifiers,https://scholar.google.com/citations?view_op=medium_photo&user=zqDPUbwAAAAJ,392,15,10,21,12,0,0
156936,Universidade Federal Rural de Pernambuco,,769,TUAXYlwAAAAJ,{'indices'},Ornithology|Biogeography|Conservation,Alexandre M. Fernandes,https://scholar.google.com/citations?view_op=medium_photo&user=TUAXYlwAAAAJ,467,15,13,19,14,0,0
156937,Swedish University of Agricultural Sciences,@slu.se,767,5GPHKbIAAAAJ,{'indices'},Ecology|Dispersal|Conservation|Landscape,Alistair G. Auffret,https://scholar.google.com/citations?view_op=medium_photo&user=5GPHKbIAAAAJ,641,14,13,17,16,0,0
156938,"Professor, Montclair State University",@mail.montclair.edu,764,S_oNhzkAAAAJ,{'indices'},energy|environment|economics|policy|conservation,pankaj lal,https://scholar.google.com/citations?view_op=medium_photo&user=S_oNhzkAAAAJ,448,13,13,20,15,0,0
156939,Zoological Research Museum Alexander Koenig (ZFMK),@leibniz-zfmk.de,764,g8sZ22MAAAAJ,{'indices'},Biodiversity|ecology|conservation|education,Nicole M. Nöske,https://scholar.google.com/citations?view_op=medium_photo&user=g8sZ22MAAAAJ,454,10,6,10,6,0,0
156940,The Nature Conservancy,@tnc.org,763,6jFFM-sAAAAJ,{'indices'},Conservation|natural climate solutions|gender and the environment|renewable energy|environmental education,Sara M. Leavitt,https://scholar.google.com/citations?view_op=medium_photo&user=6jFFM-sAAAAJ,761,4,4,4,4,0,0
156941,"Professor of Zoology, The MS University of Baroda",@msubaroda.ac.in,762,3VoBresAAAAJ,{'indices'},Toxicology|Coastal Invertebrate Biodiversity and Ecology …|Environmental biology|Conservation|animal behavi,Kauresh D. Vachhrajani,https://scholar.google.com/citations?view_op=medium_photo&user=3VoBresAAAAJ,345,14,8,21,5,0,0
156942,Taronga Conservation Society Australia,@zoo.nsw.gov.au,761,2Q7Hc-sAAAAJ,{'indices'},frog|amphibian|taronga|conservation,Michael McFadden,https://scholar.google.com/citations?view_op=medium_photo&user=2Q7Hc-sAAAAJ,645,13,11,13,12,0,0
156943,Università di Firenze,@unifi.it,755,B-92-4oAAAAJ,{'indices'},Lichenology|Ecology|Botany|Conservation|Biodiversity,Benesperi Renato,https://scholar.google.com/citations?view_op=medium_photo&user=B-92-4oAAAAJ,539,16,13,24,18,0,0
156944,Queensland University of Technology,@qut.edu.au,752,nN0lpx0AAAAJ,{'indices'},Conservation|wildlife detection|airborne remote sensing|machine learning|invasive species,Grant Hamilton,https://scholar.google.com/citations?view_op=medium_photo&user=nN0lpx0AAAAJ,243,12,9,14,9,0,0
156945,Southern African Science Service Centre for Climate Change and Adaptive Land …,@sasscal.org,750,m4hhCrYAAAAJ,{'indices'},Wetlands|Ecology|Conservation|Natural Resources Management|Climate Change,Mpaphi Casper Bonyongo,https://scholar.google.com/citations?view_op=medium_photo&user=m4hhCrYAAAAJ,369,14,9,19,9,0,0
156946,master of statistics,@unipa.ac.id,750,kwGY3bwAAAAJ,{'indices'},statistics|conservation|marine protected area,Dariani Matualage,https://scholar.google.com/citations?view_op=medium_photo&user=kwGY3bwAAAAJ,566,11,9,18,9,0,0
156947,Game and Wildlife Conservation Trust,@gwct.org.uk,749,UAYCYvQAAAAJ,{'indices'},Fisheries|Conservation|Population dynamics|Invasion ecology|Statistics,Stephen D. Gregory,https://scholar.google.com/citations?view_op=medium_photo&user=UAYCYvQAAAAJ,412,13,11,14,12,0,0
156948,Professor of Biology/ Botany,@ju.edu.jo,748,ee37ZJkAAAAJ,{'indices'},Plant Systematics and Anatomy|Conservation|Medicinal Plants|Biodiversity|Pollution,Sawsan AS  Oran,https://scholar.google.com/citations?view_op=medium_photo&user=ee37ZJkAAAAJ,359,15,11,22,11,0,0
156949,The Nature Conservancy,@tnc.org,745,ZG9AxoAAAAAJ,{'indices'},Conservation|geography|land-use planning|Africa,Anne M. Trainor,https://scholar.google.com/citations?view_op=medium_photo&user=ZG9AxoAAAAAJ,672,13,12,13,13,0,0
156950,"chaire en éco-conseil, UQAC",@uqac.ca,745,174sNcIAAAAJ,{'indices'},biology|conservation,Sylvie Bouchard,https://scholar.google.com/citations?view_op=medium_photo&user=174sNcIAAAAJ,268,15,10,17,10,0,0
156951,Natural History Museum,@nhm.ac.uk,745,biq3XfUAAAAJ,{'indices'},biodiversity|global change|invasion ecology|conservation|islands,Katia Sánchez Ortiz,https://scholar.google.com/citations?view_op=medium_photo&user=biq3XfUAAAAJ,740,5,5,4,4,0,0
156952,"CIBIO/InBIO, University of Porto",,743,NaB5xRoAAAAJ,{'indices'},Biogeography|phylogeography|herpetology|conservation|Trinidad and Tobago.,Michael Jowers,https://scholar.google.com/citations?view_op=medium_photo&user=NaB5xRoAAAAJ,418,17,12,26,18,0,0
