,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
208574,,,1361,5sVg2cAAAAAJ,{'indices'},Polymer,B Majumdar,https://scholar.google.com/citations?view_op=medium_photo&user=5sVg2cAAAAAJ,117,16,7,17,3,0,0
208575,"Post Doc Research Scholar, North Carolina State University",@ncsu.edu,1356,XUqRVLAAAAAJ,{'indices'},Nanotechnology|Energy storage-conversion|Polymer,Shu Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=XUqRVLAAAAAJ,835,16,15,20,16,0,0
208576,"Postdoc, School of Chemistry, University of Bristol. rhd.deng@gmail.com",@bristol.ac.uk,1351,la9sUV0AAAAJ,{'indices'},Polymer|Colloid|Self-assembly|Emulsion|Ink-jet printing,Renhua Deng,https://scholar.google.com/citations?view_op=medium_photo&user=la9sUV0AAAAJ,975,20,18,24,23,0,0
208577,"Associate Professor of Chemistry, King Fahd University of Petroleum and Minerals",@kfupm.edu.sa,1341,fgCw1oEAAAAJ,{'indices'},Polymer|Cell Encapsulation|Drug Delivery|Biomaterial|Corrosion,Jafar Mazumder,https://scholar.google.com/citations?view_op=medium_photo&user=fgCw1oEAAAAJ,993,19,13,28,19,0,0
208578,"Graduate Student, UIUC",@illinois.edu,1341,_Zsi-DcAAAAJ,{'indices'},Biomaterials|Polymer|Quantum Dots|Biosensor|Bioimaging,Liang Ma,https://scholar.google.com/citations?view_op=medium_photo&user=_Zsi-DcAAAAJ,980,19,16,23,22,0,0
208579,Aalto University,@aalto.fi,1338,YX7n0kUAAAAJ,{'indices'},Colloids|Polymer|Soft Condensed Matter|Self Assembly|Materials Chemistry,Peng Bo,https://scholar.google.com/citations?view_op=medium_photo&user=YX7n0kUAAAAJ,1074,22,20,28,28,0,0
208580,"Vice-Chancellor's Research Fellow, RMIT University",@rmit.edu.au,1337,owKrNFwAAAAJ,{'indices'},Polymer|Biomaterials|Smart and Medical textile|High Performance materials,Shadi Houshyar,https://scholar.google.com/citations?view_op=medium_photo&user=owKrNFwAAAAJ,666,18,15,29,25,0,0
208581,University of south florida,@mail.usf.edu,1336,aS8jDw4AAAAJ,{'indices'},renewable energy supercapacitor|polymer|thin film|electrochemistry,Farah Alvi,https://scholar.google.com/citations?view_op=medium_photo&user=aS8jDw4AAAAJ,712,13,11,15,14,0,0
208582,"University of California, Berkeley",@berkeley.edu,1335,IdNvgY0AAAAJ,{'indices'},Soft matter physics|electrolyte solution|polymer|gel|interfacial phenomena,Rui Wang,https://scholar.google.com/citations?view_op=medium_photo&user=IdNvgY0AAAAJ,809,21,18,27,22,0,0
208583,"Professor of Materials Engineering, University of Sao Paulo",@sc.usp.br,1335,0JtXscsAAAAJ,{'indices'},Polymer,Marcia Branciforti,https://scholar.google.com/citations?view_op=medium_photo&user=0JtXscsAAAAJ,697,21,15,33,21,0,0
208584,"Lecturer in Polymer chemistry, Institut de Science des Matériaux de Mulhouse (IS2M) …",@uha.fr,1335,bDUKDQgAAAAJ,{'indices'},Polymer,Abraham Chemtob,https://scholar.google.com/citations?view_op=medium_photo&user=bDUKDQgAAAAJ,734,22,15,48,25,0,0
208585,Southwest Jiaotong University,@home.swjtu.edu.cn,1333,zUR9iV4AAAAJ,{'indices'},Mechanics|Polymer,Han Jiang,https://scholar.google.com/citations?view_op=medium_photo&user=zUR9iV4AAAAJ,876,20,17,37,33,0,0
208586,"Instituto de Estructura de la Materia, CSIC, Madrid, Spain",@iem.cfmac.csic.es,1326,ZSw8w94AAAAJ,{'indices'},polymer|monte carlo|simulation,Javier Ramos Diaz,https://scholar.google.com/citations?view_op=medium_photo&user=ZSw8w94AAAAJ,582,21,14,43,20,0,0
208587,Center for Advanced Vehicular Systems,@msstate.edu,1313,jiOs3LgAAAAJ,{'indices'},Signal processing|Interatomic potential|Polymer|Material Design|Optimization,Sungkwang Mun,https://scholar.google.com/citations?view_op=medium_photo&user=jiOs3LgAAAAJ,784,9,9,9,9,0,0
208588,"Schrödinger, University of Notre Dame, University of Science and Technology of China",@schrodinger.com,1310,X0uPhd0AAAAJ,{'indices'},Heat transfer|Nanoscale|Polymer,Teng Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=X0uPhd0AAAAJ,1215,16,16,20,20,0,0
208589,Southern Taiwan University of Science and Technology,@stust.edu.tw,1307,ohBr9GwAAAAJ,{'indices'},Polymer|Nanomaterial|Composite,Cheng-Chien Wang,https://scholar.google.com/citations?view_op=medium_photo&user=ohBr9GwAAAAJ,323,11,10,11,10,0,0
208590,"Total, University of Texas, ADNOC",@total.com,1304,bvk88lIAAAAJ,{'indices'},EOR|Surfactant|Polymer|Geochemistry|Viscous Instability,David Levitt,https://scholar.google.com/citations?view_op=medium_photo&user=bvk88lIAAAAJ,784,16,15,24,20,0,0
208591,University of Chicago,@ucsd.edu,1301,IYNjSUkAAAAJ,{'indices'},Polymer,Zhao Wang,https://scholar.google.com/citations?view_op=medium_photo&user=IYNjSUkAAAAJ,1089,21,20,29,29,0,0
208592,North Carolina State Univerisity,@ncsu.edu,1297,zZTrzCoAAAAJ,{'indices'},Liquid Metal|Soft Matter|Soft Electronics|Polymer|Material Science,Yiliang Lin (林艺良),https://scholar.google.com/citations?view_op=medium_photo&user=zZTrzCoAAAAJ,1278,18,18,20,20,0,0
208593,"Professor of Physical Chemistry, Federal University of Rio de Janeiro",@iq.ufrj.br,1293,6BEXvf4AAAAJ,{'indices'},Organic Solar Cells|Renewable Energy|Polymer,Maria Luiza Miranda Rocco,https://scholar.google.com/citations?view_op=medium_photo&user=6BEXvf4AAAAJ,595,18,12,49,18,0,0
208594,University of Michigan-Ann Arbor,@umich.edu,1285,qyJZgBEAAAAJ,{'indices'},polymer|polymer coatings|CVD|biomaterials|polymer composites,Xiaopei Deng,https://scholar.google.com/citations?view_op=medium_photo&user=qyJZgBEAAAAJ,762,17,13,21,15,0,0
208595,Professor of Polymer Chemistry,@ukm.edu.my,1285,KoSaFCkAAAAJ,{'indices'},Polymer|Polyurethane|Star Polymer|Biomass,Khairiah Haji Badri,https://scholar.google.com/citations?view_op=medium_photo&user=KoSaFCkAAAAJ,796,18,14,28,23,0,0
208596,"Dept. of Polymer Eng., Sahand University of Technology, Tabriz-Iran",@sut.ac.ir,1284,EOMnjssAAAAJ,{'indices'},Polymer|Nanotechnology,B. Pourabbas,https://scholar.google.com/citations?view_op=medium_photo&user=EOMnjssAAAAJ,786,21,15,34,23,0,0
208597,Oak Ridge National Laboratory,@ornl.gov,1282,NT_KxI4AAAAJ,{'indices'},soft matter|x-ray/neutron scattering|lipid membrane|protein|polymer,Shuo Qian,https://scholar.google.com/citations?view_op=medium_photo&user=NT_KxI4AAAAJ,881,18,17,24,23,0,0
208598,"School of Engineering and Digital Sciences, Nazarbayev University",@nu.edu.kz,1279,PAAv_KMAAAAJ,{'indices'},Polymer|molecular modeling|interface,Yanwei Wang,https://scholar.google.com/citations?view_op=medium_photo&user=PAAv_KMAAAAJ,801,20,16,23,20,0,0
208599,Sichuan university,,1278,Irjk1DAAAAAJ,{'indices'},polymer,Ke Zeng,https://scholar.google.com/citations?view_op=medium_photo&user=Irjk1DAAAAAJ,1001,23,20,40,34,0,0
208600,"Chemistry Department, Universiti Pendidikan Sultan Idris",@fsmt.upsi.edu.my,1270,uV1U_OIAAAAJ,{'indices'},material science|polymer composite|polymer,Prof. Dr Ismail Zainol,https://scholar.google.com/citations?view_op=medium_photo&user=uV1U_OIAAAAJ,577,17,14,29,19,0,0
208601,"Professor of Chemistry, Fuzou University (meijin_lin@fzu.edu.cn)",,1267,rbVS2B0AAAAJ,{'indices'},polymer|supramolecules|organic synthesis electronics|transistor|crystal growth,Mei-Jin Lin (林梅金),https://scholar.google.com/citations?view_op=medium_photo&user=rbVS2B0AAAAJ,966,21,18,38,28,0,0
208602,"PhD Candidate, Temple University",@temple.edu,1262,uwXMFjkAAAAJ,{'indices'},Nanoparticles|Materials|Polymer,Farbod Alimohammadi,https://scholar.google.com/citations?view_op=medium_photo&user=uwXMFjkAAAAJ,964,16,16,18,18,0,0
208603,Samsung Electronics,@samsung.com,1260,sZxfvOQAAAAJ,{'indices'},Polymer|Semicondutor Materials|Thin film,JAE HYUN KIM,https://scholar.google.com/citations?view_op=medium_photo&user=sZxfvOQAAAAJ,510,14,10,18,10,0,0
208604,University of Toronto,@chem.utoronto.ca,1252,YYFGF34AAAAJ,{'indices'},Polymer,Graeme Cambridge,https://scholar.google.com/citations?view_op=medium_photo&user=YYFGF34AAAAJ,696,15,13,15,13,0,0
208605,"Rammohan College, 102/1 Raja Rammohan Roy Sarani, Kolkata, WB, INDIA, 700009",@soton.ac.uk,1250,XNxu5-UAAAAJ,{'indices'},Polymer|Membrane|Metal organic frameworks,Dr. Ashesh Garai,https://scholar.google.com/citations?view_op=medium_photo&user=XNxu5-UAAAAJ,652,15,11,18,11,0,0
208606,Korea Institute of Construction Technology,@kict.re.kr,1249,Ufq5Od8AAAAJ,{'indices'},finite element|polymer,Pyeong Jun Yoo,https://scholar.google.com/citations?view_op=medium_photo&user=Ufq5Od8AAAAJ,619,17,13,21,17,0,0
208607,"Associate Professor, Shiv Nadar Univeristy",@snu.edu.in,1248,XRS2rK4AAAAJ,{'indices'},Polymer|Green Chemistry|Nanomaterials|Drug delivery,Bimlesh Lochab,https://scholar.google.com/citations?view_op=medium_photo&user=XRS2rK4AAAAJ,1013,20,19,29,26,0,0
208608,Pusan National University,@pusan.ac.kr,1243,6b7IX_wAAAAJ,{'indices'},Polymer,Nam-Ju Jo,https://scholar.google.com/citations?view_op=medium_photo&user=6b7IX_wAAAAJ,432,18,12,35,16,0,0
208609,"IIT Kanpur, India",@iitk.ac.in,1238,yeRYCY4AAAAJ,{'indices'},Polymer|Bio-Polymer|Nanotechnology|Nanocomposites|Energy Storage,Bibekananda De,https://scholar.google.com/citations?view_op=medium_photo&user=yeRYCY4AAAAJ,1010,16,15,19,17,0,0
208610,"Senior Researcher, National Institute for Materials Sciece",@nims.go.jp,1238,vJF1UI8AAAAJ,{'indices'},Polymer|Biointerface|Biosensor|Tissue Engineering,Chiaki Yoshikawa,https://scholar.google.com/citations?view_op=medium_photo&user=vJF1UI8AAAAJ,414,16,12,23,14,0,0
208611,"Associate Professor of IAU, Researcher at Cornell University",@cornell.edu,1233,aQ4zxaEAAAAJ,{'indices'},Organic Chemistry|Polymer|Micro-encapsulation|Biomaterials|Catalyst,Amin Zarei,https://scholar.google.com/citations?view_op=medium_photo&user=aQ4zxaEAAAAJ,369,22,11,39,14,0,0
208612,professor of chemistry malek ashtar university,,1232,PFNtk1UAAAAJ,{'indices'},synthesis|Energetic materials|super critical fluid|polymer|plasticizer,Yadollah Bayat,https://scholar.google.com/citations?view_op=medium_photo&user=PFNtk1UAAAAJ,765,18,16,27,26,0,0
208613,"Assistant Professor of Department of Biomedical Engineering, National Yang Ming …",,1229,YJfxlJEAAAAJ,{'indices'},Polymer|Bio-Nanotechnology|Drug Delivery|Drug Controlled Release,Chun-Liang Lo,https://scholar.google.com/citations?view_op=medium_photo&user=YJfxlJEAAAAJ,386,16,13,16,16,0,0
208614,"Physics Department and Materials Science and Engineering Programme,Mahidol University",@mahidol.ac.th,1226,KUatbjQAAAAJ,{'indices'},polymer|materials science|nanotechnology,Toemsak Srikhirin,https://scholar.google.com/citations?view_op=medium_photo&user=KUatbjQAAAAJ,523,18,11,37,17,0,0
208615,"PhD., Professor, Zhejiang University",@zju.edu.cn,1220,xJm3BLsAAAAJ,{'indices'},Polymer|Polymer processing|Injection molding|Ultrasonic measurement|Magnetic levitation,Peng Zhao,https://scholar.google.com/citations?view_op=medium_photo&user=xJm3BLsAAAAJ,1088,21,21,39,37,0,0
208616,"Principal Scientist, CSIR-CLRI, India",@clri.res.in,1219,caqwlvsAAAAJ,{'indices'},Polymer|Surface|Leather,Debasis Samanta,https://scholar.google.com/citations?view_op=medium_photo&user=caqwlvsAAAAJ,670,19,13,26,19,0,0
208617,Professor of Radiation Chemistry,@eaea.org.eg,1216,k04Q2acAAAAJ,{'indices'},Polymer|Radiation|Biomaterials|Nanocomposites,Amr  El-hag Ali,https://scholar.google.com/citations?view_op=medium_photo&user=k04Q2acAAAAJ,476,18,11,28,15,0,0
208618,"Karnatak University,  JSS College, Vidyagiri, Dharwad",,1214,MfVgtDYAAAAJ,{'indices'},Chemistry|Polymer|1. Ion Exchange Membranes for …,Dr. Shrikant S. Kulkarni,https://scholar.google.com/citations?view_op=medium_photo&user=MfVgtDYAAAAJ,356,14,10,14,10,0,0
208619,western sydney university,@westernsydney.edu.au,1212,6nP8h28AAAAJ,{'indices'},Polymer|biomimicking|civil engineeing|material engineering,Bob Abtahi,https://scholar.google.com/citations?view_op=medium_photo&user=6nP8h28AAAAJ,716,8,7,8,6,0,0
208620,"Assistant Professor, Chemical and Biological Engineering, HKUST",@ust.hk,1208,mIJ8EBMAAAAJ,{'indices'},Nanoparticle|Polymer,Yoonseob Kim,https://scholar.google.com/citations?view_op=medium_photo&user=mIJ8EBMAAAAJ,998,13,13,13,13,0,0
208621,"Professor of Manufacturing Systems, Politecnico di Bari",@poliba.it,1201,iJJPdvYAAAAJ,{'indices'},injection molding|polymer|laser welding,Roberto SPINA,https://scholar.google.com/citations?view_op=medium_photo&user=iJJPdvYAAAAJ,712,21,15,28,22,0,0
208622,Forestry and Forest Products Research Insutitute,,1201,r5zLmKcAAAAJ,{'indices'},polymer,TOGAWA EIJI,https://scholar.google.com/citations?view_op=medium_photo&user=r5zLmKcAAAAJ,664,19,15,24,20,0,0
208623,"Henkel, Akron, Toledo, Minnesota, Michigan, IIT Kanpur, Bergquist",@henkel.com,1200,buruVCAAAAAJ,{'indices'},Polymer|Brush|polyelectrolyte|step growth polymerization|thermal management,Sanjay Misra,https://scholar.google.com/citations?view_op=medium_photo&user=buruVCAAAAAJ,213,20,10,26,10,0,0
208624,CIMAV,@cimav.edu.mx,1192,s-ERsckAAAAJ,{'indices'},Sensors|Nanotechnology|Polymer,Alfredo Márquez Lucero,https://scholar.google.com/citations?view_op=medium_photo&user=s-ERsckAAAAJ,311,21,9,39,8,0,0
208625,US Foresty Service Forest Products Laboratory,@fs.fed.us,1189,pZPDwRoAAAAJ,{'indices'},Polymer|adhesives|composites|nanocomposites|coatings,Greg Schueneman,https://scholar.google.com/citations?view_op=medium_photo&user=pZPDwRoAAAAJ,831,15,13,21,15,0,0
208626,professor of polymer engineering,,1189,wxQGR50AAAAJ,{'indices'},polymer|rubber|rheology,Mohammad Karrabi,https://scholar.google.com/citations?view_op=medium_photo&user=wxQGR50AAAAJ,884,21,18,37,31,0,0
208627,Engineer at Applied Materials,@amat.com,1188,LHJRckUAAAAJ,{'indices'},CVD|Self-Assembly|Polymer|Semiconductor,pramit manna,https://scholar.google.com/citations?view_op=medium_photo&user=LHJRckUAAAAJ,463,7,7,7,7,0,0
208628,Los Alamos National Laboratory,@lanl.gov,1185,libDApMAAAAJ,{'indices'},Polymer|Additive Manufacturing|3D Printing|Fuel Cell,Kwan-Soo Lee,https://scholar.google.com/citations?view_op=medium_photo&user=libDApMAAAAJ,650,19,13,25,18,0,0
208629,Istanbul Technical University,@itu.edu.tr,1185,rCmkiUsAAAAJ,{'indices'},Polymer|functional polymers|biomaterials|drug delivery|photopolymerization,Muhammet U Kahveci,https://scholar.google.com/citations?view_op=medium_photo&user=rCmkiUsAAAAJ,567,18,12,23,15,0,0
208630,"Yeungnam University, School of Chemical Engineering",@yu.ac.kr,1179,-iBDxhgAAAAJ,{'indices'},Polymer|Functional polymer|Conducting polymer|Nanomaterial|Supercapacitor,Sunghun Cho,https://scholar.google.com/citations?view_op=medium_photo&user=-iBDxhgAAAAJ,1022,17,16,21,20,0,0
208631,"University of Cambridge, University of Hokkaido",@cam.ac.uk,1178,JrnWuzAAAAAJ,{'indices'},polymer|optics,Gen Kamita,https://scholar.google.com/citations?view_op=medium_photo&user=JrnWuzAAAAAJ,910,12,11,13,12,0,0
208632,"Associate prof, Department of textile, I.Azad University, Arak branch, Arak, Iran",@iau-arak.ac.ir,1178,PwKoigsAAAAJ,{'indices'},textile|polymer|physics|nanotechnology|plasma,sheila shahidi,https://scholar.google.com/citations?view_op=medium_photo&user=PwKoigsAAAAJ,756,20,15,31,29,0,0
208633,"Scientist D, Dept. Biomaterial Science and Technology, Sree Chitra Tirunal Institute for …",@sctimst.ac.in,1169,928knA8AAAAJ,{'indices'},polymer|biomaterials|dental implants|antibiofilm coatings,manju saraswathy,https://scholar.google.com/citations?view_op=medium_photo&user=928knA8AAAAJ,752,14,13,17,15,0,0
208634,Sun Yat-sen University,@mail.sysu.edu.cn,1169,UeqTqlUAAAAJ,{'indices'},organic transistor|thin film|new building block|polymer|oligomer,WAN YUE,https://scholar.google.com/citations?view_op=medium_photo&user=UeqTqlUAAAAJ,704,19,15,19,17,0,0
208635,"Professor of Polymer Science and Engineering, Dankook University",@dankook.ac.kr,1167,ZpkLxf8AAAAJ,{'indices'},Polymer|Polymer Statistical Mechanics|Polymer Physical Chemistry,junhan cho,https://scholar.google.com/citations?view_op=medium_photo&user=ZpkLxf8AAAAJ,361,19,9,40,9,0,0
208636,"professor, physics & Astronomy, university of southern mississippi",@usm.edu,1165,uNTyFksAAAAJ,{'indices'},Statistical physics|polymer|peptide|and protein|bio-nano materials...,Ras B. Pandey,https://scholar.google.com/citations?view_op=medium_photo&user=uNTyFksAAAAJ,257,9,4,9,2,0,0
208637,Boston Children's Hospital; Harvard Medical School; The University of Akron;,@zips.uakron.edu,1164,fkDStAIAAAAJ,{'indices'},Polymer|Nanotechnology|Drug Delivery|Self-assembly|Electronic Materials,Wei Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=fkDStAIAAAAJ,990,17,16,21,20,0,0
208638,Head of Research & Development,@unistra.fr,1163,ArIFtc8AAAAJ,{'indices'},Polymer,Dr. Sofia Telitel,https://scholar.google.com/citations?view_op=medium_photo&user=ArIFtc8AAAAJ,754,20,18,25,24,0,0
208639,Izmir Institute of Technology,@iyte.edu.tr,1159,-zblxFgAAAAJ,{'indices'},Polymer|drug delivery|microbubble|Langmuir Blodgett films,Sevgi Kilic,https://scholar.google.com/citations?view_op=medium_photo&user=-zblxFgAAAAJ,369,12,10,12,10,0,0
208640,"Professor of Polymer Engineering, The University of Suwon",@suwon.ac.kr,1156,ENPWNkkAAAAJ,{'indices'},Rheology|Nanocomposite|Polymer|Particle|Emulsion,Seong Jae Lee,https://scholar.google.com/citations?view_op=medium_photo&user=ENPWNkkAAAAJ,653,16,10,28,11,0,0
208641,"Ph.D, Associate Professor, South China University of Technology",@scut.edu.cn,1147,1wXbo70AAAAJ,{'indices'},Polymer|solid state NMR|Nanomaterials,Rongchun Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=1wXbo70AAAAJ,992,18,17,36,34,0,0
208642,Phd Candidate,@berkeley.edu,1142,UaWX8soAAAAJ,{'indices'},Polymer|interfacial assembling|X Ray,Yufeng Jiang,https://scholar.google.com/citations?view_op=medium_photo&user=UaWX8soAAAAJ,1135,16,16,18,18,0,0
208643,Shanghai Jiao Tong University,@sjtu.edu.cn,1139,n--durYAAAAJ,{'indices'},polymer|glass|nanoconfinement,Yunlong Guo,https://scholar.google.com/citations?view_op=medium_photo&user=n--durYAAAAJ,747,16,13,19,15,0,0
208644,Northwestern University,@northwestern.edu,1133,6qAELVIAAAAJ,{'indices'},polymer|biology|heavy elements,Baofu Qiao,https://scholar.google.com/citations?view_op=medium_photo&user=6qAELVIAAAAJ,710,19,16,33,26,0,0
208645,Yildiz Technical University,@yildiz.edu.tr,1132,pJPdhtEAAAAJ,{'indices'},photopolymerization|UV-curing|photoinitiator|polymer|polymer synthesis,Demet Karaca Balta,https://scholar.google.com/citations?view_op=medium_photo&user=pJPdhtEAAAAJ,515,18,13,24,18,0,0
208646,The Dow Chemical Company,@dow.com,1129,vSB6Ck4AAAAJ,{'indices'},Polymer,Juan Tuberquia,https://scholar.google.com/citations?view_op=medium_photo&user=vSB6Ck4AAAAJ,775,6,5,6,3,0,0
208647,Chemence Inc,@chemence.com,1125,Cby8Zw4AAAAJ,{'indices'},Polymer|biomaterials|enzyme,Kwang Su Seo,https://scholar.google.com/citations?view_op=medium_photo&user=Cby8Zw4AAAAJ,292,18,10,24,10,0,0
208648,Thermo Fisher Scientific,@thermofisher.com,1119,Jzk5v4kAAAAJ,{'indices'},Polymer|Dye Chemistry|Nanomaterial|Surface Chemistry,Xin Wang,https://scholar.google.com/citations?view_op=medium_photo&user=Jzk5v4kAAAAJ,448,16,13,18,16,0,0
208649,Huazhong University of Science and Technology,@hust.edu.cn,1118,G86mGFEAAAAJ,{'indices'},Chemistry|Materials Science|Polymer|Pharmaceutics,Liang Luo,https://scholar.google.com/citations?view_op=medium_photo&user=G86mGFEAAAAJ,709,16,15,19,17,0,0
208650,"UES, Inc.",@ues.com,1115,66bC3bcAAAAJ,{'indices'},Ultra High Temperature Ceramics|Hypersonic applications|Flexible Electronics|Polymer|Composites,Richard Hahnkee Kim,https://scholar.google.com/citations?view_op=medium_photo&user=66bC3bcAAAAJ,902,15,14,22,20,0,0
208651,,@nims.go.jp,1110,NT_tJOIAAAAJ,{'indices'},Supramolecular Chemistry|Materials Science|Polymer|Hydrogels,Huynh Thien NGO,https://scholar.google.com/citations?view_op=medium_photo&user=NT_tJOIAAAAJ,625,19,15,25,22,0,0
208652,"School of Chemical Sciences, SRTM, University Naded.",,1109,XaenKuMAAAAJ,{'indices'},Medicinal Chemistry|Biorganic Chemistry|Polymer,BHASKAR DAWANE,https://scholar.google.com/citations?view_op=medium_photo&user=XaenKuMAAAAJ,571,21,14,35,23,0,0
208653,"Research Scientist, South Campus Instrument Center, School of Dental Medicine, University …",@buffalo.edu,1107,TzW6Qx4AAAAJ,{'indices'},block copolymer/surfactant|self-assembly|nanoparticle|polymer|superlattice,Biswajit Sarkar,https://scholar.google.com/citations?view_op=medium_photo&user=TzW6Qx4AAAAJ,789,16,12,18,16,0,0
208654,,@g.clemson.edu,1099,ixCnT8kAAAAJ,{'indices'},polymer,namrata tomer,https://scholar.google.com/citations?view_op=medium_photo&user=ixCnT8kAAAAJ,414,9,7,9,6,0,0
208655,Xiangtan University,@xtu.edu.cn,1095,hEDc2eQAAAAJ,{'indices'},Solid Mechanics|Viscoelasticity|Rheology|Polymer|Rubber,Wenbo Luo,https://scholar.google.com/citations?view_op=medium_photo&user=hEDc2eQAAAAJ,308,16,10,24,10,0,0
208656,University of Akron,@zips.uakron.edu,1095,ApFgSUEAAAAJ,{'indices'},Polymer|Nanotechnology|Material Science|Battery,Yu-Ming Chen,https://scholar.google.com/citations?view_op=medium_photo&user=ApFgSUEAAAAJ,1085,16,16,21,21,0,0
208657,H Huang,@dow.com,1088,FwFO180AAAAJ,{'indices'},Polymer|Material Science,Hua Huang,https://scholar.google.com/citations?view_op=medium_photo&user=FwFO180AAAAJ,223,19,8,32,7,0,0
208658,Nihon L'Oreal,@rd.loreal.com,1088,BZCsHlYAAAAJ,{'indices'},polymer|gel|color,Fumiyoshi IKKAI,https://scholar.google.com/citations?view_op=medium_photo&user=BZCsHlYAAAAJ,173,17,7,25,4,0,0
208659,Qingdao University of Science & Technology,@qust.edu.cn,1080,vckyU0sAAAAJ,{'indices'},polymer|elastomer|thermoplastic vulcanizate,Zhaobo Wang,https://scholar.google.com/citations?view_op=medium_photo&user=vckyU0sAAAAJ,447,18,10,29,10,0,0
208660,Development Chemist at Georgia-Pacific,,1079,An-fDB0AAAAJ,{'indices'},NMR|Polymer|Biomass|Cabohydrate|Forestry chemistry,Kun Cheng,https://scholar.google.com/citations?view_op=medium_photo&user=An-fDB0AAAAJ,625,13,12,13,12,0,0
208661,Harvard School of Engineering and Applied Sciences,@seas.harvard.edu,1075,0-ij3d8AAAAJ,{'indices'},Electrochemical Engineering|batteries|fuel cells|renewable energy|polymer,Zhijiang Tang,https://scholar.google.com/citations?view_op=medium_photo&user=0-ij3d8AAAAJ,805,14,13,14,13,0,0
208662,Tokyo Institute of Technology,,1061,UGdAko4AAAAJ,{'indices'},Polymer,Ishige,https://scholar.google.com/citations?view_op=medium_photo&user=UGdAko4AAAAJ,759,18,15,38,30,0,0
208663,"Donghua University, State Key Laboratory for Modification of Chemical Fibers and Polymer …",@dhu.edu.cn,1061,8qkNXcEAAAAJ,{'indices'},Thin film Technology|Polymer|Nano-composites|Functional fibers,Fatemeh (Elham) Zabihi,https://scholar.google.com/citations?view_op=medium_photo&user=8qkNXcEAAAAJ,983,19,18,26,26,0,0
208664,University of Groningen,,1053,u-45JZgAAAAJ,{'indices'},Polymer|Ferroelectrics|processing,Mengyuan Li,https://scholar.google.com/citations?view_op=medium_photo&user=u-45JZgAAAAJ,803,9,9,9,9,0,0
208665,"Prof,.Chemistry Dept, Faculity of science, Tanta University, Egypt.",@science.tanta.edu.eg,1053,EhBqabcAAAAJ,{'indices'},Polymer|Physical chemistry,Ahmed Rehab,https://scholar.google.com/citations?view_op=medium_photo&user=EhBqabcAAAAJ,233,20,9,31,8,0,0
208666,"Chemistry Education Study Program, Universitas Sebelas Maret",@staff.uns.ac.id,1047,QN7qX9UAAAAJ,{'indices'},Chemistry education|Science education|Polymer|Material,Mohammad Masykuri,https://scholar.google.com/citations?view_op=medium_photo&user=QN7qX9UAAAAJ,968,17,16,27,26,0,0
208667,UC Santa Barbara,@ucsb.edu,1040,Mx1VVFgAAAAJ,{'indices'},Materials|Polymer|CH Activation|Catalysis|Organometallic Chemistry,Yan-Qiao Chen,https://scholar.google.com/citations?view_op=medium_photo&user=Mx1VVFgAAAAJ,1034,10,10,10,10,0,0
208668,Korea Institute of Industrial Technology,@kitech.re.kr,1039,8_J1edcAAAAJ,{'indices'},Polymer|Nanofiber|Polymer physics,Hoik Lee,https://scholar.google.com/citations?view_op=medium_photo&user=8_J1edcAAAAJ,925,21,20,39,35,0,0
208669,EOS GmbH,@tum.de,1033,papSgDUAAAAJ,{'indices'},Surface Science|STM|X-Ray Spectroscopy|Polymer|Laser sintering,Sybille Fischer,https://scholar.google.com/citations?view_op=medium_photo&user=papSgDUAAAAJ,745,14,14,16,15,0,0
208670,苏州大学,@suda.edu.cn,1032,-utKcgIAAAAJ,{'indices'},Polymer|Gel|Sensor,胡亮 (Liang Hu),https://scholar.google.com/citations?view_op=medium_photo&user=-utKcgIAAAAJ,863,15,14,18,16,0,0
208671,Nanchang University,@email.ncu.edu.cn,1028,88X0WQoAAAAJ,{'indices'},chemistry|polymer,Qing Wan,https://scholar.google.com/citations?view_op=medium_photo&user=88X0WQoAAAAJ,917,18,18,18,18,0,0
208672,"Professore, Amirkabir University of Technology",@aut.ac.ir,1019,fIp7hD4AAAAJ,{'indices'},polymer|fiber science|textile,"Mohammad Haghighat Kish, m haghighatkish, m haghighat kish, mhkish, MH Kish",https://scholar.google.com/citations?view_op=medium_photo&user=fIp7hD4AAAAJ,446,19,12,28,15,0,0
208673,"South China University of Technology, Georgia Institute of Technology, University of North …",@live.unc.edu,1019,AbgQokYAAAAJ,{'indices'},Polymer|Soft Matter|Hydrogel|Bottlebrush|Elastomer,Xiaobo Hu,https://scholar.google.com/citations?view_op=medium_photo&user=AbgQokYAAAAJ,634,15,14,16,15,0,0
208674,İzmir Katip Çelebi Üniversitesi,@ikc.edu.tr,1015,DTnaxwIAAAAJ,{'indices'},polymer|electrospinning|sorption,Nesrin Horzum,https://scholar.google.com/citations?view_op=medium_photo&user=DTnaxwIAAAAJ,757,14,14,22,21,0,0
