id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year
1405,"The goal of this study was to quantitatively determine the recovery effects of herbal medicines (HM) on the cisplatin-induced nephrotoxicity. In the present study, the recovery effects of 239 HM on HEK 293 cells that had been damaged by cisplatin were evaluated by a mitochondrial activity MTS assay. After the first round of screening, candidate HM were selected based on a recovery rate of greater than 20%. The efficacy of the selected herbs was then determined by dose response kinetic analysis. Of the extracts evaluated, 7 HM (Paeonia suffruticosa (PS), Curcuma longa (CL), Centipeda minima (CM), Loranthus parasiticus (LP), Pulsatilla dahurica (PD), Sinapis alba (SA), and Scutellaria barbata (SB)) had a strong recovery effect on cisplatin-induced damage in HEK 293 cells. An LDH assay showed that LP, CM, SB, CL, SA, and PS had the best recovery effect, whereas a comet assay indicated that PS, SB, SA, PD …",Sung-Hwa Sohn and Hyojung Lee and Ji-young Nam and Sung-Hoon Kim and Hee-Jae Jung and Yangseok Kim and Minkyu Shin and Moochang Hong and Hyunsu Bae,39,6683892265681844648,Environmental Toxicology and Pharmacology,2,206-212,Elsevier,Screening of herbal medicines for the recovery of cisplatin-induced nephrotoxicity,https://www.sciencedirect.com/science/article/pii/S1382668909000726,28,2009
1406,"Oligonol is a novel catechin-rich biotechnology product. The role of oligonol in modulating intracellular signaling mechanisms was investigated with the view of demonstrating its potential chemopreventive effect and the ability to inhibit cell proliferation using the estrogen-responsive MCF-7 and the estrogen-unresponsive MDA-MB-231 human breast cancer cell lines. Cell survival assay indicated that Oligonol was cytotoxic to both cells. Oligonol triggered apoptosis as revealed by the morphological features typical of nucleus staining and the accumulation of sub-G1 peak. Treatment with 25 μg/ml Oligonol resulted in an activation of caspase-7 and up-regulation of Bad on MCF-7 cells, while the Oligonol (20 μg/ml) induced up-regulation of Bcl-2 protein in a time–response manner on MDA-MB-231 cells. ERK1/2 in both cells were inactivated after Oligonol treatment in a time-dependent manner, and also inactivated …",Eun-Hye Jo and Soo-Jin Lee and Nam-Shik Ahn and Joon-Suk Park and Jae-Woong Hwang and Sung-Hoon Kim and Okezie I Aruoma and Yong-Soon Lee and Kyung-Sun Kang,39,10654825965057104967,European journal of cancer prevention,4,342-347,LWW,Induction of apoptosis in MCF-7 and MDA-MB-231 breast cancer cells by Oligonol is mediated by Bcl-2 family regulation and MEK/ERK signaling,https://journals.lww.com/eurjcancerprev/Fulltext/2007/08000/Induction_of_apoptosis_in_MCF_7_and_MDA_MB_231.00008.aspx,16,2007
1407,"The taxonomic positions of two thermophilic actinomycetes isolated from soil were established in a polyphasic taxonomic study. The organisms were shown to have phenotypic properties typical of members of the genus Amycolatopsis and formed a distinct phyletic line in the Amycolatopsis methanolica 16S rDNA subclade. They also had many phenotypic properties in common and formed a genomic species that was closely related to, albeit distinct from, the type strain of A. methanolica. A range of phenotypic properties distinguished the isolates from representatives of all validly described species of Amycolatopsis. Genotypic and phenotypic data show that the two strains should be classified in the genus Amycolatopsis as a novel species, Amycolatopsis eurytherma sp. nov.; the type strain is strain NT202T (= DSM 44348T = NCIMB 13795T).",Bongcheol Kim and Nevzat Sahin and Geok Yuan Annie Tan and Jolanta Zakrzewska-Czerwinska and Michael Goodfellow,39,6865042854660491440,International journal of systematic and evolutionary microbiology,3,889-894,Microbiology Society,"Amycolatopsis eurytherma sp. nov., a thermophilic actinomycete isolated from soil.",https://www.microbiologyresearch.org/content/journal/ijsem/10.1099/00207713-52-3-889,52,2002
1408,"The INU genes of Kluyveromyces marxianus encode inulinases which are readily secreted from Saccharomyces cerevisiae into the culture medium. To evaluate the utility of the INU signal peptides for the secretion of heterologous proteins from S. cerevisiae, a variety of expression and secretion vectors were constructed with GAL10 promoter and GAL7 terminator. The coding sequence for human lipocortin‐1 (LC1) was inserted in‐frame with the INU signal sequences, and then the secretion efficiency and localization of LC1 were investigated in more detail and compared with those when being expressed by the vector with the MFα1 leader peptide. The vector systems with INU signal peptides secreted ca. 95% of the total LC1 expressed into the extracellular medium, while the MFα1 leader peptide‐containing vector resulted in very low secretion efficiency below 10%. In addition, recombinant human interleukin‐2 …",Bong Hyun Chung and Soo Wan Nam and Byung Moon Kim and Young Hoon Park,39,4984817337665020592,Biotechnology and bioengineering,4,473-479,"Wiley Subscription Services, Inc., A Wiley Company",Highly efficient secretion of heterologous proteins from Saccharomyces cerevisiae using inulinase signal peptides,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1097-0290(19960220)49:4%3C473::AID-BIT15%3E3.0.CO;2-B,49,1996
1409,"1. The contractile effects of platelet activating factor (PAF) were compared in the myometrium isolated from non-pregnant and pregnant rats. 2. In the non-pregnant myometrium, PAF, at a concentration of 0.1 microM, did not change muscle tension and induced only a small transient contraction at 10 microM. 3. The contractile responses to PAF increased with the progress of gestation. In the late pregnant myometrium (21 day after gestation), PAF (0.1 nM-10 microM) induced large and relatively sustained contractions. The threshold concentration of PAF was decreased by approximately 10,000 times and the maximum contraction was increased 5 times by day 21 of gestation. 4. PAF (10 microM) increased the cytosolic Ca2+ concentration ([Ca2+] i) and muscle contraction to levels higher than those induced by high K+ in the pregnant rat myometrium (day 21). Verapamil (10 microM), a voltage-dependent Ca2 …",Bo‐Kyung Kim and Hiroshi Ozaki and Sang‐Mog Lee and Hideaki Karaki,39,3604637142648597134,British journal of pharmacology,7,1211,Wiley-Blackwell,Increased sensitivity of rat myometrium to the contractile effect of platelet activating factor before delivery.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1908802/,115,1995
1410,"This study was designed to investigate the antitumor mechanism of Phytol in hepatocellular carcinomas including Huh7 and HepG2 cells in association with caspase dependent apoptosis and epithelial mesenchymal transition (EMT) signaling. Phytol significantly suppressed the viability of Huh7 and HepG2 cells. Also, Phytol significantly increased the sub G1 population and terminal deoxynucleotidyl transferase deoxyuridine triphosphate nick end labeling (TUNEL) positive cells in a concentration dependent manner in Huh7 and HepG2 cells. Consistently, Phytol cleaved poly (adenosine diphosphate‐ribose) polymerase (PARP), activated caspase‐9/3, and Bax attenuated the expression of survival genes such as Bcl‐2, Mcl‐1, and c‐Myc in Huh7 and HepG2 cells. Of note, Phytol also suppressed typical morphology change of EMT such as loss of cell adhesion and formation of fibroblast like mesenchymal cells in …",Chul‐Woo Kim and Hyun Joo Lee and Ji Hoon Jung and Yoon Hyeon Kim and Deok‐Beom Jung and Eun Jung Sohn and Jang Hoon Lee and Hong Jung Woo and Nam‐In Baek and Young Chul Kim and Sung‐Hoon Kim,38,5766162496602237910,Phytotherapy Research,7,1026-1031,,Activation of caspase‐9/3 and inhibition of epithelial mesenchymal transition are critically involved in antitumor effect of phytol in hepatocellular carcinoma cells,https://onlinelibrary.wiley.com/doi/abs/10.1002/ptr.5342,29,2015
1411,"Mammalian target of rapamycin (mTOR) enhances translation from a subset of messenger RNAs containing distinct 5′-untranslated region (UTR) sequence features. Here we identify 3′-UTR shortening of mRNAs as an additional molecular signature of mTOR activation and show that 3′-UTR shortening enhances the translation of specific mRNAs. Using genetic or chemical modulations of mTOR activity in cells or mouse tissues, we show that cellular mTOR activity is crucial for 3′-UTR shortening. Although long 3′-UTR-containing transcripts minimally contribute to translation, 3-′ UTR-shortened transcripts efficiently form polysomes in the mTOR-activated cells, leading to increased protein production. Strikingly, selected E2 and E3 components of ubiquitin ligase complexes are enriched by this mechanism, resulting in elevated levels of protein ubiquitination on mTOR activation. Together, these findings …",Jae-Woong Chang and Wei Zhang and Hsin-Sung Yeh and Ebbing P De Jong and Semo Jun and Kwan-Hyun Kim and Sun S Bae and Kenneth Beckman and Tae Hyun Hwang and Kye-Seong Kim and Do-Hyung Kim and Timothy J Griffin and Rui Kuang and Jeongsik Yong,38,18228746501666239458,Nature communications,1,1-9,Nature Publishing Group,mRNA 3′-UTR shortening is a molecular signature of mTORC1 activation,https://www.nature.com/articles/ncomms8218?origin=ppub,6,2015
1412,"Despite the antitumour effect of ursolic acid observed in several cancers, the underlying mechanism remains unclear. Thus, in the present study, the roles of AMP‐activated protein kinase (AMPK) and glycogen synthase kinase 3 beta (GSK3β) were examined in ursolic acid induced apoptosis in HepG2 hepatocellular carcinoma cells. Ursolic acid significantly exerted cytotoxicity, increased the sub‐G1 population and the number of ethidium homodimer and terminal deoxynucleotidyl transferase(TdT) mediated dUTP nick end labeling positive cells in HepG2 cells. Also, ursolic acid enhanced the cleavages of poly‐ADP‐ribose polymerase (PARP) and caspase3, attenuated the expression of astrocyte elevated gene (AEG1) and survivin in HepG2 cells. Interestingly, ursolic acid increased the phosphorylation of AMPK and coenzyme A carboxylase and also enhanced phosphorylation of GSK3β at inactive form serine 9 …",Hyun‐Soo Son and Hee Young Kwon and Eun Jung Sohn and Jang‐Hoon Lee and Hong‐Jung Woo and Miyong Yun and Sung‐Hoon Kim and Young‐Chul Kim,38,1483781799346432285,Phytotherapy Research,11,1714-1722,,Activation of AMP‐activated Protein Kinase and Phosphorylation of Glycogen Synthase Kinase3 β Mediate Ursolic Acid Induced Apoptosis in HepG2 Liver Cancer Cells,https://onlinelibrary.wiley.com/doi/abs/10.1002/ptr.4925,27,2013
1413,"The leaf extract of guava (Psidium cattleianum Sabine) has traditionally been used for the treatment of diarrhea and diabetes in East Asia and other countries. Recently, the leaf extract has been employed in the therapy of cancer, bacterial infections, and inflammation in experimental models. However, the exact mechanisms of how guava leaf extract inhibits tumor metastasis and invasion are still unknown. In the present study, we investigated in detail the molecular mechanism(s) responsible for the potential antimetastatic and antiinvasive effects of the butanol fraction of guava leaf extract (GBF). Interestingly, we observed for the first time that GBF suppressed both matrix metalloproteinases (MMP)-9 and MMP-2 expression and activity in part through the downregulation of the ERK1/2 activation in lung cancer cells. Also, importantly, the major components of the GBF were identified as d-glucuronic acid, quercetin 3 …",Inhwan Im and Kyung-Ran Park and Sung-Moo Kim and Chulwon Kim and Jeong Ha Park and Dongwoo Nam and Hyeung-Jin Jang and Bum Sang Shim and Kyoo Seok Ahn and Ashik Mosaddik and Gautam Sethi and Somi K Cho and Kwang Seok Ahn,38,7571284827048394017,Nutrition and cancer,2,255-266,Taylor & Francis Group,The Butanol Fraction of Guava (Psidium cattleianum Sabine) Leaf Extract Suppresses MMP-2 and MMP-9 Expression and Activity Through the Suppression of the …,https://www.tandfonline.com/doi/abs/10.1080/01635581.2012.642455,64,2012
1414,"Surgical resection remains the standard of care for operable early-stage non–small-cell lung cancer (NSCLC). However, some patients are not fit for surgery because of comorbidites such as chronic obstructive pulmonary disease (COPD) and other medical conditions. We aimed to evaluate pulmonary function and tumor volume before and after stereotactic body radiotherapy (SBRT) for patients with and without COPD in early-stage lung cancer.A review of prospectively collected data of Stage I and II lung cancers, all treated with SBRT, was performed. The total SBRT treatment was 60 Gy administered in three 20 Gy fractions. The patients were analyzed based on their COPD status, using their pretreatment pulmonary function test cutoffs as established by the American Thoracic Society guidelines (forced expiratory volume [FEV]% ≤50% predicted, FEV%/forced vital capacity [FVC …",Muath Bishawi and Bong Kim and William H Moore and Thomas V Bilfinger,38,12160465854808528523,International Journal of Radiation Oncology* Biology* Physics,1,e107-e110,Elsevier,Pulmonary function testing after stereotactic body radiotherapy to the lung,https://www.sciencedirect.com/science/article/pii/S0360301611002045,82,2012
1415,"The present study was conducted to investigate the effects of Baicalein (BE), which is hydrolyzed product of Baicalin (BA), on atopic dermatitis (AD). AD was induced in NC/Nga mice by DPE treatment. BE hydrogels treatment reduced the levels of skin severity scores. BE hydrogels treatment also decreased inflammatory cytokines such as TNF-α, IL-6, and its level in the serum. BE hydrogels treatment elevated IFN-γ level in the spleenocyte culture supernatant. Cell numbers in the skin positive to CD3+/CD69+, CCR3+, CD11b+/Gr-1+, B220+/IgE+ all of which were up-regulated in AD-induced mice were decreased and returned to normal levels. Histological examination showed that infiltration levels of immune cells in the skin of AD-induced NC/Nga mice were much improved by BE hydrogels treatment. These results thus suggest that BE can regulate molecular mediators and immune cells that are functionally …",Mi-Young Yun and Jae-Heon Yang and Dae-Keun Kim and Kwang-Jo Cheong and Hyang-Hee Song and Dong-Hee Kim and Kyu-Jin Cheong and Young-Il Kim and Sang-Chul Shin,38,4172317593561016402,International Immunopharmacology,9,1142-1148,Elsevier,Therapeutic effects of Baicalein on atopic dermatitis-like skin lesions of NC/Nga mice induced by dermatophagoides pteronyssinus,https://www.sciencedirect.com/science/article/pii/S1567576910002079,10,2010
1416,"Lung cancer is the most frequently diagnosed cancer and the leading cause of cancer deaths in the United States and Korea. We have previously demonstrated that osteopontin (OPN) induces cell invasion through inactivating cofilin. Inactivation of cofilin is mediated by the FAK/AKT/Rho-associated kinase (ROCK) pathway in human nonsmall cell lung cancer (NSCLC) cells. Zerumbone (1) has been shown to exert anticancer activities. In this study, whether and how 1 affects OPN-induced cell invasion was determined in NSCLC A549 cells. Results from Boyden chamber assays suggested that OPN induced invasion of A549 cells and that 1 strongly suppressed this activity without affecting cell viability. Compound 1 effectively inhibited OPN-induced protein expression of ROCK1, the phosphorylation of LIM kinase 1 and 2 (LIMK1/2), and cofilin. In addition, immunofluorescence staining showed that OPN caused a …",Chi Gu Kang and Hyo-Jeong Lee and Sung-Hoon Kim and Eun-Ok Lee,37,10636215429669767100,,1,156-160,American Chemical Society and American Society of Pharmacognosy,Zerumbone suppresses osteopontin-induced cell invasion through inhibiting the FAK/AKT/ROCK pathway in human non-small cell lung cancer A549 cells,https://pubs.acs.org/doi/abs/10.1021/acs.jnatprod.5b00796,79,2016
1417,"6‐shogaol (6SG), one of active ingredients in ginger (Zingiber officinale), is known to exhibit anti‐proliferative, anti‐metastatic, and pro‐apoptotic activities through a mechanism that is not fully elucidated. Because the aberrant activation of STAT3 and MAPKs have been associated with regulation of proliferation, invasion, and metastasis of tumors, we hypothesized that 6SG modulates the activation of STAT3 and MAPKs activation in tumor cells. We found that 6SG strongly inhibited constitutive phosphorylation of STAT3 through inhibition of the activation of upstream JAK2 and c‐Src kinases and nuclear translocation of STAT3 on both MDA‐MB231 and DU145 cells. Also, 6SG caused the activation of JNK, p38 MAPK, and ERK. Inhibition of ROS generation by N‐acetylcysteine (NAC) significantly prevented 6SG‐induced apoptosis. 6SG induced apoptosis as characterized by cleavage of PARP, accumulation of cells …",Sung‐Moo Kim and Chulwon Kim and Hang Bae and Jong Hyun Lee and Seung Ho Baek and Dongwoo Nam and Won‐Seok Chung and Bum Sang Shim and Seok‐Geun Lee and Sung‐Hoon Kim and Gautam Sethi and Kwang Seok Ahn,37,8090017104958762319,Molecular carcinogenesis,10,1132-1146,,6‐Shogaol exerts anti‐proliferative and pro‐apoptotic effects through the modulation of STAT3 and MAPKs signaling pathways,https://onlinelibrary.wiley.com/doi/abs/10.1002/mc.22184,54,2015
1418,"Despite an increasing need, there is limited experience of double-lumen endobronchial tube (DLT) placement using video laryngoscope. We evaluated DLT intubation using an OptiScope, a rigid video-stylet with a malleable tip derived from the Clarus Video System, in comparison with a Macintosh laryngoscope.After airway evaluation and anaesthetic induction, Cormack and Lehane (C and L) grade was initially assessed in all patients using a Macintosh laryngoscope before tracheal intubation. The trachea was then intubated using either a Macintosh laryngoscope (n=200) or an OptiScope® (n=200). Success rate, intubation time, number of attempts at intubation, vocal cord view during intubation, need for external manipulation, and the incidences of oral mucosal or dental injury were compared between the two devices …",M Yang and JA Kim and HJ Ahn and JW Choi and DK Kim and EA Cho,37,5382953462175964389,British journal of anaesthesia,6,990-995,Oxford University Press,Double-lumen tube tracheal intubation using a rigid video-stylet: a randomized controlled comparison with the Macintosh laryngoscope,https://academic.oup.com/bja/article-abstract/111/6/990/292049,111,2013
1419,"Context: Nobiletin is one of the citrus bioflavonoids and can be found in citrus fruits such as lemons, oranges, tangerines, and grapefruits. The most studied properties of nobiletin are its anti-inflammatory and anticancer activities.Objective: The exact mechanisms of how nobiletin inhibits tumor metastasis and invasion are still not fully understood. In this study, we screened various natural compounds to down-modulate the CXC chemokine receptor-4 (CXCR4) and matrix metallopeptidase-9 (MMP-9).Materials and methods: The effect of nobiletin on the constitutive expressions of CXCR4 and MMP-9, MMP-9 enzymatic activity, associated nuclear factor κB (NF-κB) and mitogen-activated protein kinases (MAPKs) activation, and tumor cell invasion in human breast cancer cells was investigated. CXCR4 and MMP-9 expression were evaluated via reverse transcription polymerase chain reaction (RT-PCR) and western …",Seung Ho Baek and Sung-Moo Kim and Dongwoo Nam and Jun-Hee Lee and Kyoo Seok Ahn and Seung-Hoon Choi and Sung-Hoon Kim and Bum Sang Shim and Il-Moo Chang and Kwang Seok Ahn,37,1003668480609547505,Pharmaceutical biology,10,1210-1218,Taylor & Francis,Antimetastatic effect of nobiletin through the down-regulation of CXC chemokine receptor type 4 and matrix metallopeptidase-9,https://www.tandfonline.com/doi/abs/10.3109/13880209.2012.664151,50,2012
1420,"Hyperlipidemia is an important factor to induce metabolic syndrome such as obesity, diabetes and cardiovascular diseases. Recently, some antihyperlipidemic agents from herbal medicines have been in the spotlight in the medical science field. Thus, the present study evaluated the antihyperlipidemic activities of the essential oil from the leaves of Pinus koraiensis SIEB (EOPK) that has been used as a folk remedy for heart disease. The reverse transcription polymerase chain reaction (RT‐PCR) revealed that EOPK up‐regulated low density lipoprotein receptor (LDLR) at the mRNA level as well as negatively suppressed the expression of sterol regulatory element‐binding protein (SREBP)‐1c, SREBP‐2, 3‐hydroxy‐3‐methyl‐glutaryl‐CoA reductase (HMGCR), fatty acid synthase (FAS) and glycerol‐3‐phosphate acyltransferase (GPAT) involved in lipid metabolism in HepG2 cells. Also, western blotting showed that …",Ji‐Hyun Kim and Hyo‐Jung Lee and Soo‐Jin Jeong and Min‐Ho Lee and Sung‐Hoon Kim,37,13116437778438295907,Phytotherapy Research,9,1314-1319,"John Wiley & Sons, Ltd",Essential Oil of Pinus koraiensis Leaves Exerts Antihyperlipidemic Effects via Up‐regulation of Low‐density Lipoprotein Receptor and Inhibition of Acyl‐coenzyme …,https://onlinelibrary.wiley.com/doi/abs/10.1002/ptr.3734,26,2012
1421,"Anthraquinones have been reported as phosphatase inhibitors. Therefore, anthraquinone derivatives were screened to identify a potent phosphatase inhibitor against the phosphatase of regenerating liver-3 (PRL-3). Emodin strongly inhibited phosphatase activity of PRL-3 with IC50 values of 3.5 μM and blocked PRL-3-induced tumor cell migration and invasion in a dose-dependent manner. Emodin rescued the phosphorylation of ezrin, which is a known PRL-3 substrate. The results of this study reveal that emodin is a PRL-3 inhibitor and a good lead molecule for obtaining a selective PRL-3 inhibitor.",Young-Min Han and Su-Kyung Lee and Dae Gwin Jeong and Seong Eon Ryu and Dong Cho Han and Dae Keun Kim and Byoung-Mog Kwon,37,15783094730768358232,Bioorganic & medicinal chemistry letters,1,323-326,Pergamon,Emodin inhibits migration and invasion of DLD-1 (PRL-3) cells via inhibition of PRL-3 phosphatase activity,https://www.sciencedirect.com/science/article/pii/S0960894X1101540X,22,2012
1422,"Signal transducer and activator of transcription 3 (STAT3) is an oncogenic transcription factor implicated in carcinogenesis. Here, the role of STAT3 pathway in the antitumor activity of an active ginseng saponin metabolite compound K (CK) was investigated in human multiple myeloma U266 cells. CK increased the cytotoxicity, accumulated the sub-G1 DNA population, cleaved poly (ADP-ribose) polymerase (PARP) and activated caspase-3 in U266 cells. Interestingly, CK inhibited phosphorylation of STAT3 and its upstream activators, the Janus activated kinase 1 (JAK1), but not JAK2. Furthermore, CK enhanced the expression of protein tyrosine phosphatase (PTP) SHP-1, but not PTEN. Additionally, CK down-regulated STAT3 target genes bcl-xL, bcl-2, survivin, cyclin E and cyclin D1. Conversely, PTP inhibitor pervanadate reversed CK-mediated STAT3 inactivation and cleavages of caspase-3 and PARP. Overall …",Sora Park and Hyo-Jung Lee and Soo-Jin Jeong and Hyo Sook Song and Minseok Kim and Hyo-Jeong Lee and Eun-Ok Lee and Dong-Hyun Kim and Kyoo Seok Ahn and Sung-Hoon Kim,37,4540083426415060755,Food and chemical toxicology,6,1367-1372,Pergamon,Inhibition of JAK1/STAT3 signaling mediates compound K-induced apoptosis in human multiple myeloma U266 cells,https://www.sciencedirect.com/science/article/pii/S0278691511000901,49,2011
1423,"The binding of interleukin-6 (IL-6) cytokine family ligands to the gp130 receptor complex activates the Janus kinase (JAK)/signal transducer and activator of transcription 3 (STAT3) signal transduction pathway, where STAT3 plays an important role in cell survival and tumorigenesis. Constitutive activation of STAT3 has been frequently observed in many cancer tissues, and thus, blocking of the gp130 signaling pathway, at the JAK level, might be a useful therapeutic approach for the suppression of STAT3 activity, as anticancer therapy. AG490 is a tyrphostin tyrosine kinase inhibitor that has been extensively used for inhibiting JAK2 in vitro and in vivo. In this study, we demonstrate a novel mechanism associated with AG490 that inhibits the JAK/STAT3 pathway. AG490 induced downregulation of gp130, a common receptor for the IL-6 cytokine family compounds, but not JAK2 or STAT3, within three hours of exposure. The downregulation of gp130 was not caused by enhanced degradation of gp130 or by inhibition of mRNA transcription. It most likely occurred by translation inhibition of gp130 in association with phosphorylation of the eukaryotic initiation factor-2α. The inhibition of protein synthesis of gp130 by AG490 led to immediate loss of mature gp130 in cell membranes, due to its short half-life, thereby resulting in reduction in the STAT3 response to IL-6. Taken together, these results suggest that AG490 blocks the STAT3 activation pathway via a novel pathway.",In Seo and Hyun Kyoung Lee and Yoon Kyung Shin and Sang Hwa Lee and Su-Yeong Seo and Ji Wook Park and Hwan Tae Park,37,17469932930605676446,The Korean Journal of Physiology & Pharmacology,2,131-138,,Janus kinase 2 inhibitor AG490 inhibits the STAT3 signaling pathway by suppressing protein translation of gp130,http://scholar.google.com/scholar?cluster=17469932930605676446&hl=en&oi=scholarr,13,2009
1424,"Development of effective agents for treatment of hormone-refractory prostate cancer (HRPC) has become a national medical priority. d-Allose is a monosaccharide (C-3 epimer of glucose) distributed rarely in nature; because of its scarcity and cost, the biological effect has hardly been studied. In the present study, we demonstrated the inhibitory action of d-allose on proliferation of human HRPC cell lines, DU145 and PC-3 in a dose- and time-dependent manner, while human normal prostate epithelial (NPE) cell line, PrEC showed no remarkable effect. In vitro treatment of d-allose resulted in the alteration of Bcl-2/Bax ratio in favor of apoptosis (programmed cell death, PCD) in both the HRPC cell lines, which was associated with the lowering of mitochondrial transmembrane potential (Δψm) and the release of cytochrome C (cyt C), the cleavage of caspase 3 and poly (ADP-ribose) polymerase (PARP), and the …",Nibedita Naha and Hae Young Lee and Mi Ja Jo and Bong Chul Chung and Sung Hoon Kim and Myeong Ok Kim,37,12581983876350883469,Apoptosis,9,1121-1134,Springer US,Rare sugar d-allose induces programmed cell death in hormone refractory prostate cancer cells,https://link.springer.com/article/10.1007/s10495-008-0232-7,13,2008
1425,"Effects on structural characteristics of growth temperature and Si doping in GaN thin films grown on high temperature GaN was investigated. GaN/GaN homojunction structure was grown via metalorganic chemical vapour deposition at intermediate temperature (IT, 840°C) with various Si doping concentrations. V-shaped pits are observed on the surface of the undoped GaN grown at IT by atomic force microscopy analysis. Two beam images by transmission electron microscopy show that only screw- and mixed-type component of dislocations contributes to pit formation. Moderate Si doping reduces pit density but the over-doping of Si deteriorates the IT-GaN property by forming pits again. Not all pits are related with threading dislocations but some of them are observed in the dislocation free area of high Si-doped GaN.",Kwang Suk Son and Dong Gyu Kim and Hyung Koun Cho and Kyuhan Lee and Sunwoon Kim and Keunseop Park,37,2491590792026245723,Journal of crystal growth,1,50-54,North-Holland,Formation of V-shaped pits in GaN thin films grown on high temperature GaN,https://www.sciencedirect.com/science/article/pii/S0022024803016889,261,2004
1426,"Osteopontin (OPN) is involved in tumor progression such as invasion and metastasis, and poor prognosis of lung cancer. However, how OPN affects the invasive behavior of lung cancer is not well defined. Here, we examined the underlying molecular mechanism of OPN-induced invasion in human non-small cell lung cancer (NSCLC) cell lines including A549 cells. OPN markedly increased the phosphorylation of LIM kinase 1 and 2 (LIMK1/2), and cofilin without affecting their total forms. The expression of Rho-associated kinase 1 (ROCK1), but not p21-activated kinase 1 and 2 (PAK1/2), was increased by OPN treatment as an upstream effector of LIMK/cofilin. The phosphorylation of cofilin by OPN was suppressed when cells were pretreated with ROCK inhibitor Y27632 by Western blot. Moreover, it verified that OPN inactivated cofilin through ROCK signaling in other NSCLC cell lines. OPN induced the …",Chi Gu Kang and Hwa Jeong Han and Hyo-Jeong Lee and Sung-Hoon Kim and Eun-Ok Lee,36,4363042415246698527,Bioorganic & medicinal chemistry letters,9,1956-1960,Pergamon,Rho-associated kinase signaling is required for osteopontin-induced cell invasion through inactivating cofilin in human non-small cell lung cancer cell lines,https://www.sciencedirect.com/science/article/pii/S0960894X15002206,25,2015
1427,"Our group previously reported that tanshinone IIA induced apoptosis via a mitochondria dependent pathway in LNCaP prostate cancer cells. In the present study, the roles of androgen receptor (AR) and p53 signaling pathways were investigated in tanshinone IIA‐induced G1 arrest in LNCaP cells. Tanshinone IIA significantly inhibited the growth and proliferation of LNCaP cells by colony formation and BrdU incorporation assays, respectively. Tanshinone IIA induced cell cycle arrest at G1 phase and down‐regulated cyclin D1, CDK2 and CDK4. Furthermore, tanshinone IIA activated the phosphorylation of p53 at Ser 15 residue and its downstream p21 and p27. Additionally, tanshinone IIA suppressed the expression of AR and prostate specific antigen (PSA). Conversely, silencing p53 using its specific siRNA reversed cyclin D1 expression inhibited by tanshinone IIA. However, knockdown of AR had no effect on the …",Suk‐Hyun Won and Hyo‐Jeong Lee and Soo‐Jin Jeong and Junxuan Lü and Sung‐Hoon Kim,36,5377617295121548180,Phytotherapy Research,5,669-674,"John Wiley & Sons, Ltd",Activation of p53 signaling and inhibition of androgen receptor mediate tanshinone IIA induced G1 arrest in LNCaP prostate cancer cells,https://onlinelibrary.wiley.com/doi/abs/10.1002/ptr.3616,26,2012
1428,"To investigate the correlation of trough imatinib mesylate (IM) levels with cytogenetic or molecular responses, we measured trough IM levels in patients with chronic myeloid leukemia, chronic phase (CML-CP), at 6 months of treatment with a standard dose of IM. Eighty-seven newly diagnosed patients with CML-CP were prospectively enrolled. Seventy-eight patients (89.7%) showed an optimal response (complete or partial cytogenetic response) at 6 months. Trough IM levels were 1378 ± 725 ng/mL. When categorized into two groups, there was a statistically significant difference in numbers of patients with optimal and suboptimal responses at 6 months (group with <1000: 80.6% vs. 19.4%; ≥1000: 94.6% vs. 5.4%; p = 0.032), and in numbers of patients with early major molecular response (early-MMR) and without MMR at 6 months (group with <1000: 3.2% vs. 96.8%; ≥1000: 21.4% vs. 78.6%; p = 0.047 …",Sang Kyun Sohn and Suk Joong Oh and Byung Soo Kim and Hun Mo Ryoo and Joo Seop Chung and Young Don Joo and Soo Mee Bang and Chul Won Jung and Dong Hwan Kim and Sung Soo Yoon and Ho Kim and Hong Ghi Lee and Jong Ho Won and Yoo Hong Min and June Won Cheong and Joon Seong Park and Ki Seong Eom and Myung Soo Hyun and Min Kyoung Kim and Hawk Kim and Moo Rim Park and Jinny Park and Chul Soo Kim and Hyeoung Joon Kim and Yeo Kyeoung Kim and Eun Kyung Park and Dae Young Zang and Deog Yeon Jo and Joon Ho Moon and Seon Yang Park,36,7380298434317309257,Leukemia & lymphoma,6,1024-1029,Taylor & Francis,Trough plasma imatinib levels are correlated with optimal cytogenetic responses at 6 months after treatment with standard dose of imatinib in newly diagnosed chronic myeloid …,https://www.tandfonline.com/doi/abs/10.3109/10428194.2011.563885,52,2011
