id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
13110,"Only 10 different V β gene segments were found when the sequences of 15 variable (V β) genes of the mouse T-cell receptor were examined. From this analysis we calculate that the total number of expressed V β gene segments may be 21 or fewer, which makes the expressed germline V β repertoire much smaller than that of the immunoglobulin heavy-chain or light-chain genes. We suggest that βchain somatic diversification is concentrated at the V β− D β− J β junctions.",Richard K Barth and Byung S Kim and Nancy C Lan and Tim Hunkapiller and Nancy Sobieck and Astar Winoto and Howard Gershenfeld and Craig Okada and Dan Hansburg and Irving L Weissman and Leroy Hood,328,13828235322963526824,Nature,6028,517-523,Nature Publishing Group,The murine T-cell receptor uses a limited repertoire of expressed V β gene segments,https://www.nature.com/articles/316517a0,316,1985,/scholar?cites=13828235322963526824,TQ8RcVgAAAAJ:GnPB-g6toBAC
13111,"A fundamental question about the mechanism of antibody formation is concerned with the manner of inheritance of the structural genes which code for the different antibody molecules. Are the structural genes inherited as many preformed units (germ-line theory), or are only a few genes inherited, and diversity generated from these during differentiation of the immune system (somatic theory)? This is basically a question about evolution of proteins, and we have approached it from this point of view.The evolution of light chains has been studied in two ways. In one we have carried out immunological, peptide mapping, and terminal sequence studies on pooled light chains from a number of vertebrate species. All animals have light chains analogous to L and/or K classes, though the relative amounts vary widely. No other class of light chains was found.",L Hood and WR Gray and BG Sanders and WJ Dreyer,328,4555803272915739356,Cold Spring Harbor Symposia on Quantitative Biology,,133-146,Cold Spring Harbor Laboratory Press,Light chain evolution,http://symposium.cshlp.org/content/32/133.short,32,1967,/scholar?cites=4555803272915739356,TQ8RcVgAAAAJ:eJjLl3UG7CkC
13112,"The complete variable region sequences from ten antibodies and two myeloma proteins binding α-1,3 dextran have been determined. The diversity patterns of these homogeneous antibody molecules suggest that the variable regions of heavy chains are encoded by separate variable (V) and joining (J) gene segments. The most striking feature of these data is the extensive sequence variability of a region that we denote the D (diversity) segment which is located at the junction between the V and J segments in the centre of the third hypervariable region. The D segment diversity may arise from a novel somatic mutational mechanism or may be encoded by multiple D gene segments. For the first time, the amino acid sequence correlates of several V region idiotypes are determined.",J Schilling and B Clevinger and JM Davie and L Hood,321,4539775970516518513,Nature,5742,35-40,Nature Publishing Group UK,Amino acid sequence of homogeneous antibodies to dextran and DNA rearrangments in heavy chain V-region gene segments,https://link.springer.com/content/pdf/10.1038/283035a0.pdf,283,1980,/scholar?cites=4539775970516518513,TQ8RcVgAAAAJ:J_g5lzvAfSwC
13113,"Death Effector Domains (DEDs) have been known to mediate the recruitment of Caspase 8 and its homologs to the aggregated death-inducing signaling complex (DISC), consisting of the death domain (DD)-containing receptors and various signaling proteins. In addition, several viruses were recently shown to encode proteins with DEDs (also called FLICE inhibitory proteins or vFLIPs) which have the ability of blocking cell death induced by DD-containing receptors. We provide evidence that vFLIPs can also modulate the NF-κB pathway and physically interact with several signaling proteins, such as the TRAFs, RIP, NIK and the IKKs. Modulation of the NF-κB pathway may play a role in the natural history of infection by these viruses.",Preet M Chaudhary and Alan Jasmin and Michael T Eby and Leroy Hood,319,5279584289805541440,Oncogene,42,5738-5746,Nature Publishing Group,Modulation of the NF-κB pathway by virally encoded death effector domains-containing proteins,https://www.nature.com/articles/1202976,18,1999,/scholar?cites=5279584289805541440,TQ8RcVgAAAAJ:RVqaWcrwK10C
13114,,Michael W Hunkapiller and Leroy E Hood,319,1735774168700931613,,,486-493,Academic Press,[43] Analysis of phenylthiohydantoins by ultrasensitive gradient high-performance liquid chromatography,https://www.sciencedirect.com/science/article/pii/S0076687983910455,91,1983,/scholar?cites=1735774168700931613,TQ8RcVgAAAAJ:ns9cj8rnVeAC
13115,"Activation of the cascade of proteolytic caspases has been identified as the final common pathway of apoptosis in diverse biological systems. We have isolated a gene, termed MRIT, that possesses overall sequence homology to FLICE (MACH), a large prodomain caspase that links the aggregated complex of the death domain receptors of the tumor necrosis factor receptor family to downstream caspases. However, unlike FLICE, the C-terminal domain of MRIT lacks the caspase catalytic consensus sequence QAC(R/Q)G. Nonetheless MRIT activates caspase-dependent death. Using yeast two-hybrid assays, we demonstrate that MRIT associates with caspases possessing large and small prodomains (FLICE, and CPP32/YAMA), as well as with the adaptor molecule FADD. In addition, MRIT simultaneously and independently interacts with BclXL and FLICE in mammalian cells. Thus, MRIT is a mammalian protein …",David KM Han and Preet M Chaudhary and Michael E Wright and Cynthia Friedman and Barbara J Trask and Rodney T Riedel and Dale G Baskin and Stephen M Schwartz and Leroy Hood,315,16442534980725585914,Proceedings of the National Academy of Sciences,21,11333-11338,National Academy of Sciences,"MRIT, a novel death-effector domain-containing protein, interacts with caspases and BclXL and initiates cell death",https://www.pnas.org/content/94/21/11333.short,94,1997,/scholar?cites=16442534980725585914,TQ8RcVgAAAAJ:dMpQl7XwOw4C
13116,The environment significantly influences the dynamic expression and assembly of all components encoded in the genome of an organism into functional biological networks. We have constructed a model for this process in Halobacterium salinarum NRC-1 through the data-driven discovery of regulatory and functional interrelationships among ∼80% of its genes and key abiotic factors in its hypersaline environment. Using relative changes in 72 transcription factors and 9 environmental factors (EFs) this model accurately predicts dynamic transcriptional responses of all these genes in 147 newly collected experiments representing completely novel genetic backgrounds and environments—suggesting a remarkable degree of network completeness. Using this model we have constructed and tested hypotheses critical to this organism's interaction with its changing hypersaline environment. This study supports the …,Richard Bonneau and Marc T Facciotti and David J Reiss and Amy K Schmid and Min Pan and Amardeep Kaur and Vesteinn Thorsson and Paul Shannon and Michael H Johnson and J Christopher Bare and William Longabaugh and Madhavi Vuthoori and Kenia Whitehead and Aviv Madar and Lena Suzuki and Tetsuya Mori and Dong-Eun Chang and Jocelyne DiRuggiero and Carl H Johnson and Leroy Hood and Nitin S Baliga,312,7043711099261276274,Cell,7,1354-1365,Cell Press,A predictive model for transcriptional control of physiology in a free living cell,https://www.sciencedirect.com/science/article/pii/S009286740701416X,131,2007,/scholar?cites=7043711099261276274,TQ8RcVgAAAAJ:Tiz5es2fbqcC
13117,"It has been postulated that the variable region of the β-polypeptide of the murine T-cell antigen receptor is encoded by three distinct germ-line gene segments—variable (V β), diversity (D β) and joining (J β)—that are rearranged to generate a V β gene. Germ-line V β and J β gene segments have been isolated previously. Here we report the isolation and characterization of two germ-line D β gene segments that have recognition signals for DNA rearrangement strikingly similar to those found in the three immunoglobulin gene families and in V β and J β gene segments. The D β and J β segments can join in the absence of V β gene segment rearrangement and these rearranged sequences are transcribed in some T cells.",Gerald Siu and Mitchell Kronenberg and Erich Strauss and Regina Haars and Tak W Mak and Leroy Hood,312,9167312295111925827,Nature,5984,344-349,Nature Publishing Group,"The structure, rearrangement and expression of D β gene segments of the murine T-cell antigen receptor",https://www.nature.com/articles/311344a0,311,1984,/scholar?cites=9167312295111925827,TQ8RcVgAAAAJ:RGFaLdJalmkC
13118,"The genes of the major histocompatibility complex code for cell-surface molecules that play an important role in the generation of the immune response. These genes and molecules have been studied intensively over the last five decades by geneticists, biochemists, and immunologists, but only recently has the isolation of the genes by molecular biologists facilitated their precise characterization. Many surprising findings have been made concerning their structure, multiplicity, organization, function, and evolution.",Michael Steinmetz and Leroy Hood,301,6045714626001705877,Science,4625,727-733,American Association for the Advancement of Science,Genes of the major histocompatibility complex in mouse and man,https://science.sciencemag.org/content/222/4625/727.abstract,222,1983,/scholar?cites=6045714626001705877,TQ8RcVgAAAAJ:3s1wT3WcHBgC
13119,We report the nucleotide sequence of a gene encoding the constant region of a human immnnoglobulin γ1 heavy chain (Cγ1). A comparison of this sequence with those of the Cγ2 and Cγ4 genes reveals that these three human Cγ genes share considerable homology in both coding and noncoding regions. The nucleotide sequence differences indicate that these genes diverged from one another approximately 6–8 million years ago. An examination of hinge exons shows that these coding regions have evolved more rapidly than any other areas of the Cγ genes in terms of both base substitution and deletion–insertion events. Coding sequence diversity also is observed in areas of CH domains which border the hinge.,Jay W Ellison and Bennett J Berson and Leroy E Hood,299,5710274796161337587,Nucleic Acids Research,13,4071-4079,Oxford University Press,The nucleotide sequence of a human immnnoglobulin Cγl gene,https://academic.oup.com/nar/article-abstract/10/13/4071/1138948,10,1982,/scholar?cites=5710274796161337587,TQ8RcVgAAAAJ:pyW8ca7W8N0C
13120,"Post-translational modification of the scrapie prion protein (PrP) is thought to account for the unusual features of this protein. Molecular cloning of a PrP cDNA identified two potential Asn-linked glycosylation sites. Both the scrapie (PrPSc) and cellular (PrPC) isoforms were susceptible to digestion by peptide N-glycosidase F (PNGase F) but resistant to endoglycosidase H as measured by migration in sodium dodecyl sulfate-polyacrylamide gel electrophoresis. PNGase F digestion of PrPC yielded two proteins of Mr 26K and 28K; however, the 26-k species was only a minor component. In contrast, PNGase F digestion of PrPSc yielded equimolar amounts of two proteins of Mr 26K and 28K. The significance of this altered stoichiometry between the 26- and 28-kDa deglycosylated forms of PrP during scrapie infection remains to be established. Both isoforms as well as PrP 27–30, which is produced by limited proteolysis …",Tokuko Haraguchi and Susan Fisher and Sigvard Olofsson and Tamao Endo and Darlene Groth and Anthony Tarentino and David R Borchelt and David Teplow and Leroy Hood and Alma Burlingame and Erik Lycke and Akira Kobata and Stanley B Prusiner,298,6622203850391825989,Archives of biochemistry and biophysics,1,1-13,Academic Press,Asparagine-linked glycosylation of the scrapie and cellular prion proteins,https://www.sciencedirect.com/science/article/pii/0003986189904098,274,1989,/scholar?cites=6622203850391825989,TQ8RcVgAAAAJ:cFHS6HbyZ2cC
13121,"Adenocarcinomas of the prostate can be categorized into tumor grades based on the extent to which the cancers histologically resemble normal prostate glands. Because grades are surrogates of intrinsic tumor behavior, characterizing the molecular phenotype of grade is of potential clinical importance. To identify molecular alterations underlying prostate cancer grades, we used microdissection to obtain specific cohorts of cancer cells corresponding to the most common Gleason patterns (patterns 3, 4, and 5) from 29 radical prostatectomy samples. We paired each cancer sample with matched benign lumenal prostate epithelial cells and profiled transcript abundance levels by microarray analysis. We identified an 86-gene model capable of distinguishing low-grade (pattern 3) from high-grade (patterns 4 and 5) cancers. This model performed with 76% accuracy when applied to an independent set of 30 primary …",Lawrence True and Ilsa Coleman and Sarah Hawley and Ching-Ying Huang and David Gifford and Roger Coleman and Tomasz M Beer and Edward Gelmann and Milton Datta and Elahe Mostaghel and Beatrice Knudsen and Paul Lange and Robert Vessella and Daniel Lin and Leroy Hood and Peter S Nelson,296,14186397639751405430,Proceedings of the National Academy of Sciences,29,10991-10996,National Academy of Sciences,A molecular correlate to the Gleason grading system for prostate adenocarcinoma,https://www.pnas.org/content/103/29/10991.short,103,2006,/scholar?cites=14186397639751405430,TQ8RcVgAAAAJ:eflP2zaiRacC
13122,"We describe a microchip designed to quantify the levels of a dozen cytoplasmic and membrane proteins from single cells. We use the platform to assess protein–protein interactions associated with the EGF-receptor-mediated PI3K signaling pathway. Single-cell sensitivity is achieved by isolating a defined number of cells (n = 0–5) in 2 nL volume chambers, each of which is patterned with two copies of a miniature antibody array. The cells are lysed on-chip, and the levels of released proteins are assayed using the antibody arrays. We investigate three isogenic cell lines representing the cancer glioblastoma multiforme, at the basal level, under EGF stimulation, and under erlotinib inhibition plus EGF stimulation. The measured protein abundances are consistent with previous work, and single-cell analysis uniquely reveals single-cell heterogeneity, and different types and strengths of protein–protein interactions. This …",Qihui Shi and Lidong Qin and Wei Wei and Feng Geng and Rong Fan and Young Shik Shin and Deliang Guo and Leroy Hood and Paul S Mischel and James R Heath,290,11586623648827030803,Proceedings of the National Academy of Sciences,2,419-424,National Academy of Sciences,Single-cell proteomic chip for profiling intracellular signaling pathways in single tumor cells,https://www.pnas.org/content/109/2/419.short,109,2012,/scholar?cites=11586623648827030803,TQ8RcVgAAAAJ:LdasjJ6CEcoC
13123,"We constructed cDNA libraries from poly(A)+ RNA isolated from cell lines of two different inbred strains of mice, and screened the libraries with a cDNA clone encoding a human transplantation antigen. Three cDNA clones were identified, sequenced and found to encode amino acid sequences highly homologous to portions of a known mouse transplantation antigen. Comparison of the cDNA sequences of mouse transplantation antigens with the constant region domains of the mouse immunoglobulin μ gene reveals a striking homology, which suggests that the two genes share a common ancestor. Antibody genes undergo DNA rearrangements during B cell differentiation that are correlated with their expression. In contrast, DNA blots with these cDNA probes suggest that the genes for the transplantation antigens are not rearranged in the genomes of liver or embryo cells, which express these antigens, as compared …",Michael Steinmetz and John G Frelinger and Douglas Fisher and Tim Hunkapiller and Dennis Pereira and Sherman M Weissman and Hiroshi Uehara and Stanley Nathenson and Leroy Hood,290,370895422022713133,Cell,1,125-134,Cell Press,Three cDNA clones encoding mouse transplantation antigens: homology to immunoglobulin genes,https://www.sciencedirect.com/science/article/pii/0092867481905080,24,1981,/scholar?cites=370895422022713133,TQ8RcVgAAAAJ:35N4QoGY0k4C
13124,"The nature of the genetic control of antibody variabilqity is one of the most fascinating and approachable problems in mammalian genetics. Vertebrate organisms appear to be capable of synthesizing thousands of diSerent antibody sequences, each presumably encoded by a diSerent antibody genae. How then do these genes arise? The somatic theory of antibody diversity postulates that antibody genes arise by hypermutation from a few germ line genes during somatic differentiation. In contrast, the germ line theory postulates that vertebrates have a separate germ line gene for each antibody polypetide chain the creature is capable of elaborating. We discuss here certain patterns that have eimerged from amino acid sequence analysis of antibody polypeptide chains. These patterns indicate-that much of the sequence diversity is present in the germ line. We also discuss why the germ line theory seems to be the …",Leroy Hood and David W Talmage,286,1802834705273186337,Science,3929,325-334,American Association for the Advancement of Science,Mechanism of antibody diversity: germ line basis for variability,https://www.jstor.org/stable/1728310,168,1970,/scholar?cites=1802834705273186337,TQ8RcVgAAAAJ:70eg2SAEIzsC
13125,"Experimental allergic encephalomyelitis (EAE) is an autoimmune demyelinating disease of the central nervous system (CNS) that occurs after immunization of animals with myelin basic protein (MBP). The disease is a prototype model for the study of antigen-specific T helper cell-mediated autoimmune disease. In SJL/J mice, EAE is mediated by T helper cells directed against a 40-amino acid COOH-terminal peptic fragment of mouse small MBP. To identify the minimal T cell epitopes of MBP responsible for EAE, overlapping peptides completely encompassing the epitopes within this region were synthesized. A 28-residue peptide of mouse MBP spanning residues 87-114 (pM87-114) was able to elicit both a strong T cell response and chronic relapsing disease. To better localize the T cell epitopes, shorter peptides within this region were synthesized and two overlapping peptides, pM87-98 and pM91-104, were able …",Dwight H Kono and James L Urban and Suzanna J Horvath and Dale G Ando and Raul A Saavedra and Leroy Hood,284,18299307124091635146,The Journal of experimental medicine,1,213-227,,Two minor determinants of myelin basic protein induce experimental allergic encephalomyelitis in SJL/J mice.,https://rupress.org/jem/article-abstract/168/1/213/49541,168,1988,/scholar?cites=18299307124091635146,TQ8RcVgAAAAJ:ldfaerwXgEUC
13126,"Interleukin-3 (IL-3), a protein of 140 amino acids, was chemically synthesized by means of an automated peptide synthesizer and was shown to have the biological activities attributed to native IL-3. Assays of synthetic analogues established that an amino terminal fragment has detectable IL-3 activity, but that the stable tertiary structure of the complete molecule was required for full activity. The results demonstrate that automated peptide synthesis can be applied to the study of the structure and function of proteins.",Ian Clark-Lewis and Ruedi Aebersold and Herman Ziltener and John W Schrader and Leroy E Hood and SB Kent,283,4496896379750131228,Science,4734,134-139,American Association for the Advancement of Science,"Automated chemical synthesis of a protein growth factor for hemopoietic cells, interleukin-3",https://science.sciencemag.org/content/231/4734/134.abstract,231,1986,/scholar?cites=4496896379750131228,TQ8RcVgAAAAJ:fPk4N6BV_jEC
13127,"Immunoglobulin class switching involves specific DNA rearrangements of the gene segments coding for heavy chain constant regions (CH) during B lymphocyte differentiation. In two different cases of C mu to C alpha switching examined here (T15 and M603) and one taken from the literature (MC101), three different sites on the 59 side of C mu and three different sites on the 59 side of C alpha are joined together in the process of CH switching. The sequences surrounding the three germ-line C alpha sites of recombination are highly conserved blocks of 30 nucleotides that may serve as recognition sequences for CH switching to the C alpha gene. This putative recognition sequence is repeated 17 times in approximately 1400 nucleotides of the germ-line Calpha 59 flanking sequence. The lack of homology between this C alpha sequence and sequences reported for the C gamma 1 and C gamma 2b switch sites …",Mark M Davis and Stuart K Kim and Leroy E Hood,282,866351565556736391,Science,4463,1360-1365,American Association for the Advancement of Science,DNA sequences mediating class switching in alpha-immunoglobulins,https://science.sciencemag.org/content/209/4463/1360.abstract,209,1980,/scholar?cites=866351565556736391,TQ8RcVgAAAAJ:AmQcmOVUwm0C
13128,"We performed the first genome-wide expression analysis directly comparing the expression profile of highly enriched normal human hematopoietic stem cells (HSC) and leukemic stem cells (LSC) from patients with acute myeloid leukemia (AML). Comparing the expression signature of normal HSC to that of LSC, we identified 3,005 differentially expressed genes. Using 2 independent analyses, we identified multiple pathways that are aberrantly regulated in leukemic stem cells compared with normal HSC. Several pathways, including Wnt signaling, MAP Kinase signaling, and Adherens Junction, are well known for their role in cancer development and stem cell biology. Other pathways have not been previously implicated in the regulation of cancer stem cell functions, including Ribosome and T Cell Receptor Signaling pathway. This study demonstrates that combining global gene expression analysis with detailed …",Ravindra Majeti and Michael W Becker and Qiang Tian and Tsung-Lu Michael Lee and Xiaowei Yan and Rui Liu and Jung-Hsien Chiang and Leroy Hood and Michael F Clarke and Irving L Weissman,281,3764486912398250615,Proceedings of the National Academy of Sciences,9,3396-3401,National Academy of Sciences,Dysregulated gene expression networks in human acute myelogenous leukemia stem cells,https://www.pnas.org/content/106/9/3396.short,106,2009,/scholar?cites=3764486912398250615,TQ8RcVgAAAAJ:ZuybSZzF8UAC
13129,"The identification of genes with selective expression in specific organs or cell types provides an entry point for understanding biological processes that occur uniquely within a particular tissue. Using a subtraction approach designed to identify genes preferentially expressed in specific tissues, we have identified prostase, a human serine protease with prostate-restricted expression. The prostase cDNA encodes a putative 254-aa polypeptide with a conserved serine protease catalytic triad and an amino-terminal pre-propeptide sequence, indicating a potential secretory function. The genomic sequence comprises five exons and four introns and contains multiple copies of a chromosome 19q-specific minisatellite repeat. Northern analysis indicates that prostase mRNA is expressed in hormonally responsive normal and neoplastic prostate epithelial tissues, but not in prostate stromal constituents. Prostase shares 35 …",Peter S Nelson and Lu Gan and Camari Ferguson and Patrick Moss and Richard Gelinas and Leroy Hood and Kai Wang,274,9281255459520948047,Proceedings of the National Academy of Sciences,6,3114-3119,National Academy of Sciences,"Molecular cloning and characterization of prostase, an androgen-regulated serine protease with prostate-restricted expression",https://www.pnas.org/content/96/6/3114.short,96,1999,/scholar?cites=9281255459520948047,TQ8RcVgAAAAJ:M05iB0D1s5AC
13130,"We have analysed 19 complementary DNA clones encoding the a-chain of the T-cell antigen receptor derived from thymic transcripts, and find that 15 of them contain partial or complete variable (V α) genes. Seven of these genes cross-hybridize to over 40 germline V α gene segments in Southern blot analyses. Of the 19 joining (J α) sequences examined, 18 seem to be encoded by distinct gene segments, hence the repertoire of J α gene segments is much larger than those of the immunoglobulin or T-cell receptor β-chain gene families. We suggest that the variable domains of immunoglobulins and T-cell antigen receptors are similar in structure.",Bernhard Arden and Joan L Klotz and Gerald Siu and Leroy E Hood,272,13502513249808938740,Nature,6031,783-787,Nature Publishing Group,Diversity and structure of genes of the α family of mouse T-cell antigen receptor,https://www.nature.com/articles/316783a0,316,1985,/scholar?cites=13502513249808938740,TQ8RcVgAAAAJ:SeFeTyx0c_EC
13131,"Remarkable structural and functional similarities exist between theDrosophila Toll/Cactus/Dorsal signaling pathway and the mammalian cytokine-mediated interleukin-1 receptor (IL-1R)/I-κB/NF-κB activation cascade. In addition to a role regulating dorsal-ventral polarity in the developing Drosophilaembryo, signaling through Drosophila Toll (dToll) activates the nonclonal, or innate, immune response in the adult fly. Recent evidence indicates that a human homologue of the dToll protein participates in the regulation of both innate and adaptive human immunity through the activation of NF-κB and the expression of the NF-κB–controlled genes IL-1, IL-6, and IL-8, thus affirming the evolutionary conservation of this host defense pathway. We report here the cloning of two novel human genes, TIL3 and TIL4 (Toll/IL-1R–like-3, -4) that exhibit homology to both the leucine-rich repeat extracellular domains and the IL-1R …",Preet M Chaudhary and Camari Ferguson and Vilaska Nguyen and Oanh Nguyen and Hillary F Massa and Michael Eby and Alan Jasmin and Barbara J Trask and Leroy Hood and Peter S Nelson,270,15568883724739619100,"Blood, The Journal of the American Society of Hematology",11,4020-4027,American Society of Hematology,Cloning and Characterization of Two Toll/Interleukin-1 Receptor–Like Genes TIL3 and TIL4: Evidence for a Multi-Gene Receptor Family in Humans,https://ashpublications.org/blood/article-abstract/91/11/4020/50761,91,1998,/scholar?cites=15568883724739619100,TQ8RcVgAAAAJ:KqW5X_olkfQC
13132,"The nearly complete amino-acid sequences of 22 closely related immunoglobulin κ variable (V κ) regions from the inbred NZB mouse are presented. This group of V κ regions is encoded by at least six germline V κ genes. These data also suggest that the mouse κ gene is divided into three segments termed V or variable (residues 1 to 98 or 99), J or joining (residues 99 or 100 to 112) and C or constant (residues 113–219). Tonegawa et al. have recently described a similar J segment for mouse λ chains. Inbred mice contain multiple V κ and J κ gene segments. Therefore, different combinations of V and J gene segments may be joined at the DNA level during the differentiation of individual lymphocytes to contribute to antibody diversity.",M Weigert and L Gatmaitan and E Loh and J Schilling and L Hood,266,1810356130245810872,Nature,5690,785-790,Nature Publishing Group,Rearrangement of genetic information may produce immunoglobulin diversity,https://www.nature.com/articles/276785a0,276,1978,/scholar?cites=1810356130245810872,TQ8RcVgAAAAJ:dfsIfKJdRG4C
13133,"Caspase 8 is the most proximal caspase in the caspase cascade and has been known for its role in the mediation of cell death by various death receptors belonging to the TNFR family. We have discovered that Caspase 8 can activate the NF-κB pathway independent of its activity as a pro-apoptotic protease. This property is localized to its N-terminal prodomain, which contains two homologous death effector domains (DEDs). Caspase 10 and MRIT, two DEDs-containing homologs of Caspase 8, can similarly activate the NF-κB pathway. Dominant-negative mutants of the Caspase 8 prodomain can block NF-κB induced by Caspase 8, FADD and several death receptors belonging to the TNFR family. Caspase 8 can interact with multiple proteins known to be involved in the activation of the NF-κB pathway, including the serine-threonine kinases RIP, NIK, IKK1 and IKK2. Thus, DEDs-containing caspases and caspase …",Preet M Chaudhary and Michael T Eby and Alan Jasmin and Arvind Kumar and Li Liu and Leroy Hood,264,10684606283964691300,Oncogene,39,4451-4460,Nature Publishing Group,Activation of the NF-κB pathway by caspase 8 and its homologs,https://www.nature.com/articles/1203812,19,2000,/scholar?cites=10684606283964691300,TQ8RcVgAAAAJ:QeguYG95ZbAC
13134,"The human immunodeficiency virus type 1 (HIV-1) uses the CD4 protein as a receptor for infection of susceptible cells. A candidate structure for the HIV-1 binding site on the CD4 protein was identified by epitope mapping with a family of eight functionally distinct CD4-specific monoclonal antibodies in conjunction with a panel of large CD4-derived synthetic peptides. All of the seven epitopes that were located reside within two immunoglobulin-like disulfide loops situated between residues 1 and 168 of the CD4 protein. The CD4-specific monoclonal antibody OKT4A, a potent inhibitor of HIV-1 binding, recognized a site between residues 32 and 47 on the CD4 protein. By analogy to other members of the immunoglobulin superfamily of proteins, this particular region has been predicted to exist as a protruding loop. A synthetic analog of this loop (residues 25 to 58) showed a concentration-dependent inhibition of HIV-1 …",Bradford A Jameson and Patricia E Rao and Lilly I Kong and Beatrice H Hahn and George M Shaw and Leroy E Hood and SB Kent,264,3355618835705521778,Science,4857,1335-1339,American Association for the Advancement of Science,Location and chemical synthesis of a binding site for HIV-1 on the CD4 protein,https://science.sciencemag.org/content/240/4857/1335.abstract,240,1988,/scholar?cites=3355618835705521778,TQ8RcVgAAAAJ:HoB7MX3m0LUC
13135,"We propose an innovative, integrated, cost-effective health system to combat major non-communicable diseases (NCDs), including cardiovascular, chronic respiratory, metabolic, rheumatologic and neurologic disorders and cancers, which together are the predominant health problem of the 21st century. This proposed holistic strategy involves comprehensive patient-centered integrated care and multi-scale, multi-modal and multi-level systems approaches to tackle NCDs as a common group of diseases. Rather than studying each disease individually, it will take into account their intertwined gene-environment, socio-economic interactions and co-morbidities that lead to individual-specific complex phenotypes. It will implement a road map for predictive, preventive, personalized and participatory (P4) medicine based on a robust and extensive knowledge management infrastructure that contains individual patient information. It will be supported by strategic partnerships involving all stakeholders, including general practitioners associated with patient-centered care. This systems medicine strategy, which will take a holistic approach to disease, is designed to allow the results to be used globally, taking into account the needs and specificities of local economies and health systems.",Jean Bousquet and Josep M Anto and Peter J Sterk and Ian M Adcock and Kian Fan Chung and Josep Roca and Alvar Agusti and Chris Brightling and Anne Cambon-Thomsen and Alfredo Cesario and Sonia Abdelhak and Stylianos E Antonarakis and Antoine Avignon and Andrea Ballabio and Eugenio Baraldi and Alexander Baranov and Thomas Bieber and Joël Bockaert and Samir Brahmachari and Christian Brambilla and Jacques Bringer and Michel Dauzat and Ingemar Ernberg and Leonardo Fabbri and Philippe Froguel and David Galas and Takashi Gojobori and Peter Hunter and Christian Jorgensen and Francine Kauffmann and Philippe Kourilsky and Marek L Kowalski and Doron Lancet and Claude Le Pen and Jacques Mallet and Bongani Mayosi and Jacques Mercier and Andres Metspalu and Joseph H Nadeau and Grégory Ninot and Denis Noble and Mehmet Öztürk and Susanna Palkonen and Christian Préfaut and Klaus Rabe and Eric Renard and Richard G Roberts and Boleslav Samolinski and Holger J Schünemann and Hans-Uwe Simon and Marcelo Bento Soares and Giulio Superti-Furga and Jesper Tegner and Sergio Verjovski-Almeida and Peter Wellstead and Olaf Wolkenhauer and Emiel Wouters and Rudi Balling and Anthony J Brookes and Dominique Charron and Christophe Pison and Zhu Chen and Leroy Hood and Charles Auffray,263,16752112545795368249,Genome medicine,7,1-12,BioMed Central,Systems medicine and integrated care to combat chronic noncommunicable diseases,https://genomemedicine.biomedcentral.com/articles/10.1186/gm259,3,2011,/scholar?cites=16752112545795368249,TQ8RcVgAAAAJ:LhH-TYMQEocC
13136,"Figure 1 Research and development expenditures in the pharmaceutical industry. Nearly 50% of the $31 billion (2002 figures) expended by major pharmaceutical companies fall within the preclinical and early clinical (phase 1 and 2) categories, which we argue will be most affected by systems biology approaches. Source: Pharmaceutical Research and Manufacturers Association.",Leroy Hood and Roger M Perlmutter,261,14678801594490829692,Nature biotechnology,10,1215-1217,Nature Publishing Group,The impact of systems approaches on biological problems in drug discovery,https://www.nature.com/articles/nbt1004-1215,22,2004,/scholar?cites=14678801594490829692,TQ8RcVgAAAAJ:b0M2c_1WBrUC
13137,"To examine the role of intercellular interaction on cell differentiation and gene expression in human prostate, we separated the two major epithelial cell populations and studied them in isolation and in combination with stromal cells. The epithelial cells were separated by flow cytometry using antibodies against differentially expressed cell-surface markers CD44 and CD57. Basal epithelial cells express CD44, and luminal epithelial cells express CD57. The CD57+ luminal cells are the terminally differentiated secretory cells of the gland that synthesize prostate-specific antigen (PSA). Expression of PSA is regulated by androgen, and PSA mRNA is one of the abundant messages in these cells. We show that PSA expression by the CD57+ cells is abolished after prostate tissue is dispersed by collagenase into single cells. Expression is restored when CD57+ cells are reconstituted with stromal cells. The CD44+ basal …",Alvin Y Liu and Lawrence D True and Leah LaTray and Peter S Nelson and William J Ellis and Robert L Vessella and Paul H Lange and Leroy Hood and Ger Van Den Engh,257,917714927501421698,Proceedings of the National Academy of Sciences,20,10705-10710,National Academy of Sciences,Cell–cell interaction in prostate gene regulation and cytodifferentiation,https://www.pnas.org/content/94/20/10705.short,94,1997,/scholar?cites=917714927501421698,TQ8RcVgAAAAJ:KxtntwgDAa4C
